r_bohr,u_c,V_H_c
1.17200,-4.65918494e-01,8.48265442e-01
1.17400,-4.63867698e-01,8.46875300e-01
1.17600,-4.61824267e-01,8.45489289e-01
1.17800,-4.59788190e-01,8.44107394e-01
1.18000,-4.57759459e-01,8.42729600e-01
1.18200,-4.55738062e-01,8.41355893e-01
1.18400,-4.53723991e-01,8.39986259e-01
1.18600,-4.51717234e-01,8.38620682e-01
1.18800,-4.49717781e-01,8.37259149e-01
1.19000,-4.47725622e-01,8.35901644e-01
1.19200,-4.45740745e-01,8.34548154e-01
1.19400,-4.43763139e-01,8.33198663e-01
1.19600,-4.41792793e-01,8.31853159e-01
1.19800,-4.39829696e-01,8.30511625e-01
1.20000,-4.37873836e-01,8.29174048e-01
1.20200,-4.35925202e-01,8.27840414e-01
1.20400,-4.33983780e-01,8.26510708e-01
1.20600,-4.32049561e-01,8.25184917e-01
1.20800,-4.30122530e-01,8.23863026e-01
1.21000,-4.28202676e-01,8.22545021e-01
1.21200,-4.26289986e-01,8.21230887e-01
1.21400,-4.24384448e-01,8.19920612e-01
1.21600,-4.22486049e-01,8.18614181e-01
1.21800,-4.20594775e-01,8.17311580e-01
1.22000,-4.18710614e-01,8.16012795e-01
1.22200,-4.16833552e-01,8.14717812e-01
1.22400,-4.14963576e-01,8.13426618e-01
1.22600,-4.13100673e-01,8.12139198e-01
1.22800,-4.11244828e-01,8.10855539e-01
1.23000,-4.09396029e-01,8.09575627e-01
1.23200,-4.07554261e-01,8.08299449e-01
1.23400,-4.05719510e-01,8.07026991e-01
1.23600,-4.03891762e-01,8.05758239e-01
1.23800,-4.02071002e-01,8.04493180e-01
1.24000,-4.00257217e-01,8.03231800e-01
1.24200,-3.98450392e-01,8.01974087e-01
1.24400,-3.96650511e-01,8.00720025e-01
1.24600,-3.94857562e-01,7.99469603e-01
1.24800,-3.93071528e-01,7.98222806e-01
1.25000,-3.91292395e-01,7.96979622e-01
1.25200,-3.89520147e-01,7.95740037e-01
1.25400,-3.87754770e-01,7.94504038e-01
1.25600,-3.85996248e-01,7.93271611e-01
1.25800,-3.84244566e-01,7.92042745e-01
1.26000,-3.82499708e-01,7.90817425e-01
1.26200,-3.80761660e-01,7.89595638e-01
1.26400,-3.79030405e-01,7.88377372e-01
1.26600,-3.77305927e-01,7.87162614e-01
1.26800,-3.75588211e-01,7.85951351e-01
1.27000,-3.73877241e-01,7.84743569e-01
1.27200,-3.72173001e-01,7.83539256e-01
1.27400,-3.70475475e-01,7.82338400e-01
1.27600,-3.68784646e-01,7.81140987e-01
1.27800,-3.67100499e-01,7.79947005e-01
1.28000,-3.65423018e-01,7.78756441e-01
1.28200,-3.63752185e-01,7.77569283e-01
1.28400,-3.62087984e-01,7.76385517e-01
1.28600,-3.60430399e-01,7.75205132e-01
1.28800,-3.58779414e-01,7.74028115e-01
1.29000,-3.57135011e-01,7.72854453e-01
1.29200,-3.55497174e-01,7.71684135e-01
1.29400,-3.53865886e-01,7.70517147e-01
1.29600,-3.52241131e-01,7.69353478e-01
1.29800,-3.50622891e-01,7.68193115e-01
1.30000,-3.49011149e-01,7.67036046e-01
1.30200,-3.47405888e-01,7.65882258e-01
1.30400,-3.45807092e-01,7.64731741e-01
1.30600,-3.44214743e-01,7.63584481e-01
1.30800,-3.42628824e-01,7.62440466e-01
1.31000,-3.41049317e-01,7.61299685e-01
1.31200,-3.39476206e-01,7.60162125e-01
1.31400,-3.37909472e-01,7.59027775e-01
1.31600,-3.36349100e-01,7.57896623e-01
1.31800,-3.34795070e-01,7.56768656e-01
1.32000,-3.33247366e-01,7.55643864e-01
1.32200,-3.31705970e-01,7.54522234e-01
1.32400,-3.30170865e-01,7.53403754e-01
1.32600,-3.28642032e-01,7.52288414e-01
1.32800,-3.27119455e-01,7.51176201e-01
1.33000,-3.25603115e-01,7.50067103e-01
1.33200,-3.24092995e-01,7.48961110e-01
1.33400,-3.22589077e-01,7.47858210e-01
1.33600,-3.21091343e-01,7.46758390e-01
1.33800,-3.19599776e-01,7.45661641e-01
1.34000,-3.18114357e-01,7.44567950e-01
1.34200,-3.16635069e-01,7.43477306e-01
1.34400,-3.15161893e-01,7.42389698e-01
1.34600,-3.13694812e-01,7.41305115e-01
1.34800,-3.12233808e-01,7.40223545e-01
1.35000,-3.10778862e-01,7.39144978e-01
1.35200,-3.09329957e-01,7.38069401e-01
1.35400,-3.07887075e-01,7.36996805e-01
1.35600,-3.06450197e-01,7.35927177e-01
1.35800,-3.05019306e-01,7.34860508e-01
1.36000,-3.03594382e-01,7.33796786e-01
1.36200,-3.02175409e-01,7.32736000e-01
1.36400,-3.00762368e-01,7.31678139e-01
1.36600,-2.99355241e-01,7.30623193e-01
1.36800,-2.97954009e-01,7.29571151e-01
1.37000,-2.96558654e-01,7.28522002e-01
1.37200,-2.95169159e-01,7.27475735e-01
1.37400,-2.93785505e-01,7.26432339e-01
1.37600,-2.92407673e-01,7.25391805e-01
1.37800,-2.91035645e-01,7.24354121e-01
1.38000,-2.89669404e-01,7.23319277e-01
1.38200,-2.88308930e-01,7.22287263e-01
1.38400,-2.86954206e-01,7.21258067e-01
1.38600,-2.85605213e-01,7.20231680e-01
1.38800,-2.84261933e-01,7.19208091e-01
1.39000,-2.82924348e-01,7.18187291e-01
1.39200,-2.81592439e-01,7.17169267e-01
1.39400,-2.80266188e-01,7.16154011e-01
1.39600,-2.78945576e-01,7.15141513e-01
1.39800,-2.77630586e-01,7.14131761e-01
1.40000,-2.76321199e-01,7.13124746e-01
1.40200,-2.75017397e-01,7.12120457e-01
1.40400,-2.73719161e-01,7.11118886e-01
1.40600,-2.72426473e-01,7.10120021e-01
1.40800,-2.71139315e-01,7.09123853e-01
1.41000,-2.69857668e-01,7.08130372e-01
1.41200,-2.68581514e-01,7.07139567e-01
1.41400,-2.67310835e-01,7.06151430e-01
1.41600,-2.66045613e-01,7.05165950e-01
1.41800,-2.64785829e-01,7.04183117e-01
1.42000,-2.63531465e-01,7.03202923e-01
1.42200,-2.62282502e-01,7.02225356e-01
1.42400,-2.61038923e-01,7.01250408e-01
1.42600,-2.59800709e-01,7.00278068e-01
1.42800,-2.58567842e-01,6.99308328e-01
1.43000,-2.57340304e-01,6.98341177e-01
1.43200,-2.56118076e-01,6.97376607e-01
1.43400,-2.54901140e-01,6.96414607e-01
1.43600,-2.53689479e-01,6.95455169e-01
1.43800,-2.52483073e-01,6.94498282e-01
1.44000,-2.51281904e-01,6.93543938e-01
1.44200,-2.50085956e-01,6.92592127e-01
1.44400,-2.48895208e-01,6.91642841e-01
1.44600,-2.47709644e-01,6.90696069e-01
1.44800,-2.46529245e-01,6.89751803e-01
1.45000,-2.45353993e-01,6.88810033e-01
1.45200,-2.44183869e-01,6.87870750e-01
1.45400,-2.43018857e-01,6.86933946e-01
1.45600,-2.41858937e-01,6.85999611e-01
1.45800,-2.40704093e-01,6.85067735e-01
1.46000,-2.39554305e-01,6.84138312e-01
1.46200,-2.38409556e-01,6.83211330e-01
1.46400,-2.37269827e-01,6.82286782e-01
1.46600,-2.36135102e-01,6.81364658e-01
1.46800,-2.35005362e-01,6.80444950e-01
1.47000,-2.33880589e-01,6.79527648e-01
1.47200,-2.32760765e-01,6.78612745e-01
1.47400,-2.31645872e-01,6.77700232e-01
1.47600,-2.30535893e-01,6.76790099e-01
1.47800,-2.29430810e-01,6.75882338e-01
1.48000,-2.28330605e-01,6.74976940e-01
1.48200,-2.27235260e-01,6.74073897e-01
1.48400,-2.26144758e-01,6.73173201e-01
1.48600,-2.25059080e-01,6.72274843e-01
1.48800,-2.23978210e-01,6.71378814e-01
1.49000,-2.22902129e-01,6.70485106e-01
1.49200,-2.21830820e-01,6.69593710e-01
1.49400,-2.20764265e-01,6.68704619e-01
1.49600,-2.19702447e-01,6.67817823e-01
1.49800,-2.18645349e-01,6.66933315e-01
1.50000,-2.17592952e-01,6.66051087e-01
1.50200,-2.16545240e-01,6.65171129e-01
1.50400,-2.15502194e-01,6.64293434e-01
1.50600,-2.14463798e-01,6.63417994e-01
1.50800,-2.13430034e-01,6.62544801e-01
1.51000,-2.12400884e-01,6.61673846e-01
1.51200,-2.11376332e-01,6.60805121e-01
1.51400,-2.10356360e-01,6.59938619e-01
1.51600,-2.09340951e-01,6.59074332e-01
1.51800,-2.08330088e-01,6.58212251e-01
1.52000,-2.07323753e-01,6.57352368e-01
1.52200,-2.06321929e-01,6.56494676e-01
1.52400,-2.05324600e-01,6.55639167e-01
1.52600,-2.04331748e-01,6.54785833e-01
1.52800,-2.03343355e-01,6.53934666e-01
1.53000,-2.02359406e-01,6.53085658e-01
1.53200,-2.01379883e-01,6.52238803e-01
1.53400,-2.00404769e-01,6.51394091e-01
1.53600,-1.99434048e-01,6.50551515e-01
1.53800,-1.98467701e-01,6.49711069e-01
1.54000,-1.97505714e-01,6.48872743e-01
1.54200,-1.96548068e-01,6.48036531e-01
1.54400,-1.95594746e-01,6.47202425e-01
1.54600,-1.94645733e-01,6.46370417e-01
1.54800,-1.93701012e-01,6.45540501e-01
1.55000,-1.92760566e-01,6.44712668e-01
1.55200,-1.91824377e-01,6.43886911e-01
1.55400,-1.90892431e-01,6.43063223e-01
1.55600,-1.89964709e-01,6.42241597e-01
1.55800,-1.89041197e-01,6.41422025e-01
1.56000,-1.88121876e-01,6.40604499e-01
1.56200,-1.87206731e-01,6.39789014e-01
1.56400,-1.86295746e-01,6.38975560e-01
1.56600,-1.85388904e-01,6.38164132e-01
1.56800,-1.84486188e-01,6.37354722e-01
1.57000,-1.83587583e-01,6.36547322e-01
1.57200,-1.82693072e-01,6.35741927e-01
1.57400,-1.81802639e-01,6.34938528e-01
1.57600,-1.80916268e-01,6.34137119e-01
1.57800,-1.80033943e-01,6.33337692e-01
1.58000,-1.79155647e-01,6.32540242e-01
1.58200,-1.78281365e-01,6.31744759e-01
1.58400,-1.77411081e-01,6.30951239e-01
1.58600,-1.76544779e-01,6.30159674e-01
1.58800,-1.75682442e-01,6.29370056e-01
1.59000,-1.74824055e-01,6.28582380e-01
1.59200,-1.73969603e-01,6.27796638e-01
1.59400,-1.73119069e-01,6.27012823e-01
1.59600,-1.72272438e-01,6.26230930e-01
1.59800,-1.71429693e-01,6.25450950e-01
1.60000,-1.70590820e-01,6.24672878e-01
1.60200,-1.69755803e-01,6.23896707e-01
1.60400,-1.68924625e-01,6.23122430e-01
1.60600,-1.68097273e-01,6.22350040e-01
1.60800,-1.67273729e-01,6.21579531e-01
1.61000,-1.66453979e-01,6.20810897e-01
1.61200,-1.65638007e-01,6.20044130e-01
1.61400,-1.64825798e-01,6.19279225e-01
1.61600,-1.64017337e-01,6.18516174e-01
1.61800,-1.63212608e-01,6.17754972e-01
1.62000,-1.62411596e-01,6.16995611e-01
1.62200,-1.61614286e-01,6.16238087e-01
1.62400,-1.60820663e-01,6.15482391e-01
1.62600,-1.60030712e-01,6.14728518e-01
1.62800,-1.59244417e-01,6.13976462e-01
1.63000,-1.58461763e-01,6.13226216e-01
1.63200,-1.57682737e-01,6.12477774e-01
1.63400,-1.56907322e-01,6.11731130e-01
1.63600,-1.56135503e-01,6.10986277e-01
1.63800,-1.55367267e-01,6.10243210e-01
1.64000,-1.54602598e-01,6.09501922e-01
1.64200,-1.53841481e-01,6.08762407e-01
1.64400,-1.53083902e-01,6.08024659e-01
1.64600,-1.52329846e-01,6.07288672e-01
1.64800,-1.51579299e-01,6.06554439e-01
1.65000,-1.50832245e-01,6.05821956e-01
1.65200,-1.50088671e-01,6.05091215e-01
1.65400,-1.49348562e-01,6.04362211e-01
1.65600,-1.48611903e-01,6.03634938e-01
1.65800,-1.47878680e-01,6.02909390e-01
1.66000,-1.47148879e-01,6.02185561e-01
1.66200,-1.46422485e-01,6.01463445e-01
1.66400,-1.45699484e-01,6.00743036e-01
1.66600,-1.44979862e-01,6.00024329e-01
1.66800,-1.44263604e-01,5.99307318e-01
1.67000,-1.43550698e-01,5.98591996e-01
1.67200,-1.42841127e-01,5.97878359e-01
1.67400,-1.42134880e-01,5.97166400e-01
1.67600,-1.41431940e-01,5.96456113e-01
1.67800,-1.40732295e-01,5.95747494e-01
1.68000,-1.40035931e-01,5.95040536e-01
1.68200,-1.39342834e-01,5.94335233e-01
1.68400,-1.38652989e-01,5.93631581e-01
1.68600,-1.37966383e-01,5.92929574e-01
1.68800,-1.37283003e-01,5.92229205e-01
1.69000,-1.36602835e-01,5.91530469e-01
1.69200,-1.35925864e-01,5.90833362e-01
1.69400,-1.35252078e-01,5.90137877e-01
1.69600,-1.34581463e-01,5.89444008e-01
1.69800,-1.33914006e-01,5.88751752e-01
1.70000,-1.33249692e-01,5.88061101e-01
1.70200,-1.32588509e-01,5.87372051e-01
1.70400,-1.31930443e-01,5.86684596e-01
1.70600,-1.31275481e-01,5.85998731e-01
1.70800,-1.30623610e-01,5.85314450e-01
1.71000,-1.29974816e-01,5.84631749e-01
1.71200,-1.29329086e-01,5.83950622e-01
1.71400,-1.28686407e-01,5.83271063e-01
1.71600,-1.28046765e-01,5.82593068e-01
1.71800,-1.27410149e-01,5.81916631e-01
1.72000,-1.26776544e-01,5.81241746e-01
1.72200,-1.26145939e-01,5.80568410e-01
1.72400,-1.25518319e-01,5.79896616e-01
1.72600,-1.24893672e-01,5.79226360e-01
1.72800,-1.24271985e-01,5.78557636e-01
1.73000,-1.23653246e-01,5.77890439e-01
1.73200,-1.23037441e-01,5.77224765e-01
1.73400,-1.22424558e-01,5.76560608e-01
1.73600,-1.21814585e-01,5.75897962e-01
1.73800,-1.21207508e-01,5.75236824e-01
1.74000,-1.20603315e-01,5.74577188e-01
1.74200,-1.20001993e-01,5.73919049e-01
1.74400,-1.19403531e-01,5.73262402e-01
1.74600,-1.18807915e-01,5.72607242e-01
1.74800,-1.18215134e-01,5.71953565e-01
1.75000,-1.17625174e-01,5.71301365e-01
1.75200,-1.17038024e-01,5.70650637e-01
1.75400,-1.16453671e-01,5.70001378e-01
1.75600,-1.15872103e-01,5.69353581e-01
1.75800,-1.15293308e-01,5.68707242e-01
1.76000,-1.14717274e-01,5.68062356e-01
1.76200,-1.14143988e-01,5.67418919e-01
1.76400,-1.13573439e-01,5.66776925e-01
1.76600,-1.13005615e-01,5.66136371e-01
1.76800,-1.12440503e-01,5.65497251e-01
1.77000,-1.11878092e-01,5.64859560e-01
1.77200,-1.11318369e-01,5.64223295e-01
1.77400,-1.10761324e-01,5.63588449e-01
1.77600,-1.10206944e-01,5.62955019e-01
1.77800,-1.09655217e-01,5.62323001e-01
1.78000,-1.09106132e-01,5.61692388e-01
1.78200,-1.08559677e-01,5.61063178e-01
1.78400,-1.08015841e-01,5.60435364e-01
1.78600,-1.07474611e-01,5.59808944e-01
1.78800,-1.06935977e-01,5.59183911e-01
1.79000,-1.06399926e-01,5.58560263e-01
1.79200,-1.05866448e-01,5.57937993e-01
1.79400,-1.05335531e-01,5.57317098e-01
1.79600,-1.04807164e-01,5.56697574e-01
1.79800,-1.04281335e-01,5.56079415e-01
1.80000,-1.03758033e-01,5.55462618e-01
1.80200,-1.03237247e-01,5.54847178e-01
1.80400,-1.02718965e-01,5.54233090e-01
1.80600,-1.02203177e-01,5.53620351e-01
1.80800,-1.01689871e-01,5.53008956e-01
1.81000,-1.01179036e-01,5.52398900e-01
1.81200,-1.00670662e-01,5.51790180e-01
1.81400,-1.00164737e-01,5.51182791e-01
1.81600,-9.96612499e-02,5.50576729e-01
1.81800,-9.91601905e-02,5.49971989e-01
1.82000,-9.86615476e-02,5.49368567e-01
1.82200,-9.81653105e-02,5.48766460e-01
1.82400,-9.76714683e-02,5.48165662e-01
1.82600,-9.71800103e-02,5.47566170e-01
1.82800,-9.66909257e-02,5.46967980e-01
1.83000,-9.62042041e-02,5.46371087e-01
1.83200,-9.57198347e-02,5.45775487e-01
1.83400,-9.52378069e-02,5.45181176e-01
1.83600,-9.47581102e-02,5.44588150e-01
1.83800,-9.42807342e-02,5.43996406e-01
1.84000,-9.38056684e-02,5.43405938e-01
1.84200,-9.33329023e-02,5.42816742e-01
1.84400,-9.28624256e-02,5.42228816e-01
1.84600,-9.23942280e-02,5.41642154e-01
1.84800,-9.19282991e-02,5.41056754e-01
1.85000,-9.14646287e-02,5.40472609e-01
1.85200,-9.10032067e-02,5.39889718e-01
1.85400,-9.05440228e-02,5.39308076e-01
1.85600,-9.00870669e-02,5.38727678e-01
1.85800,-8.96323288e-02,5.38148521e-01
1.86000,-8.91797987e-02,5.37570602e-01
1.86200,-8.87294664e-02,5.36993915e-01
1.86400,-8.82813219e-02,5.36418458e-01
1.86600,-8.78353554e-02,5.35844227e-01
1.86800,-8.73915569e-02,5.35271217e-01
1.87000,-8.69499166e-02,5.34699424e-01
1.87200,-8.65104246e-02,5.34128846e-01
1.87400,-8.60730713e-02,5.33559478e-01
1.87600,-8.56378467e-02,5.32991316e-01
1.87800,-8.52047413e-02,5.32424357e-01
1.88000,-8.47737454e-02,5.31858596e-01
1.88200,-8.43448494e-02,5.31294031e-01
1.88400,-8.39180436e-02,5.30730657e-01
1.88600,-8.34933185e-02,5.30168471e-01
1.88800,-8.30706646e-02,5.29607469e-01
1.89000,-8.26500725e-02,5.29047647e-01
1.89200,-8.22315326e-02,5.28489002e-01
1.89400,-8.18150357e-02,5.27931530e-01
1.89600,-8.14005723e-02,5.27375227e-01
1.89800,-8.09881332e-02,5.26820090e-01
1.90000,-8.05777090e-02,5.26266115e-01
1.90200,-8.01692905e-02,5.25713298e-01
1.90400,-7.97628685e-02,5.25161637e-01
1.90600,-7.93584338e-02,5.24611127e-01
1.90800,-7.89559773e-02,5.24061764e-01
1.91000,-7.85554899e-02,5.23513546e-01
1.91200,-7.81569625e-02,5.22966469e-01
1.91400,-7.77603862e-02,5.22420530e-01
1.91600,-7.73657518e-02,5.21875723e-01
1.91800,-7.69730506e-02,5.21332048e-01
1.92000,-7.65822735e-02,5.20789499e-01
1.92200,-7.61934117e-02,5.20248073e-01
1.92400,-7.58064563e-02,5.19707768e-01
1.92600,-7.54213986e-02,5.19168579e-01
1.92800,-7.50382298e-02,5.18630503e-01
1.93000,-7.46569411e-02,5.18093537e-01
1.93200,-7.42775238e-02,5.17557677e-01
1.93400,-7.38999693e-02,5.17022920e-01
1.93600,-7.35242690e-02,5.16489263e-01
1.93800,-7.31504143e-02,5.15956702e-01
1.94000,-7.27783966e-02,5.15425234e-01
1.94200,-7.24082074e-02,5.14894856e-01
1.94400,-7.20398382e-02,5.14365564e-01
1.94600,-7.16732806e-02,5.13837355e-01
1.94800,-7.13085262e-02,5.13310225e-01
1.95000,-7.09455665e-02,5.12784173e-01
1.95200,-7.05843932e-02,5.12259193e-01
1.95400,-7.02249981e-02,5.11735283e-01
1.95600,-6.98673729e-02,5.11212440e-01
1.95800,-6.95115093e-02,5.10690661e-01
1.96000,-6.91573990e-02,5.10169942e-01
1.96200,-6.88050341e-02,5.09650280e-01
1.96400,-6.84544062e-02,5.09131672e-01
1.96600,-6.81055073e-02,5.08614115e-01
1.96800,-6.77583294e-02,5.08097605e-01
1.97000,-6.74128644e-02,5.07582140e-01
1.97200,-6.70691042e-02,5.07067717e-01
1.97400,-6.67270410e-02,5.06554331e-01
1.97600,-6.63866668e-02,5.06041981e-01
1.97800,-6.60479737e-02,5.05530663e-01
1.98000,-6.57109539e-02,5.05020373e-01
1.98200,-6.53755994e-02,5.04511110e-01
1.98400,-6.50419025e-02,5.04002869e-01
1.98600,-6.47098555e-02,5.03495648e-01
1.98800,-6.43794506e-02,5.02989444e-01
1.99000,-6.40506800e-02,5.02484254e-01
1.99200,-6.37235362e-02,5.01980075e-01
1.99400,-6.33980115e-02,5.01476903e-01
1.99600,-6.30740982e-02,5.00974736e-01
1.99800,-6.27517889e-02,5.00473570e-01
2.00000,-6.24310759e-02,4.99973404e-01
2.00200,-6.21119518e-02,4.99474233e-01
2.00400,-6.17944091e-02,4.98976055e-01
2.00600,-6.14784403e-02,4.98478868e-01
2.00800,-6.11640381e-02,4.97982667e-01
2.01000,-6.08511950e-02,4.97487450e-01
2.01200,-6.05399038e-02,4.96993215e-01
2.01400,-6.02301570e-02,4.96499958e-01
2.01600,-5.99219474e-02,4.96007676e-01
2.01800,-5.96152678e-02,4.95516367e-01
2.02000,-5.93101108e-02,4.95026028e-01
2.02200,-5.90064695e-02,4.94536656e-01
2.02400,-5.87043365e-02,4.94048248e-01
2.02600,-5.84037047e-02,4.93560801e-01
2.02800,-5.81045671e-02,4.93074312e-01
2.03000,-5.78069165e-02,4.92588780e-01
2.03200,-5.75107460e-02,4.92104200e-01
2.03400,-5.72160485e-02,4.91620570e-01
2.03600,-5.69228171e-02,4.91137888e-01
2.03800,-5.66310447e-02,4.90656150e-01
2.04000,-5.63407246e-02,4.90175354e-01
2.04200,-5.60518497e-02,4.89695497e-01
2.04400,-5.57644133e-02,4.89216576e-01
2.04600,-5.54784085e-02,4.88738589e-01
2.04800,-5.51938285e-02,4.88261533e-01
2.05000,-5.49106665e-02,4.87785405e-01
2.05200,-5.46289159e-02,4.87310203e-01
2.05400,-5.43485698e-02,4.86835924e-01
2.05600,-5.40696216e-02,4.86362565e-01
2.05800,-5.37920647e-02,4.85890123e-01
2.06000,-5.35158925e-02,4.85418597e-01
2.06200,-5.32410983e-02,4.84947983e-01
2.06400,-5.29676756e-02,4.84478278e-01
2.06600,-5.26956178e-02,4.84009480e-01
2.06800,-5.24249185e-02,4.83541587e-01
2.07000,-5.21555711e-02,4.83074596e-01
2.07200,-5.18875692e-02,4.82608504e-01
2.07400,-5.16209065e-02,4.82143309e-01
2.07600,-5.13555764e-02,4.81679007e-01
2.07800,-5.10915726e-02,4.81215598e-01
2.08000,-5.08288889e-02,4.80753077e-01
2.08200,-5.05675188e-02,4.80291443e-01
2.08400,-5.03074561e-02,4.79830693e-01
2.08600,-5.00486946e-02,4.79370824e-01
2.08800,-4.97912279e-02,4.78911834e-01
2.09000,-4.95350501e-02,4.78453721e-01
2.09200,-4.92801547e-02,4.77996482e-01
2.09400,-4.90265358e-02,4.77540114e-01
2.09600,-4.87741871e-02,4.77084615e-01
2.09800,-4.85231027e-02,4.76629982e-01
2.10000,-4.82732763e-02,4.76176214e-01
2.10200,-4.80247021e-02,4.75723307e-01
2.10400,-4.77773740e-02,4.75271259e-01
2.10600,-4.75312859e-02,4.74820068e-01
2.10800,-4.72864321e-02,4.74369732e-01
2.11000,-4.70428064e-02,4.73920247e-01
2.11200,-4.68004031e-02,4.73471612e-01
2.11400,-4.65592162e-02,4.73023824e-01
2.11600,-4.63192399e-02,4.72576881e-01
2.11800,-4.60804683e-02,4.72130780e-01
2.12000,-4.58428957e-02,4.71685520e-01
2.12200,-4.56065163e-02,4.71241096e-01
2.12400,-4.53713244e-02,4.70797509e-01
2.12600,-4.51373142e-02,4.70354754e-01
2.12800,-4.49044800e-02,4.69912830e-01
2.13000,-4.46728162e-02,4.69471734e-01
2.13200,-4.44423171e-02,4.69031464e-01
2.13400,-4.42129771e-02,4.68592018e-01
2.13600,-4.39847905e-02,4.68153393e-01
2.13800,-4.37577520e-02,4.67715588e-01
2.14000,-4.35318558e-02,4.67278599e-01
2.14200,-4.33070964e-02,4.66842425e-01
2.14400,-4.30834685e-02,4.66407063e-01
2.14600,-4.28609665e-02,4.65972511e-01
2.14800,-4.26395849e-02,4.65538767e-01
2.15000,-4.24193183e-02,4.65105829e-01
2.15200,-4.22001614e-02,4.64673694e-01
2.15400,-4.19821088e-02,4.64242360e-01
2.15600,-4.17651551e-02,4.63811825e-01
2.15800,-4.15492950e-02,4.63382086e-01
2.16000,-4.13345232e-02,4.62953142e-01
2.16200,-4.11208345e-02,4.62524991e-01
2.16400,-4.09082235e-02,4.62097629e-01
2.16600,-4.06966851e-02,4.61671056e-01
2.16800,-4.04862140e-02,4.61245268e-01
2.17000,-4.02768050e-02,4.60820264e-01
2.17200,-4.00684531e-02,4.60396042e-01
2.17400,-3.98611531e-02,4.59972598e-01
2.17600,-3.96548998e-02,4.59549932e-01
2.17800,-3.94496882e-02,4.59128041e-01
2.18000,-3.92455132e-02,4.58706923e-01
2.18200,-3.90423698e-02,4.58286576e-01
2.18400,-3.88402530e-02,4.57866998e-01
2.18600,-3.86391577e-02,4.57448186e-01
2.18800,-3.84390790e-02,4.57030139e-01
2.19000,-3.82400119e-02,4.56612854e-01
2.19200,-3.80419516e-02,4.56196329e-01
2.19400,-3.78448930e-02,4.55780563e-01
2.19600,-3.76488314e-02,4.55365554e-01
2.19800,-3.74537619e-02,4.54951298e-01
2.20000,-3.72596796e-02,4.54537795e-01
2.20200,-3.70665797e-02,4.54125041e-01
2.20400,-3.68744574e-02,4.53713036e-01
2.20600,-3.66833080e-02,4.53301777e-01
2.20800,-3.64931266e-02,4.52891262e-01
2.21000,-3.63039087e-02,4.52481489e-01
2.21200,-3.61156494e-02,4.52072456e-01
2.21400,-3.59283441e-02,4.51664161e-01
2.21600,-3.57419882e-02,4.51256602e-01
2.21800,-3.55565769e-02,4.50849777e-01
2.22000,-3.53721056e-02,4.50443685e-01
2.22200,-3.51885699e-02,4.50038322e-01
2.22400,-3.50059650e-02,4.49633688e-01
2.22600,-3.48242864e-02,4.49229780e-01
2.22800,-3.46435296e-02,4.48826596e-01
2.23000,-3.44636902e-02,4.48424135e-01
2.23200,-3.42847634e-02,4.48022394e-01
2.23400,-3.41067451e-02,4.47621371e-01
2.23600,-3.39296305e-02,4.47221065e-01
2.23800,-3.37534154e-02,4.46821474e-01
2.24000,-3.35780953e-02,4.46422595e-01
2.24200,-3.34036658e-02,4.46024428e-01
2.24400,-3.32301226e-02,4.45626969e-01
2.24600,-3.30574613e-02,4.45230217e-01
2.24800,-3.28856776e-02,4.44834171e-01
2.25000,-3.27147671e-02,4.44438828e-01
2.25200,-3.25447256e-02,4.44044186e-01
2.25400,-3.23755488e-02,4.43650244e-01
2.25600,-3.22072324e-02,4.43257000e-01
2.25800,-3.20397723e-02,4.42864451e-01
2.26000,-3.18731642e-02,4.42472597e-01
2.26200,-3.17074039e-02,4.42081435e-01
2.26400,-3.15424872e-02,4.41690963e-01
2.26600,-3.13784101e-02,4.41301180e-01
2.26800,-3.12151683e-02,4.40912084e-01
2.27000,-3.10527577e-02,4.40523673e-01
2.27200,-3.08911743e-02,4.40135945e-01
2.27400,-3.07304140e-02,4.39748898e-01
2.27600,-3.05704727e-02,4.39362531e-01
2.27800,-3.04113464e-02,4.38976841e-01
2.28000,-3.02530311e-02,4.38591828e-01
2.28200,-3.00955227e-02,4.38207489e-01
2.28400,-2.99388173e-02,4.37823822e-01
2.28600,-2.97829109e-02,4.37440826e-01
2.28800,-2.96277995e-02,4.37058499e-01
2.29000,-2.94734794e-02,4.36676839e-01
2.29200,-2.93199464e-02,4.36295845e-01
2.29400,-2.91671969e-02,4.35915515e-01
2.29600,-2.90152268e-02,4.35535846e-01
2.29800,-2.88640323e-02,4.35156838e-01
2.30000,-2.87136096e-02,4.34778489e-01
2.30200,-2.85639549e-02,4.34400796e-01
2.30400,-2.84150644e-02,4.34023759e-01
2.30600,-2.82669343e-02,4.33647375e-01
2.30800,-2.81195608e-02,4.33271643e-01
2.31000,-2.79729401e-02,4.32896560e-01
2.31200,-2.78270687e-02,4.32522127e-01
2.31400,-2.76819427e-02,4.32148340e-01
2.31600,-2.75375584e-02,4.31775198e-01
2.31800,-2.73939122e-02,4.31402700e-01
2.32000,-2.72510005e-02,4.31030843e-01
2.32200,-2.71088195e-02,4.30659626e-01
2.32400,-2.69673657e-02,4.30289048e-01
2.32600,-2.68266354e-02,4.29919107e-01
2.32800,-2.66866251e-02,4.29549801e-01
2.33000,-2.65473312e-02,4.29181128e-01
2.33200,-2.64087501e-02,4.28813087e-01
2.33400,-2.62708783e-02,4.28445677e-01
