r_bohr,u_c,V_H_c
2.52200,2.42290359e-01,3.95620903e-01
2.52400,2.41641502e-01,3.95313051e-01
2.52600,2.40994195e-01,3.95005651e-01
2.52800,2.40348435e-01,3.94698703e-01
2.53000,2.39704219e-01,3.94392205e-01
2.53200,2.39061546e-01,3.94086156e-01
2.53400,2.38420413e-01,3.93780556e-01
2.53600,2.37780816e-01,3.93475404e-01
2.53800,2.37142754e-01,3.93170699e-01
2.54000,2.36506223e-01,3.92866440e-01
2.54200,2.35871220e-01,3.92562627e-01
2.54400,2.35237744e-01,3.92259258e-01
2.54600,2.34605792e-01,3.91956332e-01
2.54800,2.33975361e-01,3.91653850e-01
2.55000,2.33346448e-01,3.91351809e-01
2.55200,2.32719050e-01,3.91050210e-01
2.55400,2.32093166e-01,3.90749050e-01
2.55600,2.31468791e-01,3.90448331e-01
2.55800,2.30845925e-01,3.90148049e-01
2.56000,2.30224563e-01,3.89848206e-01
2.56200,2.29604704e-01,3.89548800e-01
2.56400,2.28986344e-01,3.89249829e-01
2.56600,2.28369482e-01,3.88951294e-01
2.56800,2.27754113e-01,3.88653194e-01
2.57000,2.27140237e-01,3.88355527e-01
2.57200,2.26527849e-01,3.88058293e-01
2.57400,2.25916948e-01,3.87761491e-01
2.57600,2.25307530e-01,3.87465120e-01
2.57800,2.24699593e-01,3.87169179e-01
2.58000,2.24093135e-01,3.86873668e-01
2.58200,2.23488152e-01,3.86578586e-01
2.58400,2.22884642e-01,3.86283932e-01
2.58600,2.22282602e-01,3.85989705e-01
2.58800,2.21682030e-01,3.85695904e-01
2.59000,2.21082922e-01,3.85402528e-01
2.59200,2.20485277e-01,3.85109578e-01
2.59400,2.19889092e-01,3.84817051e-01
2.59600,2.19294363e-01,3.84524947e-01
2.59800,2.18701089e-01,3.84233265e-01
2.60000,2.18109265e-01,3.83942005e-01
2.60200,2.17518891e-01,3.83651165e-01
2.60400,2.16929963e-01,3.83360746e-01
2.60600,2.16342478e-01,3.83070745e-01
2.60800,2.15756435e-01,3.82781163e-01
2.61000,2.15171829e-01,3.82491998e-01
2.61200,2.14588658e-01,3.82203249e-01
2.61400,2.14006920e-01,3.81914917e-01
2.61600,2.13426613e-01,3.81627000e-01
2.61800,2.12847732e-01,3.81339497e-01
2.62000,2.12270276e-01,3.81052407e-01
2.62200,2.11694243e-01,3.80765730e-01
2.62400,2.11119628e-01,3.80479465e-01
2.62600,2.10546430e-01,3.80193611e-01
2.62800,2.09974646e-01,3.79908168e-01
2.63000,2.09404273e-01,3.79623134e-01
2.63200,2.08835309e-01,3.79338509e-01
2.63400,2.08267750e-01,3.79054291e-01
2.63600,2.07701595e-01,3.78770482e-01
2.63800,2.07136840e-01,3.78487078e-01
2.64000,2.06573483e-01,3.78204080e-01
2.64200,2.06011521e-01,3.77921487e-01
2.64400,2.05450952e-01,3.77639299e-01
2.64600,2.04891772e-01,3.77357513e-01
2.64800,2.04333980e-01,3.77076130e-01
2.65000,2.03777571e-01,3.76795150e-01
2.65200,2.03222545e-01,3.76514570e-01
2.65400,2.02668897e-01,3.76234390e-01
2.65600,2.02116626e-01,3.75954610e-01
2.65800,2.01565729e-01,3.75675229e-01
2.66000,2.01016202e-01,3.75396245e-01
2.66200,2.00468044e-01,3.75117659e-01
2.66400,1.99921251e-01,3.74839470e-01
2.66600,1.99375822e-01,3.74561676e-01
2.66800,1.98831752e-01,3.74284277e-01
2.67000,1.98289040e-01,3.74007272e-01
2.67200,1.97747684e-01,3.73730661e-01
2.67400,1.97207679e-01,3.73454443e-01
2.67600,1.96669024e-01,3.73178616e-01
2.67800,1.96131716e-01,3.72903181e-01
2.68000,1.95595752e-01,3.72628136e-01
2.68200,1.95061130e-01,3.72353481e-01
2.68400,1.94527846e-01,3.72079215e-01
2.68600,1.93995899e-01,3.71805337e-01
2.68800,1.93465286e-01,3.71531847e-01
2.69000,1.92936003e-01,3.71258744e-01
2.69200,1.92408048e-01,3.70986026e-01
2.69400,1.91881420e-01,3.70713694e-01
2.69600,1.91356114e-01,3.70441746e-01
2.69800,1.90832128e-01,3.70170183e-01
2.70000,1.90309460e-01,3.69899002e-01
2.70200,1.89788107e-01,3.69628204e-01
2.70400,1.89268066e-01,3.69357787e-01
2.70600,1.88749335e-01,3.69087751e-01
2.70800,1.88231911e-01,3.68818096e-01
2.71000,1.87715791e-01,3.68548820e-01
2.71200,1.87200973e-01,3.68279922e-01
2.71400,1.86687454e-01,3.68011403e-01
2.71600,1.86175231e-01,3.67743261e-01
2.71800,1.85664302e-01,3.67475495e-01
2.72000,1.85154664e-01,3.67208106e-01
2.72200,1.84646314e-01,3.66941091e-01
2.72400,1.84139251e-01,3.66674451e-01
2.72600,1.83633470e-01,3.66408185e-01
2.72800,1.83128970e-01,3.66142291e-01
2.73000,1.82625748e-01,3.65876770e-01
2.73200,1.82123802e-01,3.65611621e-01
2.73400,1.81623127e-01,3.65346842e-01
2.73600,1.81123723e-01,3.65082434e-01
2.73800,1.80625587e-01,3.64818395e-01
2.74000,1.80128715e-01,3.64554725e-01
2.74200,1.79633105e-01,3.64291423e-01
2.74400,1.79138754e-01,3.64028488e-01
2.74600,1.78645661e-01,3.63765920e-01
2.74800,1.78153822e-01,3.63503717e-01
2.75000,1.77663234e-01,3.63241880e-01
2.75200,1.77173896e-01,3.62980408e-01
2.75400,1.76685804e-01,3.62719300e-01
2.75600,1.76198956e-01,3.62458554e-01
2.75800,1.75713349e-01,3.62198171e-01
2.76000,1.75228980e-01,3.61938150e-01
2.76200,1.74745848e-01,3.61678490e-01
2.76400,1.74263949e-01,3.61419191e-01
2.76600,1.73783281e-01,3.61160251e-01
2.76800,1.73303841e-01,3.60901670e-01
2.77000,1.72825626e-01,3.60643448e-01
2.77200,1.72348635e-01,3.60385584e-01
2.77400,1.71872864e-01,3.60128076e-01
2.77600,1.71398311e-01,3.59870925e-01
2.77800,1.70924973e-01,3.59614129e-01
2.78000,1.70452847e-01,3.59357688e-01
2.78200,1.69981932e-01,3.59101602e-01
2.78400,1.69512225e-01,3.58845869e-01
2.78600,1.69043722e-01,3.58590489e-01
2.78800,1.68576421e-01,3.58335462e-01
2.79000,1.68110321e-01,3.58080786e-01
2.79200,1.67645417e-01,3.57826461e-01
2.79400,1.67181709e-01,3.57572486e-01
2.79600,1.66719192e-01,3.57318861e-01
2.79800,1.66257865e-01,3.57065585e-01
2.80000,1.65797724e-01,3.56812658e-01
2.80200,1.65338769e-01,3.56560077e-01
2.80400,1.64880995e-01,3.56307844e-01
2.80600,1.64424400e-01,3.56055958e-01
2.80800,1.63968982e-01,3.55804416e-01
2.81000,1.63514738e-01,3.55553220e-01
2.81200,1.63061666e-01,3.55302368e-01
2.81400,1.62609763e-01,3.55051860e-01
2.81600,1.62159026e-01,3.54801695e-01
2.81800,1.61709454e-01,3.54551872e-01
2.82000,1.61261043e-01,3.54302392e-01
2.82200,1.60813791e-01,3.54053252e-01
2.82400,1.60367696e-01,3.53804452e-01
2.82600,1.59922754e-01,3.53555993e-01
2.82800,1.59478964e-01,3.53307872e-01
2.83000,1.59036322e-01,3.53060090e-01
2.83200,1.58594827e-01,3.52812647e-01
2.83400,1.58154476e-01,3.52565540e-01
2.83600,1.57715266e-01,3.52318770e-01
2.83800,1.57277195e-01,3.52072335e-01
2.84000,1.56840261e-01,3.51826237e-01
2.84200,1.56404460e-01,3.51580473e-01
2.84400,1.55969790e-01,3.51335042e-01
2.84600,1.55536249e-01,3.51089946e-01
2.84800,1.55103835e-01,3.50845182e-01
2.85000,1.54672544e-01,3.50600750e-01
2.85200,1.54242375e-01,3.50356650e-01
2.85400,1.53813324e-01,3.50112881e-01
2.85600,1.53385390e-01,3.49869442e-01
2.85800,1.52958570e-01,3.49626333e-01
2.86000,1.52532861e-01,3.49383553e-01
2.86200,1.52108261e-01,3.49141101e-01
2.86400,1.51684768e-01,3.48898977e-01
2.86600,1.51262378e-01,3.48657181e-01
2.86800,1.50841090e-01,3.48415711e-01
2.87000,1.50420902e-01,3.48174567e-01
2.87200,1.50001809e-01,3.47933748e-01
2.87400,1.49583811e-01,3.47693254e-01
2.87600,1.49166905e-01,3.47453084e-01
2.87800,1.48751088e-01,3.47213237e-01
2.88000,1.48336358e-01,3.46973714e-01
2.88200,1.47922712e-01,3.46734513e-01
2.88400,1.47510148e-01,3.46495633e-01
2.88600,1.47098663e-01,3.46257075e-01
2.88800,1.46688256e-01,3.46018837e-01
2.89000,1.46278923e-01,3.45780919e-01
2.89200,1.45870663e-01,3.45543320e-01
2.89400,1.45463472e-01,3.45306040e-01
2.89600,1.45057348e-01,3.45069078e-01
2.89800,1.44652290e-01,3.44832433e-01
2.90000,1.44248294e-01,3.44596106e-01
2.90200,1.43845358e-01,3.44360094e-01
2.90400,1.43443480e-01,3.44124399e-01
2.90600,1.43042657e-01,3.43889018e-01
2.90800,1.42642887e-01,3.43653952e-01
2.91000,1.42244168e-01,3.43419200e-01
2.91200,1.41846496e-01,3.43184761e-01
2.91400,1.41449871e-01,3.42950635e-01
2.91600,1.41054288e-01,3.42716821e-01
2.91800,1.40659747e-01,3.42483319e-01
2.92000,1.40266244e-01,3.42250127e-01
2.92200,1.39873778e-01,3.42017247e-01
2.92400,1.39482345e-01,3.41784675e-01
2.92600,1.39091944e-01,3.41552414e-01
2.92800,1.38702571e-01,3.41320460e-01
2.93000,1.38314226e-01,3.41088815e-01
2.93200,1.37926904e-01,3.40857478e-01
2.93400,1.37540605e-01,3.40626447e-01
2.93600,1.37155326e-01,3.40395723e-01
2.93800,1.36771063e-01,3.40165304e-01
2.94000,1.36387816e-01,3.39935191e-01
2.94200,1.36005581e-01,3.39705383e-01
2.94400,1.35624357e-01,3.39475878e-01
2.94600,1.35244140e-01,3.39246677e-01
2.94800,1.34864929e-01,3.39017779e-01
2.95000,1.34486721e-01,3.38789183e-01
2.95200,1.34109514e-01,3.38560889e-01
2.95400,1.33733306e-01,3.38332897e-01
2.95600,1.33358094e-01,3.38105205e-01
2.95800,1.32983876e-01,3.37877813e-01
2.96000,1.32610650e-01,3.37650721e-01
2.96200,1.32238413e-01,3.37423928e-01
2.96400,1.31867163e-01,3.37197433e-01
2.96600,1.31496897e-01,3.36971236e-01
2.96800,1.31127614e-01,3.36745337e-01
2.97000,1.30759312e-01,3.36519734e-01
2.97200,1.30391987e-01,3.36294428e-01
2.97400,1.30025638e-01,3.36069417e-01
2.97600,1.29660262e-01,3.35844701e-01
2.97800,1.29295857e-01,3.35620280e-01
2.98000,1.28932420e-01,3.35396153e-01
2.98200,1.28569951e-01,3.35172320e-01
2.98400,1.28208445e-01,3.34948779e-01
2.98600,1.27847901e-01,3.34725531e-01
2.98800,1.27488317e-01,3.34502575e-01
2.99000,1.27129690e-01,3.34279910e-01
2.99200,1.26772019e-01,3.34057536e-01
2.99400,1.26415300e-01,3.33835452e-01
2.99600,1.26059532e-01,3.33613658e-01
2.99800,1.25704712e-01,3.33392153e-01
3.00000,1.25350839e-01,3.33170937e-01
3.00200,1.24997909e-01,3.32950008e-01
3.00400,1.24645921e-01,3.32729368e-01
3.00600,1.24294872e-01,3.32509014e-01
3.00800,1.23944761e-01,3.32288947e-01
3.01000,1.23595585e-01,3.32069166e-01
3.01200,1.23247341e-01,3.31849670e-01
3.01400,1.22900028e-01,3.31630459e-01
3.01600,1.22553643e-01,3.31411533e-01
3.01800,1.22208185e-01,3.31192891e-01
3.02000,1.21863650e-01,3.30974531e-01
3.02200,1.21520037e-01,3.30756455e-01
3.02400,1.21177344e-01,3.30538661e-01
3.02600,1.20835568e-01,3.30321149e-01
3.02800,1.20494707e-01,3.30103918e-01
3.03000,1.20154759e-01,3.29886968e-01
3.03200,1.19815721e-01,3.29670297e-01
3.03400,1.19477593e-01,3.29453907e-01
3.03600,1.19140371e-01,3.29237796e-01
3.03800,1.18804053e-01,3.29021964e-01
3.04000,1.18468637e-01,3.28806409e-01
3.04200,1.18134121e-01,3.28591133e-01
3.04400,1.17800503e-01,3.28376133e-01
3.04600,1.17467780e-01,3.28161410e-01
3.04800,1.17135951e-01,3.27946964e-01
3.05000,1.16805013e-01,3.27732793e-01
3.05200,1.16474965e-01,3.27518897e-01
3.05400,1.16145803e-01,3.27305275e-01
3.05600,1.15817526e-01,3.27091928e-01
3.05800,1.15490132e-01,3.26878854e-01
3.06000,1.15163618e-01,3.26666054e-01
3.06200,1.14837983e-01,3.26453526e-01
3.06400,1.14513225e-01,3.26241270e-01
3.06600,1.14189340e-01,3.26029285e-01
3.06800,1.13866328e-01,3.25817572e-01
3.07000,1.13544186e-01,3.25606130e-01
3.07200,1.13222911e-01,3.25394957e-01
3.07400,1.12902503e-01,3.25184054e-01
3.07600,1.12582958e-01,3.24973421e-01
3.07800,1.12264275e-01,3.24763056e-01
3.08000,1.11946451e-01,3.24552959e-01
3.08200,1.11629484e-01,3.24343129e-01
3.08400,1.11313373e-01,3.24133567e-01
3.08600,1.10998115e-01,3.23924272e-01
3.08800,1.10683709e-01,3.23715242e-01
3.09000,1.10370151e-01,3.23506479e-01
3.09200,1.10057441e-01,3.23297981e-01
3.09400,1.09745575e-01,3.23089747e-01
3.09600,1.09434552e-01,3.22881778e-01
3.09800,1.09124370e-01,3.22674072e-01
3.10000,1.08815027e-01,3.22466630e-01
3.10200,1.08506521e-01,3.22259450e-01
3.10400,1.08198849e-01,3.22052533e-01
3.10600,1.07892010e-01,3.21845878e-01
3.10800,1.07586001e-01,3.21639484e-01
3.11000,1.07280822e-01,3.21433351e-01
3.11200,1.06976468e-01,3.21227478e-01
3.11400,1.06672939e-01,3.21021865e-01
3.11600,1.06370233e-01,3.20816512e-01
3.11800,1.06068347e-01,3.20611418e-01
3.12000,1.05767279e-01,3.20406582e-01
3.12200,1.05467028e-01,3.20202005e-01
3.12400,1.05167591e-01,3.19997685e-01
3.12600,1.04868967e-01,3.19793622e-01
3.12800,1.04571153e-01,3.19589816e-01
3.13000,1.04274147e-01,3.19386266e-01
3.13200,1.03977948e-01,3.19182972e-01
3.13400,1.03682553e-01,3.18979933e-01
3.13600,1.03387960e-01,3.18777149e-01
3.13800,1.03094168e-01,3.18574619e-01
3.14000,1.02801175e-01,3.18372344e-01
3.14200,1.02508978e-01,3.18170321e-01
3.14400,1.02217575e-01,3.17968552e-01
3.14600,1.01926965e-01,3.17767035e-01
3.14800,1.01637146e-01,3.17565770e-01
3.15000,1.01348115e-01,3.17364757e-01
3.15200,1.01059871e-01,3.17163995e-01
3.15400,1.00772411e-01,3.16963484e-01
3.15600,1.00485735e-01,3.16763223e-01
3.15800,1.00199839e-01,3.16563211e-01
3.16000,9.99147215e-02,3.16363450e-01
3.16200,9.96303813e-02,3.16163937e-01
3.16400,9.93468161e-02,3.15964672e-01
3.16600,9.90640240e-02,3.15765656e-01
3.16800,9.87820030e-02,3.15566887e-01
3.17000,9.85007512e-02,3.15368365e-01
3.17200,9.82202667e-02,3.15170090e-01
3.17400,9.79405475e-02,3.14972061e-01
3.17600,9.76615918e-02,3.14774278e-01
3.17800,9.73833977e-02,3.14576740e-01
3.18000,9.71059632e-02,3.14379447e-01
3.18200,9.68292864e-02,3.14182399e-01
3.18400,9.65533655e-02,3.13985594e-01
3.18600,9.62781985e-02,3.13789034e-01
3.18800,9.60037836e-02,3.13592716e-01
3.19000,9.57301188e-02,3.13396641e-01
3.19200,9.54572024e-02,3.13200809e-01
3.19400,9.51850323e-02,3.13005218e-01
3.19600,9.49136068e-02,3.12809869e-01
3.19800,9.46429240e-02,3.12614760e-01
3.20000,9.43729820e-02,3.12419893e-01
3.20200,9.41037789e-02,3.12225265e-01
3.20400,9.38353129e-02,3.12030877e-01
3.20600,9.35675821e-02,3.11836729e-01
3.20800,9.33005847e-02,3.11642819e-01
3.21000,9.30343188e-02,3.11449148e-01
3.21200,9.27687826e-02,3.11255714e-01
3.21400,9.25039742e-02,3.11062519e-01
3.21600,9.22398919e-02,3.10869560e-01
3.21800,9.19765336e-02,3.10676838e-01
3.22000,9.17138978e-02,3.10484352e-01
3.22200,9.14519824e-02,3.10292103e-01
3.22400,9.11907857e-02,3.10100089e-01
3.22600,9.09303059e-02,3.09908309e-01
3.22800,9.06705412e-02,3.09716765e-01
3.23000,9.04114897e-02,3.09525455e-01
3.23200,9.01531496e-02,3.09334378e-01
3.23400,8.98955192e-02,3.09143535e-01
3.23600,8.96385966e-02,3.08952925e-01
3.23800,8.93823801e-02,3.08762547e-01
3.24000,8.91268677e-02,3.08572402e-01
3.24200,8.88720579e-02,3.08382488e-01
3.24400,8.86179487e-02,3.08192806e-01
3.24600,8.83645384e-02,3.08003354e-01
3.24800,8.81118252e-02,3.07814133e-01
3.25000,8.78598074e-02,3.07625142e-01
3.25200,8.76084831e-02,3.07436381e-01
3.25400,8.73578507e-02,3.07247849e-01
3.25600,8.71079082e-02,3.07059546e-01
3.25800,8.68586541e-02,3.06871472e-01
3.26000,8.66100865e-02,3.06683625e-01
3.26200,8.63622036e-02,3.06496007e-01
3.26400,8.61150038e-02,3.06308615e-01
3.26600,8.58684852e-02,3.06121451e-01
3.26800,8.56226462e-02,3.05934512e-01
3.27000,8.53774850e-02,3.05747800e-01
3.27200,8.51329999e-02,3.05561314e-01
3.27400,8.48891891e-02,3.05375053e-01
3.27600,8.46460509e-02,3.05189016e-01
3.27800,8.44035837e-02,3.05003205e-01
3.28000,8.41617856e-02,3.04817617e-01
3.28200,8.39206549e-02,3.04632253e-01
3.28400,8.36801900e-02,3.04447112e-01
3.28600,8.34403891e-02,3.04262194e-01
3.28800,8.32012506e-02,3.04077499e-01
3.29000,8.29627727e-02,3.03893026e-01
3.29200,8.27249537e-02,3.03708775e-01
3.29400,8.24877920e-02,3.03524745e-01
3.29600,8.22512858e-02,3.03340936e-01
3.29800,8.20154335e-02,3.03157347e-01
3.30000,8.17802334e-02,3.02973979e-01
3.30200,8.15456838e-02,3.02790830e-01
3.30400,8.13117831e-02,3.02607901e-01
3.30600,8.10785295e-02,3.02425191e-01
3.30800,8.08459213e-02,3.02242700e-01
3.31000,8.06139571e-02,3.02060427e-01
3.31200,8.03826349e-02,3.01878371e-01
3.31400,8.01519533e-02,3.01696534e-01
3.31600,7.99219106e-02,3.01514913e-01
3.31800,7.96925050e-02,3.01333509e-01
3.32000,7.94637351e-02,3.01152322e-01
3.32200,7.92355990e-02,3.00971351e-01
3.32400,7.90080952e-02,3.00790595e-01
3.32600,7.87812221e-02,3.00610054e-01
3.32800,7.85549780e-02,3.00429728e-01
3.33000,7.83293612e-02,3.00249617e-01
3.33200,7.81043702e-02,3.00069720e-01
3.33400,7.78800034e-02,2.99890037e-01
3.33600,7.76562591e-02,2.99710567e-01
3.33800,7.74331356e-02,2.99531310e-01
3.34000,7.72106315e-02,2.99352266e-01
3.34200,7.69887451e-02,2.99173434e-01
3.34400,7.67674747e-02,2.98994814e-01
3.34600,7.65468189e-02,2.98816405e-01
3.34800,7.63267759e-02,2.98638208e-01
3.35000,7.61073442e-02,2.98460221e-01
3.35200,7.58885222e-02,2.98282445e-01
3.35400,7.56703084e-02,2.98104879e-01
3.35600,7.54527011e-02,2.97927523e-01
3.35800,7.52356987e-02,2.97750376e-01
3.36000,7.50192997e-02,2.97573438e-01
3.36200,7.48035026e-02,2.97396709e-01
3.36400,7.45883057e-02,2.97220187e-01
3.36600,7.43737074e-02,2.97043874e-01
3.36800,7.41597063e-02,2.96867769e-01
3.37000,7.39463007e-02,2.96691870e-01
3.37200,7.37334892e-02,2.96516179e-01
3.37400,7.35212701e-02,2.96340694e-01
3.37600,7.33096419e-02,2.96165415e-01
3.37800,7.30986031e-02,2.95990341e-01
3.38000,7.28881520e-02,2.95815474e-01
3.38200,7.26782873e-02,2.95640811e-01
3.38400,7.24690074e-02,2.95466353e-01
3.38600,7.22603106e-02,2.95292099e-01
3.38800,7.20521956e-02,2.95118050e-01
3.39000,7.18446607e-02,2.94944204e-01
3.39200,7.16377045e-02,2.94770561e-01
3.39400,7.14313254e-02,2.94597122e-01
3.39600,7.12255219e-02,2.94423884e-01
3.39800,7.10202926e-02,2.94250850e-01
3.40000,7.08156358e-02,2.94078017e-01
3.40200,7.06115502e-02,2.93905385e-01
3.40400,7.04080341e-02,2.93732955e-01
3.40600,7.02050862e-02,2.93560726e-01
3.40800,7.00027049e-02,2.93388698e-01
3.41000,6.98008888e-02,2.93216869e-01
3.41200,6.95996362e-02,2.93045241e-01
3.41400,6.93989459e-02,2.92873812e-01
3.41600,6.91988162e-02,2.92702582e-01
3.41800,6.89992457e-02,2.92531551e-01
3.42000,6.88002330e-02,2.92360718e-01
3.42200,6.86017765e-02,2.92190084e-01
3.42400,6.84038748e-02,2.92019647e-01
3.42600,6.82065265e-02,2.91849408e-01
3.42800,6.80097301e-02,2.91679366e-01
3.43000,6.78134841e-02,2.91509521e-01
3.43200,6.76177870e-02,2.91339872e-01
3.43400,6.74226375e-02,2.91170420e-01
3.43600,6.72280341e-02,2.91001163e-01
3.43800,6.70339753e-02,2.90832102e-01
3.44000,6.68404597e-02,2.90663236e-01
3.44200,6.66474858e-02,2.90494565e-01
3.44400,6.64550523e-02,2.90326088e-01
3.44600,6.62631577e-02,2.90157805e-01
3.44800,6.60718006e-02,2.89989717e-01
3.45000,6.58809796e-02,2.89821821e-01
3.45200,6.56906932e-02,2.89654119e-01
3.45400,6.55009400e-02,2.89486610e-01
3.45600,6.53117186e-02,2.89319293e-01
3.45800,6.51230276e-02,2.89152169e-01
3.46000,6.49348656e-02,2.88985236e-01
3.46200,6.47472312e-02,2.88818495e-01
3.46400,6.45601231e-02,2.88651945e-01
3.46600,6.43735397e-02,2.88485586e-01
3.46800,6.41874797e-02,2.88319418e-01
3.47000,6.40019417e-02,2.88153440e-01
3.47200,6.38169244e-02,2.87987651e-01
3.47400,6.36324264e-02,2.87822053e-01
3.47600,6.34484462e-02,2.87656644e-01
3.47800,6.32649824e-02,2.87491423e-01
3.48000,6.30820339e-02,2.87326392e-01
3.48200,6.28995990e-02,2.87161548e-01
3.48400,6.27176766e-02,2.86996893e-01
3.48600,6.25362652e-02,2.86832426e-01
3.48800,6.23553634e-02,2.86668145e-01
3.49000,6.21749700e-02,2.86504052e-01
3.49200,6.19950835e-02,2.86340146e-01
3.49400,6.18157026e-02,2.86176426e-01
3.49600,6.16368260e-02,2.86012892e-01
3.49800,6.14584522e-02,2.85849545e-01
3.50000,6.12805801e-02,2.85686382e-01
3.50200,6.11032082e-02,2.85523405e-01
3.50400,6.09263351e-02,2.85360613e-01
3.50600,6.07499597e-02,2.85198005e-01
3.50800,6.05740805e-02,2.85035582e-01
3.51000,6.03986961e-02,2.84873342e-01
3.51200,6.02238054e-02,2.84711287e-01
3.51400,6.00494070e-02,2.84549414e-01
3.51600,5.98754995e-02,2.84387725e-01
3.51800,5.97020817e-02,2.84226218e-01
3.52000,5.95291522e-02,2.84064894e-01
3.52200,5.93567097e-02,2.83903752e-01
3.52400,5.91847530e-02,2.83742792e-01
3.52600,5.90132806e-02,2.83582014e-01
3.52800,5.88422914e-02,2.83421416e-01
3.53000,5.86717841e-02,2.83261000e-01
3.53200,5.85017573e-02,2.83100764e-01
3.53400,5.83322097e-02,2.82940708e-01
3.53600,5.81631401e-02,2.82780833e-01
3.53800,5.79945473e-02,2.82621137e-01
3.54000,5.78264298e-02,2.82461621e-01
3.54200,5.76587864e-02,2.82302284e-01
3.54400,5.74916160e-02,2.82143126e-01
3.54600,5.73249171e-02,2.81984146e-01
3.54800,5.71586886e-02,2.81825344e-01
3.55000,5.69929291e-02,2.81666721e-01
3.55200,5.68276374e-02,2.81508275e-01
3.55400,5.66628123e-02,2.81350007e-01
3.55600,5.64984525e-02,2.81191915e-01
3.55800,5.63345567e-02,2.81034000e-01
3.56000,5.61711237e-02,2.80876262e-01
3.56200,5.60081523e-02,2.80718700e-01
3.56400,5.58456412e-02,2.80561314e-01
3.56600,5.56835891e-02,2.80404104e-01
3.56800,5.55219949e-02,2.80247069e-01
3.57000,5.53608573e-02,2.80090209e-01
3.57200,5.52001751e-02,2.79933523e-01
3.57400,5.50399470e-02,2.79777013e-01
3.57600,5.48801719e-02,2.79620676e-01
3.57800,5.47208484e-02,2.79464513e-01
3.58000,5.45619755e-02,2.79308524e-01
3.58200,5.44035518e-02,2.79152708e-01
3.58400,5.42455761e-02,2.78997065e-01
3.58600,5.40880473e-02,2.78841595e-01
3.58800,5.39309642e-02,2.78686297e-01
3.59000,5.37743255e-02,2.78531172e-01
3.59200,5.36181300e-02,2.78376219e-01
3.59400,5.34623766e-02,2.78221437e-01
3.59600,5.33070640e-02,2.78066826e-01
3.59800,5.31521911e-02,2.77912387e-01
3.60000,5.29977566e-02,2.77758118e-01
3.60200,5.28437595e-02,2.77604020e-01
3.60400,5.26901984e-02,2.77450092e-01
3.60600,5.25370722e-02,2.77296334e-01
3.60800,5.23843798e-02,2.77142745e-01
3.61000,5.22321200e-02,2.76989326e-01
3.61200,5.20802916e-02,2.76836076e-01
3.61400,5.19288933e-02,2.76682995e-01
3.61600,5.17779242e-02,2.76530083e-01
3.61800,5.16273830e-02,2.76377338e-01
3.62000,5.14772685e-02,2.76224762e-01
3.62200,5.13275795e-02,2.76072354e-01
3.62400,5.11783151e-02,2.75920113e-01
3.62600,5.10294739e-02,2.75768039e-01
3.62800,5.08810548e-02,2.75616132e-01
3.63000,5.07330567e-02,2.75464392e-01
3.63200,5.05854785e-02,2.75312818e-01
3.63400,5.04383189e-02,2.75161410e-01
3.63600,5.02915770e-02,2.75010169e-01
3.63800,5.01452514e-02,2.74859092e-01
3.64000,4.99993412e-02,2.74708181e-01
3.64200,4.98538452e-02,2.74557435e-01
3.64400,4.97087622e-02,2.74406854e-01
3.64600,4.95640911e-02,2.74256437e-01
3.64800,4.94198308e-02,2.74106185e-01
3.65000,4.92759802e-02,2.73956096e-01
3.65200,4.91325382e-02,2.73806172e-01
3.65400,4.89895037e-02,2.73656410e-01
3.65600,4.88468755e-02,2.73506812e-01
3.65800,4.87046525e-02,2.73357377e-01
3.66000,4.85628337e-02,2.73208104e-01
3.66200,4.84214180e-02,2.73058994e-01
3.66400,4.82804042e-02,2.72910046e-01
3.66600,4.81397912e-02,2.72761260e-01
3.66800,4.79995780e-02,2.72612635e-01
3.67000,4.78597635e-02,2.72464172e-01
3.67200,4.77203465e-02,2.72315870e-01
3.67400,4.75813260e-02,2.72167728e-01
3.67600,4.74427010e-02,2.72019748e-01
3.67800,4.73044703e-02,2.71871927e-01
3.68000,4.71666328e-02,2.71724267e-01
3.68200,4.70291876e-02,2.71576766e-01
3.68400,4.68921334e-02,2.71429425e-01
3.68600,4.67554693e-02,2.71282243e-01
3.68800,4.66191942e-02,2.71135221e-01
3.69000,4.64833070e-02,2.70988357e-01
3.69200,4.63478067e-02,2.70841651e-01
3.69400,4.62126921e-02,2.70695104e-01
3.69600,4.60779623e-02,2.70548715e-01
3.69800,4.59436163e-02,2.70402483e-01
3.70000,4.58096528e-02,2.70256409e-01
3.70200,4.56760710e-02,2.70110493e-01
3.70400,4.55428697e-02,2.69964733e-01
3.70600,4.54100479e-02,2.69819130e-01
3.70800,4.52776046e-02,2.69673684e-01
3.71000,4.51455387e-02,2.69528394e-01
3.71200,4.50138492e-02,2.69383260e-01
3.71400,4.48825351e-02,2.69238281e-01
3.71600,4.47515954e-02,2.69093459e-01
3.71800,4.46210290e-02,2.68948791e-01
3.72000,4.44908348e-02,2.68804278e-01
3.72200,4.43610120e-02,2.68659921e-01
3.72400,4.42315594e-02,2.68515717e-01
3.72600,4.41024760e-02,2.68371668e-01
3.72800,4.39737609e-02,2.68227773e-01
3.73000,4.38454130e-02,2.68084032e-01
3.73200,4.37174313e-02,2.67940445e-01
3.73400,4.35898148e-02,2.67797010e-01
3.73600,4.34625625e-02,2.67653729e-01
