r_bohr,u_c
1.87800,-2.09335417e-01
1.88000,-2.08591206e-01
1.88200,-2.07849459e-01
1.88400,-2.07110170e-01
1.88600,-2.06373333e-01
1.88800,-2.05638940e-01
1.89000,-2.04906984e-01
1.89200,-2.04177460e-01
1.89400,-2.03450359e-01
1.89600,-2.02725675e-01
1.89800,-2.02003402e-01
1.90000,-2.01283532e-01
1.90200,-2.00566059e-01
1.90400,-1.99850976e-01
1.90600,-1.99138276e-01
1.90800,-1.98427953e-01
1.91000,-1.97719999e-01
1.91200,-1.97014409e-01
1.91400,-1.96311175e-01
1.91600,-1.95610290e-01
1.91800,-1.94911749e-01
1.92000,-1.94215543e-01
1.92200,-1.93521667e-01
1.92400,-1.92830114e-01
1.92600,-1.92140877e-01
1.92800,-1.91453950e-01
1.93000,-1.90769326e-01
1.93200,-1.90086998e-01
1.93400,-1.89406960e-01
1.93600,-1.88729204e-01
1.93800,-1.88053726e-01
1.94000,-1.87380517e-01
1.94200,-1.86709572e-01
1.94400,-1.86040883e-01
1.94600,-1.85374445e-01
1.94800,-1.84710250e-01
1.95000,-1.84048292e-01
1.95200,-1.83388566e-01
1.95400,-1.82731063e-01
1.95600,-1.82075778e-01
1.95800,-1.81422704e-01
1.96000,-1.80771835e-01
1.96200,-1.80123164e-01
1.96400,-1.79476685e-01
1.96600,-1.78832391e-01
1.96800,-1.78190276e-01
1.97000,-1.77550334e-01
1.97200,-1.76912557e-01
1.97400,-1.76276941e-01
1.97600,-1.75643478e-01
1.97800,-1.75012161e-01
1.98000,-1.74382986e-01
1.98200,-1.73755945e-01
1.98400,-1.73131031e-01
1.98600,-1.72508240e-01
1.98800,-1.71887563e-01
1.99000,-1.71268996e-01
1.99200,-1.70652531e-01
1.99400,-1.70038163e-01
1.99600,-1.69425885e-01
1.99800,-1.68815691e-01
2.00000,-1.68207575e-01
2.00200,-1.67601530e-01
2.00400,-1.66997550e-01
2.00600,-1.66395630e-01
2.00800,-1.65795762e-01
2.01000,-1.65197941e-01
2.01200,-1.64602161e-01
2.01400,-1.64008415e-01
2.01600,-1.63416697e-01
2.01800,-1.62827002e-01
2.02000,-1.62239322e-01
2.02200,-1.61653653e-01
2.02400,-1.61069987e-01
2.02600,-1.60488319e-01
2.02800,-1.59908643e-01
2.03000,-1.59330952e-01
2.03200,-1.58755241e-01
2.03400,-1.58181504e-01
2.03600,-1.57609734e-01
2.03800,-1.57039926e-01
2.04000,-1.56472073e-01
2.04200,-1.55906170e-01
2.04400,-1.55342211e-01
2.04600,-1.54780189e-01
2.04800,-1.54220099e-01
2.05000,-1.53661935e-01
2.05200,-1.53105691e-01
2.05400,-1.52551360e-01
2.05600,-1.51998938e-01
2.05800,-1.51448418e-01
2.06000,-1.50899795e-01
2.06200,-1.50353062e-01
2.06400,-1.49808214e-01
2.06600,-1.49265245e-01
2.06800,-1.48724148e-01
2.07000,-1.48184920e-01
2.07200,-1.47647552e-01
2.07400,-1.47112041e-01
2.07600,-1.46578379e-01
2.07800,-1.46046561e-01
2.08000,-1.45516583e-01
2.08200,-1.44988436e-01
2.08400,-1.44462117e-01
2.08600,-1.43937620e-01
2.08800,-1.43414938e-01
2.09000,-1.42894066e-01
2.09200,-1.42374998e-01
2.09400,-1.41857730e-01
2.09600,-1.41342254e-01
2.09800,-1.40828566e-01
2.10000,-1.40316659e-01
2.10200,-1.39806530e-01
2.10400,-1.39298170e-01
2.10600,-1.38791576e-01
2.10800,-1.38286742e-01
2.11000,-1.37783662e-01
2.11200,-1.37282330e-01
2.11400,-1.36782741e-01
2.11600,-1.36284890e-01
2.11800,-1.35788771e-01
2.12000,-1.35294379e-01
2.12200,-1.34801708e-01
2.12400,-1.34310752e-01
2.12600,-1.33821507e-01
2.12800,-1.33333967e-01
2.13000,-1.32848126e-01
2.13200,-1.32363979e-01
2.13400,-1.31881521e-01
2.13600,-1.31400746e-01
2.13800,-1.30921650e-01
2.14000,-1.30444225e-01
2.14200,-1.29968469e-01
2.14400,-1.29494374e-01
2.14600,-1.29021936e-01
2.14800,-1.28551149e-01
2.15000,-1.28082008e-01
2.15200,-1.27614509e-01
2.15400,-1.27148644e-01
2.15600,-1.26684411e-01
2.15800,-1.26221802e-01
2.16000,-1.25760814e-01
2.16200,-1.25301440e-01
2.16400,-1.24843676e-01
2.16600,-1.24387516e-01
2.16800,-1.23932956e-01
2.17000,-1.23479989e-01
2.17200,-1.23028612e-01
2.17400,-1.22578818e-01
2.17600,-1.22130604e-01
2.17800,-1.21683963e-01
2.18000,-1.21238890e-01
2.18200,-1.20795381e-01
2.18400,-1.20353431e-01
2.18600,-1.19913034e-01
2.18800,-1.19474186e-01
2.19000,-1.19036881e-01
2.19200,-1.18601114e-01
2.19400,-1.18166881e-01
2.19600,-1.17734176e-01
2.19800,-1.17302995e-01
2.20000,-1.16873332e-01
2.20200,-1.16445183e-01
2.20400,-1.16018543e-01
2.20600,-1.15593406e-01
2.20800,-1.15169769e-01
2.21000,-1.14747625e-01
2.21200,-1.14326971e-01
2.21400,-1.13907801e-01
2.21600,-1.13490110e-01
2.21800,-1.13073894e-01
2.22000,-1.12659148e-01
2.22200,-1.12245866e-01
2.22400,-1.11834045e-01
2.22600,-1.11423680e-01
2.22800,-1.11014765e-01
2.23000,-1.10607296e-01
2.23200,-1.10201268e-01
2.23400,-1.09796676e-01
2.23600,-1.09393517e-01
2.23800,-1.08991784e-01
2.24000,-1.08591473e-01
2.24200,-1.08192581e-01
2.24400,-1.07795101e-01
2.24600,-1.07399030e-01
2.24800,-1.07004362e-01
2.25000,-1.06611093e-01
2.25200,-1.06219219e-01
2.25400,-1.05828735e-01
2.25600,-1.05439636e-01
2.25800,-1.05051918e-01
2.26000,-1.04665576e-01
2.26200,-1.04280605e-01
2.26400,-1.03897002e-01
2.26600,-1.03514761e-01
2.26800,-1.03133878e-01
2.27000,-1.02754348e-01
2.27200,-1.02376168e-01
2.27400,-1.01999332e-01
2.27600,-1.01623836e-01
2.27800,-1.01249676e-01
2.28000,-1.00876847e-01
2.28200,-1.00505345e-01
2.28400,-1.00135165e-01
2.28600,-9.97663036e-02
2.28800,-9.93987554e-02
2.29000,-9.90325164e-02
2.29200,-9.86675823e-02
2.29400,-9.83039486e-02
2.29600,-9.79416112e-02
2.29800,-9.75805655e-02
2.30000,-9.72208074e-02
2.30200,-9.68623324e-02
2.30400,-9.65051364e-02
2.30600,-9.61492151e-02
2.30800,-9.57945641e-02
2.31000,-9.54411793e-02
2.31200,-9.50890564e-02
2.31400,-9.47381911e-02
2.31600,-9.43885793e-02
2.31800,-9.40402167e-02
2.32000,-9.36930992e-02
2.32200,-9.33472225e-02
2.32400,-9.30025826e-02
2.32600,-9.26591752e-02
2.32800,-9.23169963e-02
2.33000,-9.19760416e-02
2.33200,-9.16363070e-02
2.33400,-9.12977886e-02
2.33600,-9.09604820e-02
2.33800,-9.06243834e-02
2.34000,-9.02894885e-02
2.34200,-8.99557934e-02
2.34400,-8.96232940e-02
2.34600,-8.92919862e-02
2.34800,-8.89618661e-02
2.35000,-8.86329296e-02
2.35200,-8.83051727e-02
2.35400,-8.79785915e-02
2.35600,-8.76531819e-02
2.35800,-8.73289400e-02
2.36000,-8.70058618e-02
2.36200,-8.66839434e-02
2.36400,-8.63631809e-02
2.36600,-8.60435703e-02
2.36800,-8.57251078e-02
2.37000,-8.54077894e-02
2.37200,-8.50916113e-02
2.37400,-8.47765696e-02
2.37600,-8.44626603e-02
2.37800,-8.41498798e-02
2.38000,-8.38382241e-02
2.38200,-8.35276894e-02
2.38400,-8.32182719e-02
2.38600,-8.29099678e-02
2.38800,-8.26027733e-02
2.39000,-8.22966847e-02
2.39200,-8.19916981e-02
2.39400,-8.16878097e-02
2.39600,-8.13850160e-02
2.39800,-8.10833130e-02
2.40000,-8.07826971e-02
2.40200,-8.04831646e-02
2.40400,-8.01847118e-02
2.40600,-7.98873350e-02
2.40800,-7.95910304e-02
2.41000,-7.92957945e-02
2.41200,-7.90016236e-02
2.41400,-7.87085140e-02
2.41600,-7.84164621e-02
2.41800,-7.81254643e-02
2.42000,-7.78355170e-02
2.42200,-7.75466165e-02
2.42400,-7.72587593e-02
2.42600,-7.69719418e-02
2.42800,-7.66861604e-02
2.43000,-7.64014115e-02
2.43200,-7.61176917e-02
2.43400,-7.58349974e-02
2.43600,-7.55533250e-02
2.43800,-7.52726710e-02
2.44000,-7.49930320e-02
2.44200,-7.47144045e-02
2.44400,-7.44367849e-02
2.44600,-7.41601698e-02
2.44800,-7.38845557e-02
2.45000,-7.36099392e-02
2.45200,-7.33363169e-02
2.45400,-7.30636853e-02
2.45600,-7.27920409e-02
2.45800,-7.25213805e-02
2.46000,-7.22517006e-02
2.46200,-7.19829977e-02
2.46400,-7.17152686e-02
2.46600,-7.14485099e-02
2.46800,-7.11827181e-02
2.47000,-7.09178901e-02
2.47200,-7.06540223e-02
2.47400,-7.03911116e-02
2.47600,-7.01291546e-02
2.47800,-6.98681480e-02
2.48000,-6.96080884e-02
2.48200,-6.93489727e-02
2.48400,-6.90907976e-02
2.48600,-6.88335597e-02
2.48800,-6.85772559e-02
2.49000,-6.83218828e-02
2.49200,-6.80674374e-02
2.49400,-6.78139162e-02
2.49600,-6.75613162e-02
2.49800,-6.73096342e-02
2.50000,-6.70588668e-02
2.50200,-6.68090111e-02
2.50400,-6.65600637e-02
2.50600,-6.63120216e-02
2.50800,-6.60648815e-02
2.51000,-6.58186404e-02
2.51200,-6.55732951e-02
2.51400,-6.53288425e-02
2.51600,-6.50852795e-02
2.51800,-6.48426029e-02
2.52000,-6.46008098e-02
2.52200,-6.43598970e-02
2.52400,-6.41198613e-02
2.52600,-6.38806999e-02
2.52800,-6.36424096e-02
2.53000,-6.34049874e-02
2.53200,-6.31684303e-02
2.53400,-6.29327351e-02
2.53600,-6.26978990e-02
2.53800,-6.24639189e-02
2.54000,-6.22307918e-02
2.54200,-6.19985148e-02
2.54400,-6.17670848e-02
2.54600,-6.15364990e-02
2.54800,-6.13067542e-02
2.55000,-6.10778477e-02
2.55200,-6.08497764e-02
2.55400,-6.06225375e-02
2.55600,-6.03961280e-02
2.55800,-6.01705450e-02
2.56000,-5.99457856e-02
2.56200,-5.97218469e-02
2.56400,-5.94987261e-02
2.56600,-5.92764203e-02
2.56800,-5.90549265e-02
2.57000,-5.88342420e-02
2.57200,-5.86143640e-02
2.57400,-5.83952895e-02
2.57600,-5.81770158e-02
2.57800,-5.79595400e-02
2.58000,-5.77428593e-02
2.58200,-5.75269710e-02
2.58400,-5.73118723e-02
2.58600,-5.70975603e-02
2.58800,-5.68840323e-02
2.59000,-5.66712856e-02
2.59200,-5.64593174e-02
2.59400,-5.62481249e-02
2.59600,-5.60377054e-02
2.59800,-5.58280562e-02
2.60000,-5.56191746e-02
2.60200,-5.54110579e-02
2.60400,-5.52037033e-02
2.60600,-5.49971082e-02
2.60800,-5.47912699e-02
2.61000,-5.45861858e-02
2.61200,-5.43818530e-02
2.61400,-5.41782691e-02
2.61600,-5.39754314e-02
2.61800,-5.37733372e-02
2.62000,-5.35719839e-02
2.62200,-5.33713689e-02
2.62400,-5.31714895e-02
2.62600,-5.29723432e-02
2.62800,-5.27739274e-02
2.63000,-5.25762394e-02
2.63200,-5.23792768e-02
2.63400,-5.21830369e-02
2.63600,-5.19875172e-02
2.63800,-5.17927151e-02
2.64000,-5.15986281e-02
2.64200,-5.14052536e-02
2.64400,-5.12125892e-02
2.64600,-5.10206323e-02
2.64800,-5.08293803e-02
2.65000,-5.06388309e-02
2.65200,-5.04489815e-02
2.65400,-5.02598296e-02
2.65600,-5.00713727e-02
2.65800,-4.98836084e-02
2.66000,-4.96965342e-02
2.66200,-4.95101477e-02
2.66400,-4.93244464e-02
2.66600,-4.91394279e-02
2.66800,-4.89550897e-02
2.67000,-4.87714295e-02
2.67200,-4.85884448e-02
2.67400,-4.84061332e-02
2.67600,-4.82244924e-02
2.67800,-4.80435198e-02
2.68000,-4.78632133e-02
2.68200,-4.76835703e-02
2.68400,-4.75045885e-02
2.68600,-4.73262657e-02
2.68800,-4.71485993e-02
2.69000,-4.69715871e-02
2.69200,-4.67952268e-02
2.69400,-4.66195159e-02
2.69600,-4.64444523e-02
2.69800,-4.62700336e-02
2.70000,-4.60962575e-02
2.70200,-4.59231217e-02
2.70400,-4.57506239e-02
2.70600,-4.55787619e-02
2.70800,-4.54075333e-02
2.71000,-4.52369360e-02
2.71200,-4.50669675e-02
2.71400,-4.48976258e-02
2.71600,-4.47289086e-02
2.71800,-4.45608136e-02
2.72000,-4.43933386e-02
2.72200,-4.42264814e-02
2.72400,-4.40602398e-02
2.72600,-4.38946115e-02
2.72800,-4.37295945e-02
2.73000,-4.35651864e-02
2.73200,-4.34013852e-02
2.73400,-4.32381886e-02
2.73600,-4.30755945e-02
2.73800,-4.29136007e-02
2.74000,-4.27522051e-02
2.74200,-4.25914055e-02
2.74400,-4.24311998e-02
2.74600,-4.22715858e-02
2.74800,-4.21125615e-02
2.75000,-4.19541247e-02
2.75200,-4.17962734e-02
2.75400,-4.16390053e-02
2.75600,-4.14823185e-02
2.75800,-4.13262108e-02
2.76000,-4.11706802e-02
2.76200,-4.10157246e-02
2.76400,-4.08613419e-02
2.76600,-4.07075300e-02
2.76800,-4.05542870e-02
2.77000,-4.04016108e-02
2.77200,-4.02494992e-02
2.77400,-4.00979504e-02
2.77600,-3.99469623e-02
2.77800,-3.97965328e-02
2.78000,-3.96466600e-02
2.78200,-3.94973418e-02
2.78400,-3.93485763e-02
2.78600,-3.92003615e-02
2.78800,-3.90526953e-02
2.79000,-3.89055759e-02
2.79200,-3.87590012e-02
2.79400,-3.86129692e-02
2.79600,-3.84674782e-02
2.79800,-3.83225259e-02
2.80000,-3.81781107e-02
2.80200,-3.80342304e-02
2.80400,-3.78908832e-02
2.80600,-3.77480671e-02
2.80800,-3.76057803e-02
2.81000,-3.74640209e-02
2.81200,-3.73227868e-02
2.81400,-3.71820763e-02
2.81600,-3.70418874e-02
2.81800,-3.69022183e-02
2.82000,-3.67630670e-02
2.82200,-3.66244318e-02
2.82400,-3.64863107e-02
2.82600,-3.63487019e-02
2.82800,-3.62116036e-02
2.83000,-3.60750138e-02
2.83200,-3.59389309e-02
2.83400,-3.58033528e-02
2.83600,-3.56682779e-02
2.83800,-3.55337042e-02
2.84000,-3.53996300e-02
2.84200,-3.52660535e-02
2.84400,-3.51329729e-02
2.84600,-3.50003863e-02
2.84800,-3.48682920e-02
2.85000,-3.47366882e-02
2.85200,-3.46055732e-02
2.85400,-3.44749451e-02
2.85600,-3.43448022e-02
2.85800,-3.42151428e-02
2.86000,-3.40859650e-02
2.86200,-3.39572672e-02
2.86400,-3.38290476e-02
2.86600,-3.37013045e-02
2.86800,-3.35740361e-02
2.87000,-3.34472408e-02
2.87200,-3.33209167e-02
2.87400,-3.31950623e-02
2.87600,-3.30696758e-02
2.87800,-3.29447555e-02
2.88000,-3.28202996e-02
2.88200,-3.26963067e-02
2.88400,-3.25727748e-02
2.88600,-3.24497025e-02
2.88800,-3.23270879e-02
2.89000,-3.22049295e-02
2.89200,-3.20832256e-02
2.89400,-3.19619745e-02
2.89600,-3.18411746e-02
2.89800,-3.17208243e-02
2.90000,-3.16009219e-02
2.90200,-3.14814658e-02
2.90400,-3.13624544e-02
2.90600,-3.12438860e-02
2.90800,-3.11257591e-02
2.91000,-3.10080720e-02
2.91200,-3.08908231e-02
2.91400,-3.07740109e-02
2.91600,-3.06576338e-02
2.91800,-3.05416902e-02
2.92000,-3.04261784e-02
2.92200,-3.03110970e-02
2.92400,-3.01964443e-02
2.92600,-3.00822189e-02
2.92800,-2.99684190e-02
2.93000,-2.98550433e-02
2.93200,-2.97420902e-02
2.93400,-2.96295580e-02
2.93600,-2.95174454e-02
2.93800,-2.94057507e-02
2.94000,-2.92944724e-02
2.94200,-2.91836090e-02
2.94400,-2.90731591e-02
2.94600,-2.89631210e-02
2.94800,-2.88534933e-02
2.95000,-2.87442745e-02
2.95200,-2.86354632e-02
2.95400,-2.85270577e-02
2.95600,-2.84190567e-02
2.95800,-2.83114586e-02
2.96000,-2.82042621e-02
2.96200,-2.80974655e-02
2.96400,-2.79910676e-02
2.96600,-2.78850667e-02
2.96800,-2.77794615e-02
2.97000,-2.76742506e-02
2.97200,-2.75694324e-02
2.97400,-2.74650055e-02
2.97600,-2.73609686e-02
2.97800,-2.72573201e-02
2.98000,-2.71540588e-02
2.98200,-2.70511831e-02
2.98400,-2.69486916e-02
2.98600,-2.68465830e-02
2.98800,-2.67448558e-02
2.99000,-2.66435087e-02
2.99200,-2.65425402e-02
2.99400,-2.64419490e-02
2.99600,-2.63417337e-02
2.99800,-2.62418929e-02
3.00000,-2.61424253e-02
3.00200,-2.60433295e-02
3.00400,-2.59446041e-02
3.00600,-2.58462477e-02
3.00800,-2.57482591e-02
3.01000,-2.56506368e-02
3.01200,-2.55533796e-02
3.01400,-2.54564861e-02
3.01600,-2.53599549e-02
3.01800,-2.52637847e-02
3.02000,-2.51679743e-02
3.02200,-2.50725223e-02
3.02400,-2.49774273e-02
3.02600,-2.48826882e-02
3.02800,-2.47883035e-02
3.03000,-2.46942719e-02
3.03200,-2.46005923e-02
3.03400,-2.45072632e-02
3.03600,-2.44142834e-02
3.03800,-2.43216516e-02
3.04000,-2.42293666e-02
3.04200,-2.41374271e-02
3.04400,-2.40458317e-02
3.04600,-2.39545793e-02
3.04800,-2.38636686e-02
3.05000,-2.37730983e-02
3.05200,-2.36828672e-02
3.05400,-2.35929740e-02
3.05600,-2.35034175e-02
3.05800,-2.34141965e-02
3.06000,-2.33253097e-02
3.06200,-2.32367559e-02
3.06400,-2.31485339e-02
3.06600,-2.30606424e-02
3.06800,-2.29730802e-02
3.07000,-2.28858462e-02
3.07200,-2.27989392e-02
3.07400,-2.27123578e-02
3.07600,-2.26261010e-02
3.07800,-2.25401675e-02
3.08000,-2.24545561e-02
3.08200,-2.23692657e-02
3.08400,-2.22842951e-02
3.08600,-2.21996431e-02
3.08800,-2.21153086e-02
3.09000,-2.20312903e-02
3.09200,-2.19475871e-02
3.09400,-2.18641978e-02
3.09600,-2.17811213e-02
3.09800,-2.16983565e-02
3.10000,-2.16159021e-02
3.10200,-2.15337571e-02
3.10400,-2.14519203e-02
3.10600,-2.13703906e-02
3.10800,-2.12891668e-02
3.11000,-2.12082479e-02
3.11200,-2.11276326e-02
3.11400,-2.10473199e-02
3.11600,-2.09673087e-02
3.11800,-2.08875978e-02
3.12000,-2.08081861e-02
3.12200,-2.07290726e-02
3.12400,-2.06502562e-02
3.12600,-2.05717356e-02
3.12800,-2.04935100e-02
3.13000,-2.04155781e-02
3.13200,-2.03379389e-02
3.13400,-2.02605912e-02
3.13600,-2.01835342e-02
3.13800,-2.01067666e-02
3.14000,-2.00302873e-02
3.14200,-1.99540954e-02
3.14400,-1.98781898e-02
3.14600,-1.98025694e-02
3.14800,-1.97272331e-02
3.15000,-1.96521799e-02
3.15200,-1.95774089e-02
3.15400,-1.95029188e-02
3.15600,-1.94287087e-02
3.15800,-1.93547776e-02
3.16000,-1.92811244e-02
3.16200,-1.92077481e-02
3.16400,-1.91346476e-02
3.16600,-1.90618220e-02
3.16800,-1.89892703e-02
3.17000,-1.89169914e-02
3.17200,-1.88449843e-02
3.17400,-1.87732480e-02
3.17600,-1.87017815e-02
3.17800,-1.86305839e-02
3.18000,-1.85596540e-02
3.18200,-1.84889911e-02
3.18400,-1.84185939e-02
3.18600,-1.83484616e-02
3.18800,-1.82785932e-02
3.19000,-1.82089877e-02
3.19200,-1.81396442e-02
3.19400,-1.80705616e-02
3.19600,-1.80017390e-02
3.19800,-1.79331755e-02
3.20000,-1.78648700e-02
3.20200,-1.77968217e-02
3.20400,-1.77290295e-02
3.20600,-1.76614926e-02
3.20800,-1.75942099e-02
3.21000,-1.75271806e-02
3.21200,-1.74604037e-02
3.21400,-1.73938782e-02
3.21600,-1.73276033e-02
3.21800,-1.72615780e-02
3.22000,-1.71958014e-02
3.22200,-1.71302726e-02
3.22400,-1.70649906e-02
3.22600,-1.69999545e-02
3.22800,-1.69351635e-02
3.23000,-1.68706165e-02
3.23200,-1.68063128e-02
3.23400,-1.67422514e-02
3.23600,-1.66784314e-02
3.23800,-1.66148519e-02
3.24000,-1.65515120e-02
3.24200,-1.64884109e-02
3.24400,-1.64255476e-02
3.24600,-1.63629213e-02
3.24800,-1.63005310e-02
3.25000,-1.62383760e-02
3.25200,-1.61764553e-02
3.25400,-1.61147681e-02
3.25600,-1.60533135e-02
3.25800,-1.59920906e-02
3.26000,-1.59310986e-02
3.26200,-1.58703367e-02
3.26400,-1.58098039e-02
3.26600,-1.57494994e-02
3.26800,-1.56894224e-02
3.27000,-1.56295720e-02
3.27200,-1.55699475e-02
3.27400,-1.55105478e-02
3.27600,-1.54513723e-02
3.27800,-1.53924201e-02
3.28000,-1.53336903e-02
3.28200,-1.52751821e-02
3.28400,-1.52168947e-02
3.28600,-1.51588274e-02
3.28800,-1.51009791e-02
3.29000,-1.50433493e-02
3.29200,-1.49859370e-02
3.29400,-1.49287414e-02
3.29600,-1.48717617e-02
3.29800,-1.48149972e-02
3.30000,-1.47584469e-02
3.30200,-1.47021102e-02
3.30400,-1.46459863e-02
3.30600,-1.45900742e-02
3.30800,-1.45343734e-02
3.31000,-1.44788829e-02
3.31200,-1.44236020e-02
3.31400,-1.43685298e-02
3.31600,-1.43136658e-02
3.31800,-1.42590089e-02
3.32000,-1.42045586e-02
3.32200,-1.41503140e-02
3.32400,-1.40962743e-02
3.32600,-1.40424388e-02
3.32800,-1.39888067e-02
3.33000,-1.39353774e-02
3.33200,-1.38821499e-02
3.33400,-1.38291236e-02
3.33600,-1.37762977e-02
3.33800,-1.37236715e-02
3.34000,-1.36712442e-02
3.34200,-1.36190151e-02
3.34400,-1.35669834e-02
3.34600,-1.35151484e-02
3.34800,-1.34635095e-02
3.35000,-1.34120657e-02
3.35200,-1.33608165e-02
3.35400,-1.33097611e-02
3.35600,-1.32588988e-02
3.35800,-1.32082288e-02
3.36000,-1.31577505e-02
3.36200,-1.31074631e-02
3.36400,-1.30573659e-02
3.36600,-1.30074582e-02
3.36800,-1.29577393e-02
3.37000,-1.29082085e-02
3.37200,-1.28588650e-02
3.37400,-1.28097083e-02
3.37600,-1.27607376e-02
3.37800,-1.27119522e-02
3.38000,-1.26633514e-02
3.38200,-1.26149345e-02
3.38400,-1.25667008e-02
3.38600,-1.25186497e-02
3.38800,-1.24707805e-02
3.39000,-1.24230925e-02
3.39200,-1.23755850e-02
3.39400,-1.23282573e-02
3.39600,-1.22811088e-02
3.39800,-1.22341388e-02
3.40000,-1.21873467e-02
3.40200,-1.21407317e-02
3.40400,-1.20942932e-02
3.40600,-1.20480306e-02
3.40800,-1.20019432e-02
3.41000,-1.19560303e-02
3.41200,-1.19102913e-02
3.41400,-1.18647256e-02
3.41600,-1.18193324e-02
3.41800,-1.17741112e-02
3.42000,-1.17290614e-02
3.42200,-1.16841821e-02
3.42400,-1.16394729e-02
3.42600,-1.15949331e-02
3.42800,-1.15505621e-02
3.43000,-1.15063592e-02
3.43200,-1.14623238e-02
3.43400,-1.14184553e-02
3.43600,-1.13747530e-02
3.43800,-1.13312164e-02
3.44000,-1.12878447e-02
3.44200,-1.12446375e-02
3.44400,-1.12015940e-02
3.44600,-1.11587137e-02
3.44800,-1.11159960e-02
3.45000,-1.10734402e-02
3.45200,-1.10310458e-02
3.45400,-1.09888121e-02
3.45600,-1.09467385e-02
3.45800,-1.09048245e-02
3.46000,-1.08630695e-02
3.46200,-1.08214727e-02
3.46400,-1.07800338e-02
3.46600,-1.07387520e-02
3.46800,-1.06976267e-02
3.47000,-1.06566575e-02
3.47200,-1.06158437e-02
3.47400,-1.05751847e-02
3.47600,-1.05346799e-02
3.47800,-1.04943288e-02
3.48000,-1.04541309e-02
3.48200,-1.04140854e-02
3.48400,-1.03741919e-02
3.48600,-1.03344497e-02
3.48800,-1.02948584e-02
3.49000,-1.02554173e-02
3.49200,-1.02161259e-02
3.49400,-1.01769837e-02
3.49600,-1.01379900e-02
3.49800,-1.00991443e-02
3.50000,-1.00604460e-02
3.50200,-1.00218947e-02
3.50400,-9.98348971e-03
3.50600,-9.94523053e-03
3.50800,-9.90711661e-03
3.51000,-9.86914740e-03
3.51200,-9.83132236e-03
3.51400,-9.79364096e-03
3.51600,-9.75610264e-03
3.51800,-9.71870688e-03
3.52000,-9.68145314e-03
3.52200,-9.64434089e-03
3.52400,-9.60736959e-03
3.52600,-9.57053873e-03
3.52800,-9.53384777e-03
3.53000,-9.49729618e-03
3.53200,-9.46088345e-03
3.53400,-9.42460905e-03
3.53600,-9.38847247e-03
3.53800,-9.35247319e-03
3.54000,-9.31661069e-03
3.54200,-9.28088446e-03
3.54400,-9.24529399e-03
3.54600,-9.20983876e-03
3.54800,-9.17451828e-03
3.55000,-9.13933203e-03
3.55200,-9.10427952e-03
3.55400,-9.06936023e-03
3.55600,-9.03457368e-03
3.55800,-8.99991935e-03
3.56000,-8.96539676e-03
3.56200,-8.93100541e-03
3.56400,-8.89674481e-03
3.56600,-8.86261446e-03
3.56800,-8.82861388e-03
3.57000,-8.79474258e-03
3.57200,-8.76100008e-03
3.57400,-8.72738589e-03
3.57600,-8.69389952e-03
3.57800,-8.66054050e-03
3.58000,-8.62730836e-03
3.58200,-8.59420260e-03
3.58400,-8.56122277e-03
3.58600,-8.52836837e-03
3.58800,-8.49563896e-03
3.59000,-8.46303404e-03
3.59200,-8.43055317e-03
3.59400,-8.39819586e-03
3.59600,-8.36596166e-03
3.59800,-8.33385010e-03
3.60000,-8.30186072e-03
3.60200,-8.26999307e-03
3.60400,-8.23824668e-03
3.60600,-8.20662109e-03
3.60800,-8.17511587e-03
3.61000,-8.14373054e-03
3.61200,-8.11246467e-03
3.61400,-8.08131779e-03
3.61600,-8.05028947e-03
3.61800,-8.01937926e-03
3.62000,-7.98858671e-03
3.62200,-7.95791138e-03
3.62400,-7.92735284e-03
3.62600,-7.89691063e-03
3.62800,-7.86658433e-03
3.63000,-7.83637349e-03
3.63200,-7.80627768e-03
3.63400,-7.77629648e-03
3.63600,-7.74642944e-03
3.63800,-7.71667614e-03
3.64000,-7.68703615e-03
3.64200,-7.65750905e-03
3.64400,-7.62809440e-03
3.64600,-7.59879179e-03
3.64800,-7.56960079e-03
3.65000,-7.54052098e-03
3.65200,-7.51155195e-03
3.65400,-7.48269328e-03
3.65600,-7.45394454e-03
3.65800,-7.42530534e-03
3.66000,-7.39677525e-03
3.66200,-7.36835386e-03
3.66400,-7.34004077e-03
3.66600,-7.31183557e-03
3.66800,-7.28373784e-03
3.67000,-7.25574719e-03
3.67200,-7.22786321e-03
3.67400,-7.20008551e-03
3.67600,-7.17241367e-03
3.67800,-7.14484730e-03
3.68000,-7.11738600e-03
3.68200,-7.09002938e-03
3.68400,-7.06277705e-03
3.68600,-7.03562860e-03
3.68800,-7.00858365e-03
3.69000,-6.98164181e-03
3.69200,-6.95480269e-03
3.69400,-6.92806589e-03
3.69600,-6.90143105e-03
3.69800,-6.87489776e-03
3.70000,-6.84846565e-03
3.70200,-6.82213434e-03
3.70400,-6.79590345e-03
3.70600,-6.76977259e-03
3.70800,-6.74374140e-03
3.71000,-6.71780948e-03
3.71200,-6.69197648e-03
3.71400,-6.66624202e-03
3.71600,-6.64060572e-03
3.71800,-6.61506721e-03
3.72000,-6.58962613e-03
3.72200,-6.56428211e-03
3.72400,-6.53903478e-03
3.72600,-6.51388377e-03
3.72800,-6.48882873e-03
3.73000,-6.46386930e-03
3.73200,-6.43900510e-03
3.73400,-6.41423578e-03
3.73600,-6.38956098e-03
3.73800,-6.36498035e-03
3.74000,-6.34049353e-03
