r_bohr,u_c,V_H_c
1.21600,5.17145178e-04,8.22368421e-01
1.21800,5.08403603e-04,8.21018062e-01
1.22000,4.99809340e-04,8.19672131e-01
1.22200,4.91359917e-04,8.18330605e-01
1.22400,4.83052903e-04,8.16993464e-01
1.22600,4.74885905e-04,8.15660685e-01
1.22800,4.66856575e-04,8.14332247e-01
1.23000,4.58962599e-04,8.13008130e-01
1.23200,4.51201706e-04,8.11688312e-01
1.23400,4.43571659e-04,8.10372771e-01
1.23600,4.36070263e-04,8.09061489e-01
1.23800,4.28695354e-04,8.07754443e-01
1.24000,4.21444810e-04,8.06451613e-01
1.24200,4.14316539e-04,8.05152979e-01
1.24400,4.07308489e-04,8.03858521e-01
1.24600,4.00418639e-04,8.02568218e-01
1.24800,3.93645003e-04,8.01282051e-01
1.25000,3.86985627e-04,8.00000000e-01
1.25200,3.80438592e-04,7.98722045e-01
1.25400,3.74002009e-04,7.97448166e-01
1.25600,3.67674022e-04,7.96178344e-01
1.25800,3.61452804e-04,7.94912560e-01
1.26000,3.55336562e-04,7.93650794e-01
1.26200,3.49323529e-04,7.92393027e-01
1.26400,3.43411970e-04,7.91139240e-01
1.26600,3.37600179e-04,7.89889415e-01
1.26800,3.31886479e-04,7.88643533e-01
1.27000,3.26269219e-04,7.87401575e-01
1.27200,3.20746776e-04,7.86163522e-01
1.27400,3.15317557e-04,7.84929356e-01
1.27600,3.09979993e-04,7.83699060e-01
1.27800,3.04732542e-04,7.82472613e-01
1.28000,2.99573687e-04,7.81250000e-01
1.28200,2.94501938e-04,7.80031201e-01
1.28400,2.89515829e-04,7.78816199e-01
1.28600,2.84613919e-04,7.77604977e-01
1.28800,2.79794790e-04,7.76397516e-01
1.29000,2.75057050e-04,7.75193798e-01
1.29200,2.70399328e-04,7.73993808e-01
1.29400,2.65820277e-04,7.72797527e-01
1.29600,2.61318573e-04,7.71604938e-01
1.29800,2.56892913e-04,7.70416025e-01
1.30000,2.52542018e-04,7.69230769e-01
1.30200,2.48264627e-04,7.68049155e-01
1.30400,2.44059504e-04,7.66871166e-01
1.30600,2.39925430e-04,7.65696784e-01
1.30800,2.35861211e-04,7.64525994e-01
1.31000,2.31865668e-04,7.63358779e-01
1.31200,2.27937645e-04,7.62195122e-01
1.31400,2.24076004e-04,7.61035008e-01
1.31600,2.20279628e-04,7.59878419e-01
1.31800,2.16547416e-04,7.58725341e-01
1.32000,2.12878288e-04,7.57575758e-01
1.32200,2.09271180e-04,7.56429652e-01
1.32400,2.05725047e-04,7.55287009e-01
1.32600,2.02238862e-04,7.54147813e-01
1.32800,1.98811614e-04,7.53012048e-01
1.33000,1.95442310e-04,7.51879699e-01
1.33200,1.92129972e-04,7.50750751e-01
1.33400,1.88873642e-04,7.49625187e-01
1.33600,1.85672374e-04,7.48502994e-01
1.33800,1.82525240e-04,7.47384155e-01
1.34000,1.79431328e-04,7.46268657e-01
1.34200,1.76389739e-04,7.45156483e-01
1.34400,1.73399593e-04,7.44047619e-01
1.34600,1.70460020e-04,7.42942051e-01
1.34800,1.67570169e-04,7.41839763e-01
1.35000,1.64729200e-04,7.40740741e-01
1.35200,1.61936289e-04,7.39644970e-01
1.35400,1.59190626e-04,7.38552437e-01
1.35600,1.56491413e-04,7.37463127e-01
1.35800,1.53837866e-04,7.36377025e-01
1.36000,1.51229216e-04,7.35294118e-01
1.36200,1.48664705e-04,7.34214391e-01
1.36400,1.46143588e-04,7.33137830e-01
1.36600,1.43665132e-04,7.32064422e-01
1.36800,1.41228618e-04,7.30994152e-01
1.37000,1.38833338e-04,7.29927007e-01
1.37200,1.36478596e-04,7.28862974e-01
1.37400,1.34163708e-04,7.27802038e-01
1.37600,1.31888001e-04,7.26744186e-01
1.37800,1.29650813e-04,7.25689405e-01
1.38000,1.27451495e-04,7.24637681e-01
1.38200,1.25289407e-04,7.23589001e-01
1.38400,1.23163920e-04,7.22543353e-01
1.38600,1.21074417e-04,7.21500721e-01
1.38800,1.19020289e-04,7.20461095e-01
1.39000,1.17000940e-04,7.19424460e-01
1.39200,1.15015783e-04,7.18390805e-01
1.39400,1.13064239e-04,7.17360115e-01
1.39600,1.11145741e-04,7.16332378e-01
1.39800,1.09259731e-04,7.15307582e-01
1.40000,1.07405660e-04,7.14285714e-01
1.40200,1.05582988e-04,7.13266762e-01
1.40400,1.03791186e-04,7.12250712e-01
1.40600,1.02029731e-04,7.11237553e-01
1.40800,1.00298111e-04,7.10227273e-01
1.41000,9.85958223e-05,7.09219858e-01
1.41200,9.69223686e-05,7.08215297e-01
1.41400,9.52772628e-05,7.07213578e-01
1.41600,9.36600261e-05,7.06214689e-01
1.41800,9.20701873e-05,7.05218618e-01
1.42000,9.05072834e-05,7.04225352e-01
1.42200,8.89708592e-05,7.03234880e-01
1.42400,8.74604672e-05,7.02247191e-01
1.42600,8.59756673e-05,7.01262272e-01
1.42800,8.45160270e-05,7.00280112e-01
1.43000,8.30811208e-05,6.99300699e-01
1.43200,8.16705307e-05,6.98324022e-01
1.43400,8.02838455e-05,6.97350070e-01
1.43600,7.89206611e-05,6.96378830e-01
1.43800,7.75805802e-05,6.95410292e-01
1.44000,7.62632120e-05,6.94444444e-01
1.44200,7.49681725e-05,6.93481276e-01
1.44400,7.36950841e-05,6.92520776e-01
1.44600,7.24435756e-05,6.91562932e-01
1.44800,7.12132820e-05,6.90607735e-01
1.45000,7.00038445e-05,6.89655172e-01
1.45200,6.88149103e-05,6.88705234e-01
1.45400,6.76461327e-05,6.87757909e-01
1.45600,6.64971706e-05,6.86813187e-01
1.45800,6.53676889e-05,6.85871056e-01
1.46000,6.42573579e-05,6.84931507e-01
1.46200,6.31658538e-05,6.83994528e-01
1.46400,6.20928579e-05,6.83060109e-01
1.46600,6.10380571e-05,6.82128240e-01
1.46800,6.00011436e-05,6.81198910e-01
1.47000,5.89818147e-05,6.80272109e-01
1.47200,5.79797727e-05,6.79347826e-01
1.47400,5.69947252e-05,6.78426052e-01
1.47600,5.60263845e-05,6.77506775e-01
1.47800,5.50744679e-05,6.76589986e-01
1.48000,5.41386974e-05,6.75675676e-01
1.48200,5.32187997e-05,6.74763833e-01
1.48400,5.23145062e-05,6.73854447e-01
1.48600,5.14255526e-05,6.72947510e-01
1.48800,5.05516794e-05,6.72043011e-01
1.49000,4.96926312e-05,6.71140940e-01
1.49200,4.88481570e-05,6.70241287e-01
1.49400,4.80180101e-05,6.69344043e-01
1.49600,4.72019480e-05,6.68449198e-01
1.49800,4.63997320e-05,6.67556742e-01
1.50000,4.56111278e-05,6.66666667e-01
1.50200,4.48359049e-05,6.65778961e-01
1.50400,4.40738366e-05,6.64893617e-01
1.50600,4.33247003e-05,6.64010624e-01
1.50800,4.25882768e-05,6.63129973e-01
1.51000,4.18643509e-05,6.62251656e-01
1.51200,4.11527109e-05,6.61375661e-01
1.51400,4.04531487e-05,6.60501982e-01
1.51600,3.97654598e-05,6.59630607e-01
1.51800,3.90894429e-05,6.58761528e-01
1.52000,3.84249004e-05,6.57894737e-01
1.52200,3.77716378e-05,6.57030223e-01
1.52400,3.71294642e-05,6.56167979e-01
1.52600,3.64981916e-05,6.55307995e-01
1.52800,3.58776352e-05,6.54450262e-01
1.53000,3.52676137e-05,6.53594771e-01
1.53200,3.46679484e-05,6.52741514e-01
1.53400,3.40784638e-05,6.51890482e-01
1.53600,3.34989875e-05,6.51041667e-01
1.53800,3.29293498e-05,6.50195059e-01
1.54000,3.23693840e-05,6.49350649e-01
1.54200,3.18189262e-05,6.48508431e-01
1.54400,3.12778153e-05,6.47668394e-01
1.54600,3.07458927e-05,6.46830530e-01
1.54800,3.02230029e-05,6.45994832e-01
1.55000,2.97089926e-05,6.45161290e-01
1.55200,2.92037114e-05,6.44329897e-01
1.55400,2.87070112e-05,6.43500644e-01
1.55600,2.82187467e-05,6.42673522e-01
1.55800,2.77387748e-05,6.41848524e-01
1.56000,2.72669549e-05,6.41025641e-01
1.56200,2.68031489e-05,6.40204866e-01
1.56400,2.63472207e-05,6.39386189e-01
1.56600,2.58990369e-05,6.38569604e-01
1.56800,2.54584662e-05,6.37755102e-01
1.57000,2.50253794e-05,6.36942675e-01
1.57200,2.45996497e-05,6.36132316e-01
1.57400,2.41811522e-05,6.35324015e-01
1.57600,2.37697644e-05,6.34517766e-01
1.57800,2.33653656e-05,6.33713561e-01
1.58000,2.29678374e-05,6.32911392e-01
1.58200,2.25770631e-05,6.32111252e-01
1.58400,2.21929283e-05,6.31313131e-01
1.58600,2.18153203e-05,6.30517024e-01
1.58800,2.14441285e-05,6.29722922e-01
1.59000,2.10792439e-05,6.28930818e-01
1.59200,2.07205596e-05,6.28140704e-01
1.59400,2.03679704e-05,6.27352572e-01
1.59600,2.00213729e-05,6.26566416e-01
1.59800,1.96806654e-05,6.25782228e-01
1.60000,1.93457481e-05,6.25000000e-01
1.60200,1.90165226e-05,6.24219725e-01
1.60400,1.86928924e-05,6.23441397e-01
1.60600,1.83747627e-05,6.22665006e-01
1.60800,1.80620399e-05,6.21890547e-01
1.61000,1.77546324e-05,6.21118012e-01
1.61200,1.74524500e-05,6.20347395e-01
1.61400,1.71554040e-05,6.19578686e-01
1.61600,1.68634073e-05,6.18811881e-01
1.61800,1.65763741e-05,6.18046972e-01
1.62000,1.62942202e-05,6.17283951e-01
1.62200,1.60168628e-05,6.16522811e-01
1.62400,1.57442205e-05,6.15763547e-01
1.62600,1.54762132e-05,6.15006150e-01
1.62800,1.52127624e-05,6.14250614e-01
1.63000,1.49537905e-05,6.13496933e-01
1.63200,1.46992217e-05,6.12745098e-01
1.63400,1.44489812e-05,6.11995104e-01
1.63600,1.42029954e-05,6.11246944e-01
1.63800,1.39611921e-05,6.10500611e-01
1.64000,1.37235004e-05,6.09756098e-01
1.64200,1.34898505e-05,6.09013398e-01
1.64400,1.32601736e-05,6.08272506e-01
1.64600,1.30344024e-05,6.07533414e-01
1.64800,1.28124706e-05,6.06796117e-01
1.65000,1.25943128e-05,6.06060606e-01
1.65200,1.23798652e-05,6.05326877e-01
1.65400,1.21690646e-05,6.04594921e-01
1.65600,1.19618491e-05,6.03864734e-01
1.65800,1.17581578e-05,6.03136309e-01
1.66000,1.15579310e-05,6.02409639e-01
1.66200,1.13611097e-05,6.01684717e-01
1.66400,1.11676361e-05,6.00961538e-01
1.66600,1.09774533e-05,6.00240096e-01
1.66800,1.07905055e-05,5.99520384e-01
1.67000,1.06067377e-05,5.98802395e-01
1.67200,1.04260960e-05,5.98086124e-01
1.67400,1.02485271e-05,5.97371565e-01
1.67600,1.00739789e-05,5.96658711e-01
1.67800,9.90240008e-06,5.95947557e-01
1.68000,9.73374021e-06,5.95238095e-01
1.68200,9.56794969e-06,5.94530321e-01
1.68400,9.40497978e-06,5.93824228e-01
1.68600,9.24478255e-06,5.93119810e-01
1.68800,9.08731090e-06,5.92417062e-01
1.69000,8.93251851e-06,5.91715976e-01
1.69200,8.78035987e-06,5.91016548e-01
1.69400,8.63079022e-06,5.90318772e-01
1.69600,8.48376557e-06,5.89622642e-01
1.69800,8.33924268e-06,5.88928151e-01
1.70000,8.19717903e-06,5.88235294e-01
1.70200,8.05753283e-06,5.87544066e-01
1.70400,7.92026301e-06,5.86854460e-01
1.70600,7.78532916e-06,5.86166471e-01
1.70800,7.65269161e-06,5.85480094e-01
1.71000,7.52231132e-06,5.84795322e-01
1.71200,7.39414992e-06,5.84112150e-01
1.71400,7.26816970e-06,5.83430572e-01
1.71600,7.14433360e-06,5.82750583e-01
1.71800,7.02260516e-06,5.82072177e-01
1.72000,6.90294856e-06,5.81395349e-01
1.72200,6.78532859e-06,5.80720093e-01
1.72400,6.66971062e-06,5.80046404e-01
1.72600,6.55606063e-06,5.79374276e-01
1.72800,6.44434515e-06,5.78703704e-01
1.73000,6.33453130e-06,5.78034682e-01
1.73200,6.22658676e-06,5.77367206e-01
1.73400,6.12047973e-06,5.76701269e-01
1.73600,6.01617899e-06,5.76036866e-01
1.73800,5.91365382e-06,5.75373993e-01
1.74000,5.81287404e-06,5.74712644e-01
1.74200,5.71380996e-06,5.74052813e-01
1.74400,5.61643242e-06,5.73394495e-01
1.74600,5.52071273e-06,5.72737686e-01
1.74800,5.42662271e-06,5.72082380e-01
1.75000,5.33413465e-06,5.71428571e-01
1.75200,5.24322131e-06,5.70776256e-01
1.75400,5.15385590e-06,5.70125428e-01
1.75600,5.06601210e-06,5.69476082e-01
1.75800,4.97966404e-06,5.68828214e-01
1.76000,4.89478627e-06,5.68181818e-01
1.76200,4.81135380e-06,5.67536890e-01
1.76400,4.72934204e-06,5.66893424e-01
1.76600,4.64872683e-06,5.66251416e-01
1.76800,4.56948442e-06,5.65610860e-01
1.77000,4.49159145e-06,5.64971751e-01
1.77200,4.41502497e-06,5.64334086e-01
1.77400,4.33976243e-06,5.63697858e-01
1.77600,4.26578163e-06,5.63063063e-01
1.77800,4.19306078e-06,5.62429696e-01
1.78000,4.12157845e-06,5.61797753e-01
1.78200,4.05131356e-06,5.61167228e-01
1.78400,3.98224540e-06,5.60538117e-01
1.78600,3.91435362e-06,5.59910414e-01
1.78800,3.84761821e-06,5.59284116e-01
1.79000,3.78201948e-06,5.58659218e-01
1.79200,3.71753810e-06,5.58035714e-01
1.79400,3.65415506e-06,5.57413601e-01
1.79600,3.59185167e-06,5.56792873e-01
1.79800,3.53060957e-06,5.56173526e-01
1.80000,3.47041069e-06,5.55555556e-01
1.80200,3.41123729e-06,5.54938957e-01
1.80400,3.35307191e-06,5.54323725e-01
1.80600,3.29589740e-06,5.53709856e-01
1.80800,3.23969691e-06,5.53097345e-01
1.81000,3.18445385e-06,5.52486188e-01
1.81200,3.13015193e-06,5.51876380e-01
1.81400,3.07677514e-06,5.51267916e-01
1.81600,3.02430774e-06,5.50660793e-01
1.81800,2.97273424e-06,5.50055006e-01
1.82000,2.92203943e-06,5.49450549e-01
1.82200,2.87220837e-06,5.48847420e-01
1.82400,2.82322634e-06,5.48245614e-01
1.82600,2.77507890e-06,5.47645126e-01
1.82800,2.72775184e-06,5.47045952e-01
1.83000,2.68123120e-06,5.46448087e-01
1.83200,2.63550325e-06,5.45851528e-01
1.83400,2.59055451e-06,5.45256270e-01
1.83600,2.54637169e-06,5.44662309e-01
1.83800,2.50294178e-06,5.44069641e-01
1.84000,2.46025195e-06,5.43478261e-01
1.84200,2.41828960e-06,5.42888165e-01
1.84400,2.37704235e-06,5.42299349e-01
1.84600,2.33649803e-06,5.41711809e-01
1.84800,2.29664467e-06,5.41125541e-01
1.85000,2.25747050e-06,5.40540541e-01
1.85200,2.21896396e-06,5.39956803e-01
1.85400,2.18111369e-06,5.39374326e-01
1.85600,2.14390851e-06,5.38793103e-01
1.85800,2.10733744e-06,5.38213132e-01
1.86000,2.07138968e-06,5.37634409e-01
1.86200,2.03605462e-06,5.37056928e-01
1.86400,2.00132183e-06,5.36480687e-01
1.86600,1.96718105e-06,5.35905681e-01
1.86800,1.93362220e-06,5.35331906e-01
1.87000,1.90063537e-06,5.34759358e-01
1.87200,1.86821082e-06,5.34188034e-01
1.87400,1.83633898e-06,5.33617930e-01
1.87600,1.80501044e-06,5.33049041e-01
1.87800,1.77421593e-06,5.32481363e-01
1.88000,1.74394638e-06,5.31914894e-01
1.88200,1.71419283e-06,5.31349628e-01
1.88400,1.68494650e-06,5.30785563e-01
1.88600,1.65619875e-06,5.30222694e-01
1.88800,1.62794109e-06,5.29661017e-01
1.89000,1.60016517e-06,5.29100529e-01
1.89200,1.57286279e-06,5.28541226e-01
1.89400,1.54602588e-06,5.27983105e-01
1.89600,1.51964651e-06,5.27426160e-01
1.89800,1.49371690e-06,5.26870390e-01
1.90000,1.46822938e-06,5.26315789e-01
1.90200,1.44317641e-06,5.25762355e-01
1.90400,1.41855060e-06,5.25210084e-01
1.90600,1.39434468e-06,5.24658972e-01
1.90800,1.37055148e-06,5.24109015e-01
1.91000,1.34716397e-06,5.23560209e-01
1.91200,1.32417526e-06,5.23012552e-01
1.91400,1.30157854e-06,5.22466040e-01
1.91600,1.27936713e-06,5.21920668e-01
1.91800,1.25753447e-06,5.21376434e-01
1.92000,1.23607411e-06,5.20833333e-01
1.92200,1.21497971e-06,5.20291363e-01
1.92400,1.19424502e-06,5.19750520e-01
1.92600,1.17386393e-06,5.19210800e-01
1.92800,1.15383040e-06,5.18672199e-01
1.93000,1.13413852e-06,5.18134715e-01
1.93200,1.11478246e-06,5.17598344e-01
1.93400,1.09575650e-06,5.17063082e-01
1.93600,1.07705502e-06,5.16528926e-01
1.93800,1.05867249e-06,5.15995872e-01
1.94000,1.04060348e-06,5.15463918e-01
1.94200,1.02284263e-06,5.14933059e-01
1.94400,1.00538470e-06,5.14403292e-01
1.94600,9.88224533e-07,5.13874615e-01
1.94800,9.71357048e-07,5.13347023e-01
1.95000,9.54777259e-07,5.12820513e-01
1.95200,9.38480263e-07,5.12295082e-01
1.95400,9.22461241e-07,5.11770727e-01
1.95600,9.06715455e-07,5.11247444e-01
1.95800,8.91238249e-07,5.10725230e-01
1.96000,8.76025046e-07,5.10204082e-01
1.96200,8.61071346e-07,5.09683996e-01
1.96400,8.46372727e-07,5.09164969e-01
1.96600,8.31924840e-07,5.08646999e-01
1.96800,8.17723412e-07,5.08130081e-01
1.97000,8.03764243e-07,5.07614213e-01
1.97200,7.90043203e-07,5.07099391e-01
1.97400,7.76556234e-07,5.06585613e-01
1.97600,7.63299346e-07,5.06072874e-01
1.97800,7.50268616e-07,5.05561173e-01
1.98000,7.37460190e-07,5.05050505e-01
1.98200,7.24870278e-07,5.04540868e-01
1.98400,7.12495156e-07,5.04032258e-01
1.98600,7.00331162e-07,5.03524673e-01
1.98800,6.88374697e-07,5.03018109e-01
1.99000,6.76622223e-07,5.02512563e-01
1.99200,6.65070263e-07,5.02008032e-01
1.99400,6.53715398e-07,5.01504514e-01
1.99600,6.42554269e-07,5.01002004e-01
1.99800,6.31583571e-07,5.00500501e-01
2.00000,6.20800060e-07,5.00000000e-01
2.00200,6.10200543e-07,4.99500500e-01
2.00400,5.99781883e-07,4.99001996e-01
2.00600,5.89540997e-07,4.98504487e-01
2.00800,5.79474855e-07,4.98007968e-01
2.01000,5.69580476e-07,4.97512438e-01
2.01200,5.59854931e-07,4.97017893e-01
2.01400,5.50295343e-07,4.96524330e-01
2.01600,5.40898882e-07,4.96031746e-01
2.01800,5.31662766e-07,4.95540139e-01
2.02000,5.22584260e-07,4.95049505e-01
2.02200,5.13660678e-07,4.94559842e-01
2.02400,5.04889378e-07,4.94071146e-01
2.02600,4.96267762e-07,4.93583416e-01
2.02800,4.87793279e-07,4.93096647e-01
2.03000,4.79463419e-07,4.92610837e-01
2.03200,4.71275717e-07,4.92125984e-01
2.03400,4.63227747e-07,4.91642085e-01
2.03600,4.55317127e-07,4.91159136e-01
2.03800,4.47541515e-07,4.90677134e-01
2.04000,4.39898609e-07,4.90196078e-01
2.04200,4.32386144e-07,4.89715965e-01
2.04400,4.25001896e-07,4.89236791e-01
2.04600,4.17743679e-07,4.88758553e-01
2.04800,4.10609344e-07,4.88281250e-01
2.05000,4.03596776e-07,4.87804878e-01
2.05200,3.96703901e-07,4.87329435e-01
2.05400,3.89928675e-07,4.86854917e-01
2.05600,3.83269093e-07,4.86381323e-01
2.05800,3.76723181e-07,4.85908649e-01
2.06000,3.70289002e-07,4.85436893e-01
2.06200,3.63964649e-07,4.84966052e-01
2.06400,3.57748249e-07,4.84496124e-01
2.06600,3.51637960e-07,4.84027106e-01
2.06800,3.45631974e-07,4.83558994e-01
2.07000,3.39728509e-07,4.83091787e-01
2.07200,3.33925818e-07,4.82625483e-01
2.07400,3.28222182e-07,4.82160077e-01
2.07600,3.22615911e-07,4.81695568e-01
2.07800,3.17105343e-07,4.81231954e-01
2.08000,3.11688847e-07,4.80769231e-01
2.08200,3.06364817e-07,4.80307397e-01
2.08400,3.01131676e-07,4.79846449e-01
2.08600,2.95987873e-07,4.79386385e-01
2.08800,2.90931885e-07,4.78927203e-01
2.09000,2.85962213e-07,4.78468900e-01
2.09200,2.81077385e-07,4.78011472e-01
2.09400,2.76275953e-07,4.77554919e-01
2.09600,2.71556494e-07,4.77099237e-01
2.09800,2.66917610e-07,4.76644423e-01
2.10000,2.62357925e-07,4.76190476e-01
2.10200,2.57876090e-07,4.75737393e-01
2.10400,2.53470775e-07,4.75285171e-01
2.10600,2.49140674e-07,4.74833808e-01
2.10800,2.44884505e-07,4.74383302e-01
2.11000,2.40701007e-07,4.73933649e-01
2.11200,2.36588938e-07,4.73484848e-01
2.11400,2.32547080e-07,4.73036897e-01
2.11600,2.28574236e-07,4.72589792e-01
2.11800,2.24669227e-07,4.72143532e-01
2.12000,2.20830896e-07,4.71698113e-01
2.12200,2.17058106e-07,4.71253534e-01
2.12400,2.13349737e-07,4.70809793e-01
2.12600,2.09704691e-07,4.70366886e-01
2.12800,2.06121886e-07,4.69924812e-01
2.13000,2.02600262e-07,4.69483568e-01
2.13200,1.99138773e-07,4.69043152e-01
2.13400,1.95736394e-07,4.68603561e-01
2.13600,1.92392115e-07,4.68164794e-01
2.13800,1.89104946e-07,4.67726848e-01
2.14000,1.85873911e-07,4.67289720e-01
2.14200,1.82698053e-07,4.66853408e-01
2.14400,1.79576430e-07,4.66417910e-01
2.14600,1.76508116e-07,4.65983225e-01
2.14800,1.73492201e-07,4.65549348e-01
2.15000,1.70527792e-07,4.65116279e-01
2.15200,1.67614008e-07,4.64684015e-01
2.15400,1.64749987e-07,4.64252553e-01
2.15600,1.61934878e-07,4.63821892e-01
2.15800,1.59167848e-07,4.63392030e-01
2.16000,1.56448074e-07,4.62962963e-01
2.16200,1.53774751e-07,4.62534690e-01
2.16400,1.51147086e-07,4.62107209e-01
2.16600,1.48564300e-07,4.61680517e-01
2.16800,1.46025625e-07,4.61254613e-01
2.17000,1.43530311e-07,4.60829493e-01
2.17200,1.41077615e-07,4.60405157e-01
2.17400,1.38666812e-07,4.59981601e-01
2.17600,1.36297185e-07,4.59558824e-01
2.17800,1.33968032e-07,4.59136823e-01
2.18000,1.31678662e-07,4.58715596e-01
2.18200,1.29428396e-07,4.58295142e-01
2.18400,1.27216566e-07,4.57875458e-01
2.18600,1.25042516e-07,4.57456542e-01
2.18800,1.22905602e-07,4.57038391e-01
2.19000,1.20805188e-07,4.56621005e-01
2.19200,1.18740653e-07,4.56204380e-01
2.19400,1.16711384e-07,4.55788514e-01
2.19600,1.14716778e-07,4.55373406e-01
2.19800,1.12756244e-07,4.54959054e-01
2.20000,1.10829200e-07,4.54545455e-01
2.20200,1.08935074e-07,4.54132607e-01
2.20400,1.07073304e-07,4.53720508e-01
2.20600,1.05243339e-07,4.53309157e-01
2.20800,1.03444634e-07,4.52898551e-01
2.21000,1.01676657e-07,4.52488688e-01
