r_bohr,u_c,V_H_c
2.32400,-9.30025826e-02,4.30206224e-01
2.32600,-9.26591752e-02,4.29837030e-01
2.32800,-9.23169963e-02,4.29468464e-01
2.33000,-9.19760416e-02,4.29100525e-01
2.33200,-9.16363070e-02,4.28733211e-01
2.33400,-9.12977886e-02,4.28366521e-01
2.33600,-9.09604820e-02,4.28000453e-01
2.33800,-9.06243834e-02,4.27635006e-01
2.34000,-9.02894885e-02,4.27270178e-01
2.34200,-8.99557934e-02,4.26905967e-01
2.34400,-8.96232940e-02,4.26542373e-01
2.34600,-8.92919862e-02,4.26179393e-01
2.34800,-8.89618661e-02,4.25817025e-01
2.35000,-8.86329296e-02,4.25455269e-01
2.35200,-8.83051727e-02,4.25094124e-01
2.35400,-8.79785915e-02,4.24733586e-01
2.35600,-8.76531819e-02,4.24373656e-01
2.35800,-8.73289400e-02,4.24014330e-01
2.36000,-8.70058618e-02,4.23655609e-01
2.36200,-8.66839434e-02,4.23297490e-01
2.36400,-8.63631809e-02,4.22939972e-01
2.36600,-8.60435703e-02,4.22583054e-01
2.36800,-8.57251078e-02,4.22226733e-01
2.37000,-8.54077894e-02,4.21871009e-01
2.37200,-8.50916113e-02,4.21515880e-01
2.37400,-8.47765696e-02,4.21161344e-01
2.37600,-8.44626603e-02,4.20807401e-01
2.37800,-8.41498798e-02,4.20454048e-01
2.38000,-8.38382241e-02,4.20101284e-01
2.38200,-8.35276894e-02,4.19749108e-01
2.38400,-8.32182719e-02,4.19397519e-01
2.38600,-8.29099678e-02,4.19046514e-01
2.38800,-8.26027733e-02,4.18696093e-01
2.39000,-8.22966847e-02,4.18346253e-01
2.39200,-8.19916981e-02,4.17996995e-01
2.39400,-8.16878097e-02,4.17648315e-01
2.39600,-8.13850160e-02,4.17300213e-01
2.39800,-8.10833130e-02,4.16952688e-01
2.40000,-8.07826971e-02,4.16605737e-01
2.40200,-8.04831646e-02,4.16259360e-01
2.40400,-8.01847118e-02,4.15913556e-01
2.40600,-7.98873350e-02,4.15568322e-01
2.40800,-7.95910304e-02,4.15223657e-01
2.41000,-7.92957945e-02,4.14879560e-01
2.41200,-7.90016236e-02,4.14536030e-01
2.41400,-7.87085140e-02,4.14193065e-01
2.41600,-7.84164621e-02,4.13850664e-01
2.41800,-7.81254643e-02,4.13508825e-01
2.42000,-7.78355170e-02,4.13167548e-01
2.42200,-7.75466165e-02,4.12826830e-01
2.42400,-7.72587593e-02,4.12486671e-01
2.42600,-7.69719418e-02,4.12147069e-01
2.42800,-7.66861604e-02,4.11808022e-01
2.43000,-7.64014115e-02,4.11469530e-01
2.43200,-7.61176917e-02,4.11131591e-01
2.43400,-7.58349974e-02,4.10794204e-01
2.43600,-7.55533250e-02,4.10457367e-01
2.43800,-7.52726710e-02,4.10121079e-01
2.44000,-7.49930320e-02,4.09785339e-01
2.44200,-7.47144045e-02,4.09450145e-01
2.44400,-7.44367849e-02,4.09115496e-01
2.44600,-7.41601698e-02,4.08781391e-01
2.44800,-7.38845557e-02,4.08447829e-01
2.45000,-7.36099392e-02,4.08114808e-01
2.45200,-7.33363169e-02,4.07782327e-01
2.45400,-7.30636853e-02,4.07450384e-01
2.45600,-7.27920409e-02,4.07118979e-01
2.45800,-7.25213805e-02,4.06788109e-01
2.46000,-7.22517006e-02,4.06457775e-01
2.46200,-7.19829977e-02,4.06127974e-01
2.46400,-7.17152686e-02,4.05798705e-01
2.46600,-7.14485099e-02,4.05469967e-01
2.46800,-7.11827181e-02,4.05141759e-01
2.47000,-7.09178901e-02,4.04814079e-01
2.47200,-7.06540223e-02,4.04486926e-01
2.47400,-7.03911116e-02,4.04160299e-01
2.47600,-7.01291546e-02,4.03834197e-01
2.47800,-6.98681480e-02,4.03508618e-01
2.48000,-6.96080884e-02,4.03183562e-01
2.48200,-6.93489727e-02,4.02859026e-01
2.48400,-6.90907976e-02,4.02535010e-01
2.48600,-6.88335597e-02,4.02211513e-01
2.48800,-6.85772559e-02,4.01888533e-01
2.49000,-6.83218828e-02,4.01566068e-01
2.49200,-6.80674374e-02,4.01244119e-01
2.49400,-6.78139162e-02,4.00922683e-01
2.49600,-6.75613162e-02,4.00601760e-01
2.49800,-6.73096342e-02,4.00281347e-01
2.50000,-6.70588668e-02,3.99961445e-01
2.50200,-6.68090111e-02,3.99642051e-01
2.50400,-6.65600637e-02,3.99323165e-01
2.50600,-6.63120216e-02,3.99004786e-01
2.50800,-6.60648815e-02,3.98686911e-01
2.51000,-6.58186404e-02,3.98369541e-01
2.51200,-6.55732951e-02,3.98052673e-01
2.51400,-6.53288425e-02,3.97736307e-01
2.51600,-6.50852795e-02,3.97420441e-01
2.51800,-6.48426029e-02,3.97105075e-01
2.52000,-6.46008098e-02,3.96790207e-01
2.52200,-6.43598970e-02,3.96475835e-01
2.52400,-6.41198613e-02,3.96161960e-01
2.52600,-6.38806999e-02,3.95848579e-01
2.52800,-6.36424096e-02,3.95535692e-01
2.53000,-6.34049874e-02,3.95223297e-01
2.53200,-6.31684303e-02,3.94911393e-01
2.53400,-6.29327351e-02,3.94599979e-01
2.53600,-6.26978990e-02,3.94289054e-01
2.53800,-6.24639189e-02,3.93978617e-01
2.54000,-6.22307918e-02,3.93668666e-01
2.54200,-6.19985148e-02,3.93359201e-01
2.54400,-6.17670848e-02,3.93050221e-01
2.54600,-6.15364990e-02,3.92741723e-01
2.54800,-6.13067542e-02,3.92433708e-01
2.55000,-6.10778477e-02,3.92126174e-01
2.55200,-6.08497764e-02,3.91819119e-01
2.55400,-6.06225375e-02,3.91512544e-01
2.55600,-6.03961280e-02,3.91206446e-01
2.55800,-6.01705450e-02,3.90900824e-01
2.56000,-5.99457856e-02,3.90595678e-01
2.56200,-5.97218469e-02,3.90291007e-01
2.56400,-5.94987261e-02,3.89986809e-01
2.56600,-5.92764203e-02,3.89683083e-01
2.56800,-5.90549265e-02,3.89379828e-01
2.57000,-5.88342420e-02,3.89077043e-01
2.57200,-5.86143640e-02,3.88774727e-01
2.57400,-5.83952895e-02,3.88472879e-01
2.57600,-5.81770158e-02,3.88171498e-01
2.57800,-5.79595400e-02,3.87870582e-01
2.58000,-5.77428593e-02,3.87570131e-01
2.58200,-5.75269710e-02,3.87270144e-01
2.58400,-5.73118723e-02,3.86970619e-01
2.58600,-5.70975603e-02,3.86671556e-01
2.58800,-5.68840323e-02,3.86372953e-01
2.59000,-5.66712856e-02,3.86074810e-01
2.59200,-5.64593174e-02,3.85777125e-01
2.59400,-5.62481249e-02,3.85479897e-01
2.59600,-5.60377054e-02,3.85183125e-01
2.59800,-5.58280562e-02,3.84886809e-01
2.60000,-5.56191746e-02,3.84590947e-01
2.60200,-5.54110579e-02,3.84295537e-01
2.60400,-5.52037033e-02,3.84000580e-01
2.60600,-5.49971082e-02,3.83706074e-01
2.60800,-5.47912699e-02,3.83412019e-01
2.61000,-5.45861858e-02,3.83118412e-01
2.61200,-5.43818530e-02,3.82825253e-01
2.61400,-5.41782691e-02,3.82532541e-01
2.61600,-5.39754314e-02,3.82240275e-01
2.61800,-5.37733372e-02,3.81948454e-01
2.62000,-5.35719839e-02,3.81657077e-01
2.62200,-5.33713689e-02,3.81366143e-01
2.62400,-5.31714895e-02,3.81075651e-01
2.62600,-5.29723432e-02,3.80785600e-01
2.62800,-5.27739274e-02,3.80495989e-01
2.63000,-5.25762394e-02,3.80206816e-01
2.63200,-5.23792768e-02,3.79918082e-01
2.63400,-5.21830369e-02,3.79629785e-01
2.63600,-5.19875172e-02,3.79341924e-01
2.63800,-5.17927151e-02,3.79054498e-01
2.64000,-5.15986281e-02,3.78767506e-01
2.64200,-5.14052536e-02,3.78480947e-01
2.64400,-5.12125892e-02,3.78194820e-01
2.64600,-5.10206323e-02,3.77909124e-01
2.64800,-5.08293803e-02,3.77623859e-01
2.65000,-5.06388309e-02,3.77339023e-01
2.65200,-5.04489815e-02,3.77054615e-01
2.65400,-5.02598296e-02,3.76770634e-01
2.65600,-5.00713727e-02,3.76487080e-01
2.65800,-4.98836084e-02,3.76203951e-01
2.66000,-4.96965342e-02,3.75921246e-01
2.66200,-4.95101477e-02,3.75638965e-01
2.66400,-4.93244464e-02,3.75357107e-01
2.66600,-4.91394279e-02,3.75075670e-01
2.66800,-4.89550897e-02,3.74794654e-01
2.67000,-4.87714295e-02,3.74514058e-01
2.67200,-4.85884448e-02,3.74233880e-01
2.67400,-4.84061332e-02,3.73954121e-01
2.67600,-4.82244924e-02,3.73674778e-01
2.67800,-4.80435198e-02,3.73395852e-01
2.68000,-4.78632133e-02,3.73117340e-01
2.68200,-4.76835703e-02,3.72839243e-01
2.68400,-4.75045885e-02,3.72561559e-01
2.68600,-4.73262657e-02,3.72284287e-01
2.68800,-4.71485993e-02,3.72007427e-01
2.69000,-4.69715871e-02,3.71730977e-01
2.69200,-4.67952268e-02,3.71454937e-01
2.69400,-4.66195159e-02,3.71179306e-01
2.69600,-4.64444523e-02,3.70904083e-01
2.69800,-4.62700336e-02,3.70629266e-01
2.70000,-4.60962575e-02,3.70354856e-01
2.70200,-4.59231217e-02,3.70080851e-01
2.70400,-4.57506239e-02,3.69807250e-01
2.70600,-4.55787619e-02,3.69534052e-01
2.70800,-4.54075333e-02,3.69261257e-01
2.71000,-4.52369360e-02,3.68988864e-01
2.71200,-4.50669675e-02,3.68716871e-01
2.71400,-4.48976258e-02,3.68445278e-01
2.71600,-4.47289086e-02,3.68174084e-01
2.71800,-4.45608136e-02,3.67903288e-01
2.72000,-4.43933386e-02,3.67632890e-01
2.72200,-4.42264814e-02,3.67362887e-01
2.72400,-4.40602398e-02,3.67093281e-01
2.72600,-4.38946115e-02,3.66824069e-01
2.72800,-4.37295945e-02,3.66555250e-01
2.73000,-4.35651864e-02,3.66286825e-01
2.73200,-4.34013852e-02,3.66018792e-01
2.73400,-4.32381886e-02,3.65751150e-01
2.73600,-4.30755945e-02,3.65483898e-01
2.73800,-4.29136007e-02,3.65217036e-01
2.74000,-4.27522051e-02,3.64950562e-01
2.74200,-4.25914055e-02,3.64684477e-01
2.74400,-4.24311998e-02,3.64418778e-01
2.74600,-4.22715858e-02,3.64153465e-01
2.74800,-4.21125615e-02,3.63888538e-01
2.75000,-4.19541247e-02,3.63623995e-01
2.75200,-4.17962734e-02,3.63359836e-01
2.75400,-4.16390053e-02,3.63096060e-01
2.75600,-4.14823185e-02,3.62832666e-01
2.75800,-4.13262108e-02,3.62569653e-01
2.76000,-4.11706802e-02,3.62307020e-01
2.76200,-4.10157246e-02,3.62044767e-01
2.76400,-4.08613419e-02,3.61782892e-01
2.76600,-4.07075300e-02,3.61521396e-01
2.76800,-4.05542870e-02,3.61260276e-01
2.77000,-4.04016108e-02,3.60999533e-01
2.77200,-4.02494992e-02,3.60739165e-01
2.77400,-4.00979504e-02,3.60479172e-01
2.77600,-3.99469623e-02,3.60219553e-01
2.77800,-3.97965328e-02,3.59960306e-01
2.78000,-3.96466600e-02,3.59701432e-01
2.78200,-3.94973418e-02,3.59442930e-01
2.78400,-3.93485763e-02,3.59184798e-01
2.78600,-3.92003615e-02,3.58927036e-01
2.78800,-3.90526953e-02,3.58669643e-01
2.79000,-3.89055759e-02,3.58412619e-01
2.79200,-3.87590012e-02,3.58155962e-01
2.79400,-3.86129692e-02,3.57899672e-01
2.79600,-3.84674782e-02,3.57643747e-01
2.79800,-3.83225259e-02,3.57388188e-01
2.80000,-3.81781107e-02,3.57132993e-01
2.80200,-3.80342304e-02,3.56878162e-01
2.80400,-3.78908832e-02,3.56623694e-01
2.80600,-3.77480671e-02,3.56369588e-01
2.80800,-3.76057803e-02,3.56115843e-01
2.81000,-3.74640209e-02,3.55862458e-01
2.81200,-3.73227868e-02,3.55609434e-01
2.81400,-3.71820763e-02,3.55356768e-01
2.81600,-3.70418874e-02,3.55104461e-01
2.81800,-3.69022183e-02,3.54852511e-01
2.82000,-3.67630670e-02,3.54600918e-01
2.82200,-3.66244318e-02,3.54349681e-01
2.82400,-3.64863107e-02,3.54098799e-01
2.82600,-3.63487019e-02,3.53848272e-01
2.82800,-3.62116036e-02,3.53598098e-01
2.83000,-3.60750138e-02,3.53348277e-01
2.83200,-3.59389309e-02,3.53098809e-01
2.83400,-3.58033528e-02,3.52849692e-01
2.83600,-3.56682779e-02,3.52600926e-01
2.83800,-3.55337042e-02,3.52352510e-01
2.84000,-3.53996300e-02,3.52104443e-01
2.84200,-3.52660535e-02,3.51856725e-01
2.84400,-3.51329729e-02,3.51609355e-01
2.84600,-3.50003863e-02,3.51362332e-01
2.84800,-3.48682920e-02,3.51115655e-01
2.85000,-3.47366882e-02,3.50869324e-01
2.85200,-3.46055732e-02,3.50623338e-01
2.85400,-3.44749451e-02,3.50377696e-01
2.85600,-3.43448022e-02,3.50132397e-01
2.85800,-3.42151428e-02,3.49887442e-01
2.86000,-3.40859650e-02,3.49642828e-01
2.86200,-3.39572672e-02,3.49398556e-01
2.86400,-3.38290476e-02,3.49154624e-01
2.86600,-3.37013045e-02,3.48911032e-01
2.86800,-3.35740361e-02,3.48667780e-01
2.87000,-3.34472408e-02,3.48424866e-01
2.87200,-3.33209167e-02,3.48182290e-01
2.87400,-3.31950623e-02,3.47940051e-01
2.87600,-3.30696758e-02,3.47698148e-01
2.87800,-3.29447555e-02,3.47456581e-01
2.88000,-3.28202996e-02,3.47215350e-01
2.88200,-3.26963067e-02,3.46974452e-01
2.88400,-3.25727748e-02,3.46733888e-01
2.88600,-3.24497025e-02,3.46493657e-01
2.88800,-3.23270879e-02,3.46253759e-01
2.89000,-3.22049295e-02,3.46014192e-01
2.89200,-3.20832256e-02,3.45774956e-01
2.89400,-3.19619745e-02,3.45536050e-01
2.89600,-3.18411746e-02,3.45297473e-01
2.89800,-3.17208243e-02,3.45059226e-01
2.90000,-3.16009219e-02,3.44821306e-01
2.90200,-3.14814658e-02,3.44583714e-01
2.90400,-3.13624544e-02,3.44346449e-01
2.90600,-3.12438860e-02,3.44109511e-01
2.90800,-3.11257591e-02,3.43872897e-01
2.91000,-3.10080720e-02,3.43636609e-01
2.91200,-3.08908231e-02,3.43400644e-01
2.91400,-3.07740109e-02,3.43165003e-01
2.91600,-3.06576338e-02,3.42929685e-01
2.91800,-3.05416902e-02,3.42694689e-01
2.92000,-3.04261784e-02,3.42460015e-01
2.92200,-3.03110970e-02,3.42225661e-01
2.92400,-3.01964443e-02,3.41991628e-01
2.92600,-3.00822189e-02,3.41757914e-01
2.92800,-2.99684190e-02,3.41524519e-01
2.93000,-2.98550433e-02,3.41291443e-01
2.93200,-2.97420902e-02,3.41058683e-01
2.93400,-2.96295580e-02,3.40826241e-01
2.93600,-2.95174454e-02,3.40594116e-01
2.93800,-2.94057507e-02,3.40362305e-01
2.94000,-2.92944724e-02,3.40130810e-01
2.94200,-2.91836090e-02,3.39899629e-01
2.94400,-2.90731591e-02,3.39668762e-01
2.94600,-2.89631210e-02,3.39438209e-01
2.94800,-2.88534933e-02,3.39207967e-01
2.95000,-2.87442745e-02,3.38978038e-01
2.95200,-2.86354632e-02,3.38748419e-01
2.95400,-2.85270577e-02,3.38519111e-01
2.95600,-2.84190567e-02,3.38290114e-01
2.95800,-2.83114586e-02,3.38061425e-01
2.96000,-2.82042621e-02,3.37833045e-01
2.96200,-2.80974655e-02,3.37604973e-01
2.96400,-2.79910676e-02,3.37377209e-01
2.96600,-2.78850667e-02,3.37149752e-01
2.96800,-2.77794615e-02,3.36922601e-01
2.97000,-2.76742506e-02,3.36695755e-01
2.97200,-2.75694324e-02,3.36469214e-01
2.97400,-2.74650055e-02,3.36242978e-01
2.97600,-2.73609686e-02,3.36017046e-01
2.97800,-2.72573201e-02,3.35791416e-01
2.98000,-2.71540588e-02,3.35566090e-01
2.98200,-2.70511831e-02,3.35341065e-01
2.98400,-2.69486916e-02,3.35116341e-01
2.98600,-2.68465830e-02,3.34891919e-01
2.98800,-2.67448558e-02,3.34667796e-01
2.99000,-2.66435087e-02,3.34443973e-01
2.99200,-2.65425402e-02,3.34220449e-01
2.99400,-2.64419490e-02,3.33997223e-01
2.99600,-2.63417337e-02,3.33774295e-01
2.99800,-2.62418929e-02,3.33551664e-01
3.00000,-2.61424253e-02,3.33329330e-01
3.00200,-2.60433295e-02,3.33107292e-01
3.00400,-2.59446041e-02,3.32885549e-01
3.00600,-2.58462477e-02,3.32664100e-01
3.00800,-2.57482591e-02,3.32442946e-01
3.01000,-2.56506368e-02,3.32222086e-01
3.01200,-2.55533796e-02,3.32001519e-01
3.01400,-2.54564861e-02,3.31781244e-01
3.01600,-2.53599549e-02,3.31561261e-01
3.01800,-2.52637847e-02,3.31341569e-01
3.02000,-2.51679743e-02,3.31122169e-01
3.02200,-2.50725223e-02,3.30903058e-01
3.02400,-2.49774273e-02,3.30684237e-01
3.02600,-2.48826882e-02,3.30465704e-01
3.02800,-2.47883035e-02,3.30247461e-01
3.03000,-2.46942719e-02,3.30029505e-01
3.03200,-2.46005923e-02,3.29811836e-01
3.03400,-2.45072632e-02,3.29594454e-01
3.03600,-2.44142834e-02,3.29377359e-01
3.03800,-2.43216516e-02,3.29160549e-01
3.04000,-2.42293666e-02,3.28944024e-01
3.04200,-2.41374271e-02,3.28727783e-01
3.04400,-2.40458317e-02,3.28511826e-01
3.04600,-2.39545793e-02,3.28296153e-01
3.04800,-2.38636686e-02,3.28080763e-01
3.05000,-2.37730983e-02,3.27865655e-01
3.05200,-2.36828672e-02,3.27650828e-01
3.05400,-2.35929740e-02,3.27436283e-01
3.05600,-2.35034175e-02,3.27222018e-01
3.05800,-2.34141965e-02,3.27008033e-01
3.06000,-2.33253097e-02,3.26794328e-01
3.06200,-2.32367559e-02,3.26580902e-01
3.06400,-2.31485339e-02,3.26367754e-01
3.06600,-2.30606424e-02,3.26154884e-01
3.06800,-2.29730802e-02,3.25942291e-01
3.07000,-2.28858462e-02,3.25729976e-01
3.07200,-2.27989392e-02,3.25517936e-01
3.07400,-2.27123578e-02,3.25306172e-01
3.07600,-2.26261010e-02,3.25094684e-01
3.07800,-2.25401675e-02,3.24883469e-01
3.08000,-2.24545561e-02,3.24672530e-01
3.08200,-2.23692657e-02,3.24461863e-01
3.08400,-2.22842951e-02,3.24251470e-01
3.08600,-2.21996431e-02,3.24041349e-01
3.08800,-2.21153086e-02,3.23831500e-01
3.09000,-2.20312903e-02,3.23621923e-01
3.09200,-2.19475871e-02,3.23412617e-01
3.09400,-2.18641978e-02,3.23203581e-01
3.09600,-2.17811213e-02,3.22994814e-01
3.09800,-2.16983565e-02,3.22786318e-01
3.10000,-2.16159021e-02,3.22578090e-01
3.10200,-2.15337571e-02,3.22370130e-01
3.10400,-2.14519203e-02,3.22162439e-01
3.10600,-2.13703906e-02,3.21955014e-01
3.10800,-2.12891668e-02,3.21747856e-01
3.11000,-2.12082479e-02,3.21540965e-01
3.11200,-2.11276326e-02,3.21334339e-01
3.11400,-2.10473199e-02,3.21127979e-01
3.11600,-2.09673087e-02,3.20921883e-01
3.11800,-2.08875978e-02,3.20716052e-01
3.12000,-2.08081861e-02,3.20510484e-01
3.12200,-2.07290726e-02,3.20305180e-01
3.12400,-2.06502562e-02,3.20100138e-01
3.12600,-2.05717356e-02,3.19895359e-01
3.12800,-2.04935100e-02,3.19690841e-01
3.13000,-2.04155781e-02,3.19486584e-01
3.13200,-2.03379389e-02,3.19282588e-01
3.13400,-2.02605912e-02,3.19078852e-01
3.13600,-2.01835342e-02,3.18875376e-01
3.13800,-2.01067666e-02,3.18672160e-01
3.14000,-2.00302873e-02,3.18469202e-01
3.14200,-1.99540954e-02,3.18266502e-01
3.14400,-1.98781898e-02,3.18064060e-01
3.14600,-1.98025694e-02,3.17861875e-01
3.14800,-1.97272331e-02,3.17659947e-01
3.15000,-1.96521799e-02,3.17458275e-01
3.15200,-1.95774089e-02,3.17256859e-01
3.15400,-1.95029188e-02,3.17055698e-01
3.15600,-1.94287087e-02,3.16854792e-01
3.15800,-1.93547776e-02,3.16654141e-01
3.16000,-1.92811244e-02,3.16453743e-01
3.16200,-1.92077481e-02,3.16253599e-01
3.16400,-1.91346476e-02,3.16053708e-01
3.16600,-1.90618220e-02,3.15854068e-01
3.16800,-1.89892703e-02,3.15654681e-01
3.17000,-1.89169914e-02,3.15455546e-01
3.17200,-1.88449843e-02,3.15256661e-01
3.17400,-1.87732480e-02,3.15058027e-01
3.17600,-1.87017815e-02,3.14859643e-01
3.17800,-1.86305839e-02,3.14661508e-01
3.18000,-1.85596540e-02,3.14463623e-01
3.18200,-1.84889911e-02,3.14265986e-01
3.18400,-1.84185939e-02,3.14068598e-01
3.18600,-1.83484616e-02,3.13871457e-01
3.18800,-1.82785932e-02,3.13674563e-01
3.19000,-1.82089877e-02,3.13477916e-01
3.19200,-1.81396442e-02,3.13281516e-01
3.19400,-1.80705616e-02,3.13085361e-01
3.19600,-1.80017390e-02,3.12889452e-01
3.19800,-1.79331755e-02,3.12693787e-01
3.20000,-1.78648700e-02,3.12498367e-01
3.20200,-1.77968217e-02,3.12303191e-01
3.20400,-1.77290295e-02,3.12108259e-01
3.20600,-1.76614926e-02,3.11913569e-01
3.20800,-1.75942099e-02,3.11719123e-01
3.21000,-1.75271806e-02,3.11524918e-01
3.21200,-1.74604037e-02,3.11330956e-01
3.21400,-1.73938782e-02,3.11137234e-01
3.21600,-1.73276033e-02,3.10943754e-01
3.21800,-1.72615780e-02,3.10750513e-01
3.22000,-1.71958014e-02,3.10557513e-01
3.22200,-1.71302726e-02,3.10364752e-01
3.22400,-1.70649906e-02,3.10172231e-01
3.22600,-1.69999545e-02,3.09979947e-01
3.22800,-1.69351635e-02,3.09787903e-01
3.23000,-1.68706165e-02,3.09596095e-01
3.23200,-1.68063128e-02,3.09404525e-01
3.23400,-1.67422514e-02,3.09213192e-01
3.23600,-1.66784314e-02,3.09022096e-01
3.23800,-1.66148519e-02,3.08831235e-01
3.24000,-1.65515120e-02,3.08640610e-01
3.24200,-1.64884109e-02,3.08450220e-01
3.24400,-1.64255476e-02,3.08260064e-01
3.24600,-1.63629213e-02,3.08070143e-01
3.24800,-1.63005310e-02,3.07880456e-01
3.25000,-1.62383760e-02,3.07691002e-01
3.25200,-1.61764553e-02,3.07501781e-01
3.25400,-1.61147681e-02,3.07312792e-01
3.25600,-1.60533135e-02,3.07124036e-01
3.25800,-1.59920906e-02,3.06935511e-01
3.26000,-1.59310986e-02,3.06747217e-01
3.26200,-1.58703367e-02,3.06559155e-01
3.26400,-1.58098039e-02,3.06371322e-01
3.26600,-1.57494994e-02,3.06183720e-01
3.26800,-1.56894224e-02,3.05996347e-01
3.27000,-1.56295720e-02,3.05809203e-01
3.27200,-1.55699475e-02,3.05622288e-01
3.27400,-1.55105478e-02,3.05435601e-01
3.27600,-1.54513723e-02,3.05249143e-01
3.27800,-1.53924201e-02,3.05062911e-01
3.28000,-1.53336903e-02,3.04876907e-01
3.28200,-1.52751821e-02,3.04691129e-01
3.28400,-1.52168947e-02,3.04505577e-01
3.28600,-1.51588274e-02,3.04320251e-01
3.28800,-1.51009791e-02,3.04135151e-01
3.29000,-1.50433493e-02,3.03950276e-01
3.29200,-1.49859370e-02,3.03765625e-01
3.29400,-1.49287414e-02,3.03581198e-01
3.29600,-1.48717617e-02,3.03396995e-01
3.29800,-1.48149972e-02,3.03213015e-01
3.30000,-1.47584469e-02,3.03029258e-01
3.30200,-1.47021102e-02,3.02845724e-01
3.30400,-1.46459863e-02,3.02662412e-01
3.30600,-1.45900742e-02,3.02479322e-01
3.30800,-1.45343734e-02,3.02296453e-01
3.31000,-1.44788829e-02,3.02113805e-01
3.31200,-1.44236020e-02,3.01931377e-01
3.31400,-1.43685298e-02,3.01749170e-01
3.31600,-1.43136658e-02,3.01567182e-01
3.31800,-1.42590089e-02,3.01385413e-01
3.32000,-1.42045586e-02,3.01203864e-01
3.32200,-1.41503140e-02,3.01022533e-01
3.32400,-1.40962743e-02,3.00841420e-01
3.32600,-1.40424388e-02,3.00660525e-01
3.32800,-1.39888067e-02,3.00479847e-01
3.33000,-1.39353774e-02,3.00299387e-01
3.33200,-1.38821499e-02,3.00119142e-01
3.33400,-1.38291236e-02,2.99939114e-01
3.33600,-1.37762977e-02,2.99759302e-01
3.33800,-1.37236715e-02,2.99579705e-01
3.34000,-1.36712442e-02,2.99400324e-01
3.34200,-1.36190151e-02,2.99221157e-01
3.34400,-1.35669834e-02,2.99042204e-01
3.34600,-1.35151484e-02,2.98863465e-01
3.34800,-1.34635095e-02,2.98684939e-01
3.35000,-1.34120657e-02,2.98506627e-01
3.35200,-1.33608165e-02,2.98328527e-01
3.35400,-1.33097611e-02,2.98150640e-01
3.35600,-1.32588988e-02,2.97972965e-01
3.35800,-1.32082288e-02,2.97795501e-01
3.36000,-1.31577505e-02,2.97618248e-01
3.36200,-1.31074631e-02,2.97441207e-01
3.36400,-1.30573659e-02,2.97264375e-01
3.36600,-1.30074582e-02,2.97087754e-01
3.36800,-1.29577393e-02,2.96911343e-01
3.37000,-1.29082085e-02,2.96735141e-01
3.37200,-1.28588650e-02,2.96559147e-01
3.37400,-1.28097083e-02,2.96383363e-01
3.37600,-1.27607376e-02,2.96207786e-01
3.37800,-1.27119522e-02,2.96032418e-01
3.38000,-1.26633514e-02,2.95857257e-01
3.38200,-1.26149345e-02,2.95682303e-01
3.38400,-1.25667008e-02,2.95507556e-01
3.38600,-1.25186497e-02,2.95333015e-01
3.38800,-1.24707805e-02,2.95158680e-01
3.39000,-1.24230925e-02,2.94984551e-01
3.39200,-1.23755850e-02,2.94810628e-01
3.39400,-1.23282573e-02,2.94636909e-01
3.39600,-1.22811088e-02,2.94463394e-01
3.39800,-1.22341388e-02,2.94290084e-01
3.40000,-1.21873467e-02,2.94116978e-01
3.40200,-1.21407317e-02,2.93944075e-01
3.40400,-1.20942932e-02,2.93771376e-01
3.40600,-1.20480306e-02,2.93598879e-01
3.40800,-1.20019432e-02,2.93426585e-01
3.41000,-1.19560303e-02,2.93254492e-01
3.41200,-1.19102913e-02,2.93082602e-01
3.41400,-1.18647256e-02,2.92910912e-01
3.41600,-1.18193324e-02,2.92739424e-01
3.41800,-1.17741112e-02,2.92568136e-01
3.42000,-1.17290614e-02,2.92397049e-01
3.42200,-1.16841821e-02,2.92226161e-01
3.42400,-1.16394729e-02,2.92055474e-01
3.42600,-1.15949331e-02,2.91884985e-01
3.42800,-1.15505621e-02,2.91714695e-01
3.43000,-1.15063592e-02,2.91544604e-01
3.43200,-1.14623238e-02,2.91374711e-01
3.43400,-1.14184553e-02,2.91205016e-01
3.43600,-1.13747530e-02,2.91035519e-01
3.43800,-1.13312164e-02,2.90866218e-01
3.44000,-1.12878447e-02,2.90697115e-01
3.44200,-1.12446375e-02,2.90528207e-01
3.44400,-1.12015940e-02,2.90359496e-01
3.44600,-1.11587137e-02,2.90190981e-01
3.44800,-1.11159960e-02,2.90022662e-01
3.45000,-1.10734402e-02,2.89854537e-01
3.45200,-1.10310458e-02,2.89686607e-01
3.45400,-1.09888121e-02,2.89518872e-01
3.45600,-1.09467385e-02,2.89351330e-01
3.45800,-1.09048245e-02,2.89183983e-01
3.46000,-1.08630695e-02,2.89016829e-01
3.46200,-1.08214727e-02,2.88849868e-01
3.46400,-1.07800338e-02,2.88683100e-01
3.46600,-1.07387520e-02,2.88516524e-01
3.46800,-1.06976267e-02,2.88350140e-01
3.47000,-1.06566575e-02,2.88183948e-01
3.47200,-1.06158437e-02,2.88017948e-01
3.47400,-1.05751847e-02,2.87852138e-01
3.47600,-1.05346799e-02,2.87686520e-01
3.47800,-1.04943288e-02,2.87521091e-01
3.48000,-1.04541309e-02,2.87355853e-01
3.48200,-1.04140854e-02,2.87190805e-01
3.48400,-1.03741919e-02,2.87025946e-01
3.48600,-1.03344497e-02,2.86861276e-01
