r_bohr,u_c,V_H_c
8.78200,3.09414614e-06,1.13869278e-01
8.78400,3.08302701e-06,1.13843352e-01
8.78600,3.07194776e-06,1.13817437e-01
8.78800,3.06090827e-06,1.13791534e-01
8.79000,3.04990839e-06,1.13765643e-01
8.79200,3.03894798e-06,1.13739763e-01
8.79400,3.02802690e-06,1.13713896e-01
8.79600,3.01714500e-06,1.13688040e-01
8.79800,3.00630214e-06,1.13662196e-01
8.80000,2.99549819e-06,1.13636364e-01
8.80200,2.98473301e-06,1.13610543e-01
8.80400,2.97400645e-06,1.13584734e-01
8.80600,2.96331839e-06,1.13558937e-01
8.80800,2.95266867e-06,1.13533152e-01
8.81000,2.94205717e-06,1.13507378e-01
8.81200,2.93148374e-06,1.13481616e-01
8.81400,2.92094826e-06,1.13455866e-01
8.81600,2.91045058e-06,1.13430127e-01
8.81800,2.89999057e-06,1.13404400e-01
8.82000,2.88956809e-06,1.13378685e-01
8.82200,2.87918302e-06,1.13352981e-01
8.82400,2.86883521e-06,1.13327289e-01
8.82600,2.85852453e-06,1.13301609e-01
8.82800,2.84825085e-06,1.13275940e-01
8.83000,2.83801404e-06,1.13250283e-01
8.83200,2.82781396e-06,1.13224638e-01
8.83400,2.81765049e-06,1.13199004e-01
8.83600,2.80752349e-06,1.13173382e-01
8.83800,2.79743283e-06,1.13147771e-01
8.84000,2.78737838e-06,1.13122172e-01
8.84200,2.77736001e-06,1.13096584e-01
8.84400,2.76737760e-06,1.13071009e-01
8.84600,2.75743101e-06,1.13045444e-01
8.84800,2.74752011e-06,1.13019892e-01
8.85000,2.73764479e-06,1.12994350e-01
8.85200,2.72780490e-06,1.12968821e-01
8.85400,2.71800033e-06,1.12943302e-01
8.85600,2.70823094e-06,1.12917796e-01
8.85800,2.69849661e-06,1.12892301e-01
8.86000,2.68879722e-06,1.12866817e-01
8.86200,2.67913264e-06,1.12841345e-01
8.86400,2.66950274e-06,1.12815884e-01
8.86600,2.65990741e-06,1.12790435e-01
8.86800,2.65034651e-06,1.12764998e-01
8.87000,2.64081992e-06,1.12739572e-01
8.87200,2.63132753e-06,1.12714157e-01
8.87400,2.62186920e-06,1.12688754e-01
8.87600,2.61244482e-06,1.12663362e-01
8.87800,2.60305427e-06,1.12637982e-01
8.88000,2.59369742e-06,1.12612613e-01
8.88200,2.58437415e-06,1.12587255e-01
8.88400,2.57508434e-06,1.12561909e-01
8.88600,2.56582788e-06,1.12536574e-01
8.88800,2.55660464e-06,1.12511251e-01
8.89000,2.54741450e-06,1.12485939e-01
8.89200,2.53825735e-06,1.12460639e-01
8.89400,2.52913307e-06,1.12435350e-01
8.89600,2.52004154e-06,1.12410072e-01
8.89800,2.51098264e-06,1.12384806e-01
8.90000,2.50195625e-06,1.12359551e-01
8.90200,2.49296226e-06,1.12334307e-01
8.90400,2.48400056e-06,1.12309075e-01
8.90600,2.47507102e-06,1.12283854e-01
8.90800,2.46617354e-06,1.12258644e-01
8.91000,2.45730799e-06,1.12233446e-01
8.91200,2.44847426e-06,1.12208259e-01
8.91400,2.43967225e-06,1.12183083e-01
8.91600,2.43090183e-06,1.12157918e-01
8.91800,2.42216289e-06,1.12132765e-01
8.92000,2.41345531e-06,1.12107623e-01
8.92200,2.40477900e-06,1.12082493e-01
8.92400,2.39613383e-06,1.12057373e-01
8.92600,2.38751969e-06,1.12032265e-01
8.92800,2.37893648e-06,1.12007168e-01
8.93000,2.37038407e-06,1.11982083e-01
8.93200,2.36186237e-06,1.11957009e-01
8.93400,2.35337126e-06,1.11931945e-01
8.93600,2.34491062e-06,1.11906893e-01
8.93800,2.33648036e-06,1.11881853e-01
8.94000,2.32808037e-06,1.11856823e-01
8.94200,2.31971052e-06,1.11831805e-01
8.94400,2.31137073e-06,1.11806798e-01
8.94600,2.30306087e-06,1.11781802e-01
8.94800,2.29478084e-06,1.11756817e-01
8.95000,2.28653054e-06,1.11731844e-01
8.95200,2.27830986e-06,1.11706881e-01
8.95400,2.27011868e-06,1.11681930e-01
8.95600,2.26195692e-06,1.11656990e-01
8.95800,2.25382445e-06,1.11632061e-01
8.96000,2.24572118e-06,1.11607143e-01
8.96200,2.23764701e-06,1.11582236e-01
8.96400,2.22960182e-06,1.11557340e-01
8.96600,2.22158551e-06,1.11532456e-01
8.96800,2.21359798e-06,1.11507583e-01
8.97000,2.20563913e-06,1.11482720e-01
8.97200,2.19770885e-06,1.11457869e-01
8.97400,2.18980704e-06,1.11433029e-01
8.97600,2.18193360e-06,1.11408200e-01
8.97800,2.17408843e-06,1.11383382e-01
8.98000,2.16627143e-06,1.11358575e-01
8.98200,2.15848249e-06,1.11333779e-01
8.98400,2.15072151e-06,1.11308994e-01
8.98600,2.14298840e-06,1.11284220e-01
8.98800,2.13528306e-06,1.11259457e-01
8.99000,2.12760538e-06,1.11234705e-01
8.99200,2.11995526e-06,1.11209964e-01
8.99400,2.11233261e-06,1.11185235e-01
8.99600,2.10473734e-06,1.11160516e-01
8.99800,2.09716933e-06,1.11135808e-01
9.00000,2.08962849e-06,1.11111111e-01
9.00200,2.08211473e-06,1.11086425e-01
9.00400,2.07462795e-06,1.11061750e-01
9.00600,2.06716805e-06,1.11037086e-01
9.00800,2.05973494e-06,1.11012433e-01
9.01000,2.05232851e-06,1.10987791e-01
9.01200,2.04494868e-06,1.10963160e-01
9.01400,2.03759535e-06,1.10938540e-01
9.01600,2.03026842e-06,1.10913931e-01
9.01800,2.02296779e-06,1.10889332e-01
9.02000,2.01569339e-06,1.10864745e-01
9.02200,2.00844510e-06,1.10840168e-01
9.02400,2.00122284e-06,1.10815603e-01
9.02600,1.99402652e-06,1.10791048e-01
9.02800,1.98685603e-06,1.10766504e-01
9.03000,1.97971130e-06,1.10741971e-01
9.03200,1.97259221e-06,1.10717449e-01
9.03400,1.96549870e-06,1.10692938e-01
9.03600,1.95843065e-06,1.10668437e-01
9.03800,1.95138799e-06,1.10643948e-01
9.04000,1.94437061e-06,1.10619469e-01
9.04200,1.93737843e-06,1.10595001e-01
9.04400,1.93041137e-06,1.10570544e-01
9.04600,1.92346932e-06,1.10546098e-01
9.04800,1.91655220e-06,1.10521662e-01
9.05000,1.90965992e-06,1.10497238e-01
9.05200,1.90279239e-06,1.10472824e-01
9.05400,1.89594952e-06,1.10448421e-01
9.05600,1.88913123e-06,1.10424028e-01
9.05800,1.88233742e-06,1.10399647e-01
9.06000,1.87556801e-06,1.10375276e-01
9.06200,1.86882291e-06,1.10350916e-01
9.06400,1.86210204e-06,1.10326567e-01
9.06600,1.85540529e-06,1.10302228e-01
9.06800,1.84873260e-06,1.10277900e-01
9.07000,1.84208388e-06,1.10253583e-01
9.07200,1.83545903e-06,1.10229277e-01
9.07400,1.82885797e-06,1.10204981e-01
9.07600,1.82228062e-06,1.10180696e-01
9.07800,1.81572689e-06,1.10156422e-01
9.08000,1.80919669e-06,1.10132159e-01
9.08200,1.80268995e-06,1.10107906e-01
9.08400,1.79620658e-06,1.10083664e-01
9.08600,1.78974649e-06,1.10059432e-01
9.08800,1.78330961e-06,1.10035211e-01
9.09000,1.77689584e-06,1.10011001e-01
9.09200,1.77050511e-06,1.09986802e-01
9.09400,1.76413733e-06,1.09962613e-01
9.09600,1.75779242e-06,1.09938434e-01
9.09800,1.75147030e-06,1.09914267e-01
9.10000,1.74517088e-06,1.09890110e-01
9.10200,1.73889409e-06,1.09865964e-01
9.10400,1.73263984e-06,1.09841828e-01
9.10600,1.72640806e-06,1.09817703e-01
9.10800,1.72019866e-06,1.09793588e-01
9.11000,1.71401156e-06,1.09769484e-01
9.11200,1.70784669e-06,1.09745391e-01
9.11400,1.70170396e-06,1.09721308e-01
9.11600,1.69558329e-06,1.09697236e-01
9.11800,1.68948460e-06,1.09673174e-01
9.12000,1.68340782e-06,1.09649123e-01
9.12200,1.67735287e-06,1.09625082e-01
9.12400,1.67131967e-06,1.09601052e-01
9.12600,1.66530813e-06,1.09577033e-01
9.12800,1.65931819e-06,1.09553024e-01
9.13000,1.65334977e-06,1.09529025e-01
9.13200,1.64740278e-06,1.09505037e-01
9.13400,1.64147716e-06,1.09481060e-01
9.13600,1.63557281e-06,1.09457093e-01
9.13800,1.62968968e-06,1.09433136e-01
9.14000,1.62382768e-06,1.09409190e-01
9.14200,1.61798674e-06,1.09385255e-01
9.14400,1.61216678e-06,1.09361330e-01
9.14600,1.60636772e-06,1.09337415e-01
9.14800,1.60058950e-06,1.09313511e-01
9.15000,1.59483203e-06,1.09289617e-01
9.15200,1.58909524e-06,1.09265734e-01
9.15400,1.58337906e-06,1.09241861e-01
9.15600,1.57768342e-06,1.09217999e-01
9.15800,1.57200823e-06,1.09194147e-01
9.16000,1.56635343e-06,1.09170306e-01
9.16200,1.56071895e-06,1.09146475e-01
9.16400,1.55510470e-06,1.09122654e-01
9.16600,1.54951063e-06,1.09098844e-01
9.16800,1.54393665e-06,1.09075044e-01
9.17000,1.53838269e-06,1.09051254e-01
9.17200,1.53284869e-06,1.09027475e-01
9.17400,1.52733456e-06,1.09003706e-01
9.17600,1.52184025e-06,1.08979948e-01
9.17800,1.51636567e-06,1.08956200e-01
9.18000,1.51091076e-06,1.08932462e-01
9.18200,1.50547545e-06,1.08908734e-01
9.18400,1.50005966e-06,1.08885017e-01
9.18600,1.49466333e-06,1.08861311e-01
9.18800,1.48928638e-06,1.08837614e-01
9.19000,1.48392876e-06,1.08813928e-01
9.19200,1.47859038e-06,1.08790252e-01
9.19400,1.47327118e-06,1.08766587e-01
9.19600,1.46797109e-06,1.08742932e-01
9.19800,1.46269004e-06,1.08719287e-01
9.20000,1.45742796e-06,1.08695652e-01
9.20200,1.45218479e-06,1.08672028e-01
9.20400,1.44696046e-06,1.08648414e-01
9.20600,1.44175490e-06,1.08624810e-01
9.20800,1.43656804e-06,1.08601216e-01
9.21000,1.43139981e-06,1.08577633e-01
9.21200,1.42625015e-06,1.08554060e-01
9.21400,1.42111900e-06,1.08530497e-01
9.21600,1.41600628e-06,1.08506944e-01
9.21800,1.41091192e-06,1.08483402e-01
9.22000,1.40583588e-06,1.08459870e-01
9.22200,1.40077807e-06,1.08436348e-01
9.22400,1.39573843e-06,1.08412836e-01
9.22600,1.39071690e-06,1.08389334e-01
9.22800,1.38571341e-06,1.08365843e-01
9.23000,1.38072790e-06,1.08342362e-01
9.23200,1.37576030e-06,1.08318891e-01
9.23400,1.37081056e-06,1.08295430e-01
9.23600,1.36587859e-06,1.08271979e-01
9.23800,1.36096435e-06,1.08248539e-01
9.24000,1.35606776e-06,1.08225108e-01
9.24200,1.35118877e-06,1.08201688e-01
9.24400,1.34632731e-06,1.08178278e-01
9.24600,1.34148332e-06,1.08154878e-01
9.24800,1.33665673e-06,1.08131488e-01
9.25000,1.33184749e-06,1.08108108e-01
9.25200,1.32705552e-06,1.08084738e-01
9.25400,1.32228078e-06,1.08061379e-01
9.25600,1.31752319e-06,1.08038029e-01
9.25800,1.31278270e-06,1.08014690e-01
9.26000,1.30805924e-06,1.07991361e-01
9.26200,1.30335275e-06,1.07968041e-01
9.26400,1.29866318e-06,1.07944732e-01
9.26600,1.29399046e-06,1.07921433e-01
9.26800,1.28933453e-06,1.07898144e-01
9.27000,1.28469533e-06,1.07874865e-01
9.27200,1.28007280e-06,1.07851596e-01
9.27400,1.27546688e-06,1.07828337e-01
9.27600,1.27087751e-06,1.07805088e-01
9.27800,1.26630463e-06,1.07781850e-01
9.28000,1.26174819e-06,1.07758621e-01
9.28200,1.25720812e-06,1.07735402e-01
9.28400,1.25268436e-06,1.07712193e-01
9.28600,1.24817687e-06,1.07688994e-01
9.28800,1.24368557e-06,1.07665805e-01
9.29000,1.23921041e-06,1.07642626e-01
9.29200,1.23475133e-06,1.07619458e-01
9.29400,1.23030827e-06,1.07596299e-01
9.29600,1.22588119e-06,1.07573150e-01
9.29800,1.22147001e-06,1.07550011e-01
9.30000,1.21707469e-06,1.07526882e-01
9.30200,1.21269516e-06,1.07503763e-01
9.30400,1.20833137e-06,1.07480653e-01
9.30600,1.20398326e-06,1.07457554e-01
9.30800,1.19965078e-06,1.07434465e-01
9.31000,1.19533387e-06,1.07411386e-01
9.31200,1.19103247e-06,1.07388316e-01
9.31400,1.18674653e-06,1.07365257e-01
9.31600,1.18247600e-06,1.07342207e-01
9.31800,1.17822081e-06,1.07319167e-01
9.32000,1.17398092e-06,1.07296137e-01
9.32200,1.16975626e-06,1.07273117e-01
9.32400,1.16554679e-06,1.07250107e-01
9.32600,1.16135244e-06,1.07227107e-01
9.32800,1.15717317e-06,1.07204117e-01
9.33000,1.15300892e-06,1.07181136e-01
9.33200,1.14885964e-06,1.07158165e-01
9.33400,1.14472527e-06,1.07135205e-01
9.33600,1.14060576e-06,1.07112254e-01
9.33800,1.13650105e-06,1.07089312e-01
9.34000,1.13241110e-06,1.07066381e-01
9.34200,1.12833585e-06,1.07043460e-01
9.34400,1.12427524e-06,1.07020548e-01
9.34600,1.12022923e-06,1.06997646e-01
9.34800,1.11619776e-06,1.06974754e-01
9.35000,1.11218078e-06,1.06951872e-01
9.35200,1.10817824e-06,1.06928999e-01
9.35400,1.10419009e-06,1.06906136e-01
9.35600,1.10021627e-06,1.06883283e-01
9.35800,1.09625673e-06,1.06860440e-01
9.36000,1.09231143e-06,1.06837607e-01
9.36200,1.08838030e-06,1.06814783e-01
9.36400,1.08446331e-06,1.06791969e-01
9.36600,1.08056039e-06,1.06769165e-01
9.36800,1.07667150e-06,1.06746371e-01
9.37000,1.07279660e-06,1.06723586e-01
9.37200,1.06893562e-06,1.06700811e-01
9.37400,1.06508851e-06,1.06678046e-01
9.37600,1.06125524e-06,1.06655290e-01
9.37800,1.05743575e-06,1.06632544e-01
9.38000,1.05362998e-06,1.06609808e-01
9.38200,1.04983789e-06,1.06587082e-01
9.38400,1.04605944e-06,1.06564365e-01
9.38600,1.04229457e-06,1.06541658e-01
9.38800,1.03854323e-06,1.06518960e-01
9.39000,1.03480537e-06,1.06496273e-01
9.39200,1.03108095e-06,1.06473595e-01
9.39400,1.02736992e-06,1.06450926e-01
9.39600,1.02367223e-06,1.06428267e-01
9.39800,1.01998783e-06,1.06405618e-01
9.40000,1.01631668e-06,1.06382979e-01
9.40200,1.01265872e-06,1.06360349e-01
9.40400,1.00901391e-06,1.06337729e-01
9.40600,1.00538220e-06,1.06315118e-01
9.40800,1.00176355e-06,1.06292517e-01
9.41000,9.98157911e-07,1.06269926e-01
9.41200,9.94565230e-07,1.06247344e-01
9.41400,9.90985464e-07,1.06224772e-01
9.41600,9.87418568e-07,1.06202209e-01
9.41800,9.83864493e-07,1.06179656e-01
9.42000,9.80323196e-07,1.06157113e-01
9.42200,9.76794629e-07,1.06134579e-01
9.42400,9.73278747e-07,1.06112054e-01
9.42600,9.69775504e-07,1.06089540e-01
9.42800,9.66284856e-07,1.06067034e-01
9.43000,9.62806757e-07,1.06044539e-01
9.43200,9.59341161e-07,1.06022053e-01
9.43400,9.55888025e-07,1.05999576e-01
9.43600,9.52447302e-07,1.05977109e-01
9.43800,9.49018950e-07,1.05954651e-01
9.44000,9.45602922e-07,1.05932203e-01
9.44200,9.42199176e-07,1.05909765e-01
9.44400,9.38807666e-07,1.05887336e-01
9.44600,9.35428350e-07,1.05864916e-01
9.44800,9.32061183e-07,1.05842506e-01
9.45000,9.28706121e-07,1.05820106e-01
9.45200,9.25363122e-07,1.05797715e-01
9.45400,9.22032142e-07,1.05775333e-01
9.45600,9.18713137e-07,1.05752961e-01
9.45800,9.15406065e-07,1.05730598e-01
9.46000,9.12110883e-07,1.05708245e-01
9.46200,9.08827548e-07,1.05685902e-01
9.46400,9.05556018e-07,1.05663567e-01
9.46600,9.02296250e-07,1.05641242e-01
9.46800,8.99048202e-07,1.05618927e-01
9.47000,8.95811832e-07,1.05596621e-01
9.47200,8.92587099e-07,1.05574324e-01
9.47400,8.89373959e-07,1.05552037e-01
9.47600,8.86172373e-07,1.05529759e-01
9.47800,8.82982297e-07,1.05507491e-01
9.48000,8.79803691e-07,1.05485232e-01
9.48200,8.76636514e-07,1.05462982e-01
9.48400,8.73480725e-07,1.05440742e-01
9.48600,8.70336283e-07,1.05418511e-01
9.48800,8.67203146e-07,1.05396290e-01
9.49000,8.64081275e-07,1.05374078e-01
9.49200,8.60970629e-07,1.05351875e-01
9.49400,8.57871168e-07,1.05329682e-01
9.49600,8.54782851e-07,1.05307498e-01
9.49800,8.51705639e-07,1.05285323e-01
9.50000,8.48639491e-07,1.05263158e-01
9.50200,8.45584368e-07,1.05241002e-01
9.50400,8.42540231e-07,1.05218855e-01
9.50600,8.39507039e-07,1.05196718e-01
9.50800,8.36484754e-07,1.05174590e-01
9.51000,8.33473337e-07,1.05152471e-01
9.51200,8.30472748e-07,1.05130362e-01
9.51400,8.27482949e-07,1.05108262e-01
9.51600,8.24503900e-07,1.05086171e-01
9.51800,8.21535563e-07,1.05064089e-01
9.52000,8.18577901e-07,1.05042017e-01
9.52200,8.15630873e-07,1.05019954e-01
9.52400,8.12694443e-07,1.04997900e-01
9.52600,8.09768572e-07,1.04975856e-01
9.52800,8.06853223e-07,1.04953820e-01
9.53000,8.03948356e-07,1.04931794e-01
9.53200,8.01053936e-07,1.04909778e-01
9.53400,7.98169924e-07,1.04887770e-01
9.53600,7.95296283e-07,1.04865772e-01
9.53800,7.92432975e-07,1.04843783e-01
9.54000,7.89579964e-07,1.04821803e-01
9.54200,7.86737213e-07,1.04799832e-01
9.54400,7.83904685e-07,1.04777871e-01
9.54600,7.81082342e-07,1.04755919e-01
9.54800,7.78270149e-07,1.04733976e-01
9.55000,7.75468069e-07,1.04712042e-01
9.55200,7.72676066e-07,1.04690117e-01
9.55400,7.69894104e-07,1.04668202e-01
9.55600,7.67122146e-07,1.04646296e-01
9.55800,7.64360156e-07,1.04624398e-01
9.56000,7.61608099e-07,1.04602510e-01
9.56200,7.58865940e-07,1.04580632e-01
9.56400,7.56133641e-07,1.04558762e-01
9.56600,7.53411169e-07,1.04536902e-01
9.56800,7.50698488e-07,1.04515050e-01
9.57000,7.47995563e-07,1.04493208e-01
9.57200,7.45302358e-07,1.04471375e-01
9.57400,7.42618839e-07,1.04449551e-01
9.57600,7.39944971e-07,1.04427736e-01
9.57800,7.37280719e-07,1.04405930e-01
9.58000,7.34626049e-07,1.04384134e-01
9.58200,7.31980926e-07,1.04362346e-01
9.58400,7.29345317e-07,1.04340568e-01
9.58600,7.26719186e-07,1.04318798e-01
9.58800,7.24102500e-07,1.04297038e-01
9.59000,7.21495225e-07,1.04275287e-01
9.59200,7.18897327e-07,1.04253545e-01
9.59400,7.16308773e-07,1.04231812e-01
9.59600,7.13729528e-07,1.04210088e-01
9.59800,7.11159560e-07,1.04188373e-01
9.60000,7.08598836e-07,1.04166667e-01
9.60200,7.06047321e-07,1.04144970e-01
9.60400,7.03504983e-07,1.04123282e-01
9.60600,7.00971789e-07,1.04101603e-01
9.60800,6.98447706e-07,1.04079933e-01
9.61000,6.95932701e-07,1.04058273e-01
9.61200,6.93426742e-07,1.04036621e-01
9.61400,6.90929796e-07,1.04014978e-01
9.61600,6.88441831e-07,1.03993344e-01
9.61800,6.85962815e-07,1.03971720e-01
9.62000,6.83492715e-07,1.03950104e-01
9.62200,6.81031500e-07,1.03928497e-01
9.62400,6.78579137e-07,1.03906899e-01
9.62600,6.76135595e-07,1.03885311e-01
9.62800,6.73700843e-07,1.03863731e-01
9.63000,6.71274847e-07,1.03842160e-01
9.63200,6.68857578e-07,1.03820598e-01
9.63400,6.66449003e-07,1.03799045e-01
9.63600,6.64049092e-07,1.03777501e-01
9.63800,6.61657813e-07,1.03755966e-01
9.64000,6.59275135e-07,1.03734440e-01
9.64200,6.56901028e-07,1.03712923e-01
9.64400,6.54535461e-07,1.03691414e-01
9.64600,6.52178402e-07,1.03669915e-01
9.64800,6.49829822e-07,1.03648425e-01
9.65000,6.47489690e-07,1.03626943e-01
9.65200,6.45157976e-07,1.03605470e-01
9.65400,6.42834648e-07,1.03584007e-01
9.65600,6.40519679e-07,1.03562552e-01
9.65800,6.38213036e-07,1.03541106e-01
9.66000,6.35914691e-07,1.03519669e-01
9.66200,6.33624613e-07,1.03498241e-01
9.66400,6.31342773e-07,1.03476821e-01
9.66600,6.29069141e-07,1.03455411e-01
9.66800,6.26803688e-07,1.03434009e-01
9.67000,6.24546384e-07,1.03412616e-01
9.67200,6.22297200e-07,1.03391232e-01
9.67400,6.20056108e-07,1.03369857e-01
9.67600,6.17823077e-07,1.03348491e-01
9.67800,6.15598079e-07,1.03327134e-01
9.68000,6.13381085e-07,1.03305785e-01
9.68200,6.11172066e-07,1.03284445e-01
9.68400,6.08970994e-07,1.03263114e-01
9.68600,6.06777840e-07,1.03241792e-01
9.68800,6.04592575e-07,1.03220479e-01
9.69000,6.02415172e-07,1.03199174e-01
9.69200,6.00245602e-07,1.03177879e-01
9.69400,5.98083837e-07,1.03156592e-01
9.69600,5.95929849e-07,1.03135314e-01
9.69800,5.93783609e-07,1.03114044e-01
9.70000,5.91645091e-07,1.03092784e-01
9.70200,5.89514266e-07,1.03071532e-01
9.70400,5.87391106e-07,1.03050289e-01
9.70600,5.85275585e-07,1.03029054e-01
9.70800,5.83167675e-07,1.03007829e-01
9.71000,5.81067348e-07,1.02986612e-01
9.71200,5.78974577e-07,1.02965404e-01
9.71400,5.76889335e-07,1.02944204e-01
9.71600,5.74811595e-07,1.02923014e-01
9.71800,5.72741330e-07,1.02901832e-01
9.72000,5.70678513e-07,1.02880658e-01
9.72200,5.68623117e-07,1.02859494e-01
9.72400,5.66575116e-07,1.02838338e-01
9.72600,5.64534483e-07,1.02817191e-01
9.72800,5.62501192e-07,1.02796053e-01
9.73000,5.60475216e-07,1.02774923e-01
9.73200,5.58456530e-07,1.02753802e-01
9.73400,5.56445106e-07,1.02732690e-01
9.73600,5.54440918e-07,1.02711586e-01
9.73800,5.52443942e-07,1.02690491e-01
9.74000,5.50454150e-07,1.02669405e-01
9.74200,5.48471517e-07,1.02648327e-01
9.74400,5.46496017e-07,1.02627258e-01
9.74600,5.44527625e-07,1.02606197e-01
9.74800,5.42566316e-07,1.02585146e-01
9.75000,5.40612062e-07,1.02564103e-01
9.75200,5.38664840e-07,1.02543068e-01
9.75400,5.36724625e-07,1.02522042e-01
9.75600,5.34791390e-07,1.02501025e-01
9.75800,5.32865110e-07,1.02480016e-01
9.76000,5.30945762e-07,1.02459016e-01
9.76200,5.29033319e-07,1.02438025e-01
9.76400,5.27127758e-07,1.02417042e-01
9.76600,5.25229052e-07,1.02396068e-01
9.76800,5.23337179e-07,1.02375102e-01
9.77000,5.21452112e-07,1.02354145e-01
9.77200,5.19573829e-07,1.02333197e-01
9.77400,5.17702303e-07,1.02312257e-01
9.77600,5.15837512e-07,1.02291326e-01
9.77800,5.13979430e-07,1.02270403e-01
9.78000,5.12128034e-07,1.02249489e-01
9.78200,5.10283300e-07,1.02228583e-01
9.78400,5.08445204e-07,1.02207686e-01
9.78600,5.06613721e-07,1.02186797e-01
9.78800,5.04788829e-07,1.02165917e-01
9.79000,5.02970503e-07,1.02145046e-01
9.79200,5.01158719e-07,1.02124183e-01
9.79400,4.99353456e-07,1.02103329e-01
9.79600,4.97554688e-07,1.02082483e-01
9.79800,4.95762393e-07,1.02061645e-01
9.80000,4.93976546e-07,1.02040816e-01
9.80200,4.92197127e-07,1.02019996e-01
9.80400,4.90424110e-07,1.01999184e-01
9.80600,4.88657473e-07,1.01978381e-01
9.80800,4.86897193e-07,1.01957586e-01
9.81000,4.85143248e-07,1.01936799e-01
9.81200,4.83395614e-07,1.01916021e-01
9.81400,4.81654269e-07,1.01895252e-01
9.81600,4.79919190e-07,1.01874491e-01
9.81800,4.78190354e-07,1.01853738e-01
9.82000,4.76467740e-07,1.01832994e-01
9.82200,4.74751325e-07,1.01812258e-01
9.82400,4.73041086e-07,1.01791531e-01
9.82600,4.71337002e-07,1.01770812e-01
9.82800,4.69639050e-07,1.01750102e-01
9.83000,4.67947209e-07,1.01729400e-01
9.83200,4.66261456e-07,1.01708706e-01
9.83400,4.64581769e-07,1.01688021e-01
9.83600,4.62908126e-07,1.01667344e-01
9.83800,4.61240507e-07,1.01646676e-01
9.84000,4.59578889e-07,1.01626016e-01
9.84200,4.57923250e-07,1.01605365e-01
9.84400,4.56273570e-07,1.01584722e-01
9.84600,4.54629826e-07,1.01564087e-01
9.84800,4.52991998e-07,1.01543461e-01
9.85000,4.51360064e-07,1.01522843e-01
9.85200,4.49734003e-07,1.01502233e-01
9.85400,4.48113794e-07,1.01481632e-01
9.85600,4.46499415e-07,1.01461039e-01
9.85800,4.44890847e-07,1.01440454e-01
9.86000,4.43288068e-07,1.01419878e-01
9.86200,4.41691056e-07,1.01399310e-01
9.86400,4.40099792e-07,1.01378751e-01
9.86600,4.38514255e-07,1.01358200e-01
9.86800,4.36934425e-07,1.01337657e-01
9.87000,4.35360280e-07,1.01317123e-01
9.87200,4.33791800e-07,1.01296596e-01
9.87400,4.32228965e-07,1.01276079e-01
9.87600,4.30671754e-07,1.01255569e-01
9.87800,4.29120148e-07,1.01235068e-01
9.88000,4.27574127e-07,1.01214575e-01
9.88200,4.26033669e-07,1.01194090e-01
9.88400,4.24498756e-07,1.01173614e-01
9.88600,4.22969367e-07,1.01153146e-01
9.88800,4.21445482e-07,1.01132686e-01
9.89000,4.19927082e-07,1.01112235e-01
9.89200,4.18414147e-07,1.01091791e-01
9.89400,4.16906657e-07,1.01071356e-01
9.89600,4.15404593e-07,1.01050930e-01
9.89800,4.13907935e-07,1.01030511e-01
9.90000,4.12416663e-07,1.01010101e-01
9.90200,4.10930759e-07,1.00989699e-01
9.90400,4.09450203e-07,1.00969305e-01
9.90600,4.07974976e-07,1.00948920e-01
9.90800,4.06505059e-07,1.00928543e-01
9.91000,4.05040432e-07,1.00908174e-01
9.91200,4.03581077e-07,1.00887813e-01
9.91400,4.02126974e-07,1.00867460e-01
9.91600,4.00678106e-07,1.00847116e-01
9.91800,3.99234452e-07,1.00826780e-01
9.92000,3.97795994e-07,1.00806452e-01
9.92200,3.96362714e-07,1.00786132e-01
9.92400,3.94934593e-07,1.00765820e-01
9.92600,3.93511612e-07,1.00745517e-01
9.92800,3.92093753e-07,1.00725222e-01
9.93000,3.90680998e-07,1.00704935e-01
9.93200,3.89273327e-07,1.00684656e-01
9.93400,3.87870724e-07,1.00664385e-01
9.93600,3.86473169e-07,1.00644122e-01
9.93800,3.85080644e-07,1.00623868e-01
9.94000,3.83693132e-07,1.00603622e-01
9.94200,3.82310615e-07,1.00583384e-01
9.94400,3.80933073e-07,1.00563154e-01
9.94600,3.79560491e-07,1.00542932e-01
9.94800,3.78192849e-07,1.00522718e-01
9.95000,3.76830130e-07,1.00502513e-01
9.95200,3.75472316e-07,1.00482315e-01
9.95400,3.74119389e-07,1.00462126e-01
9.95600,3.72771333e-07,1.00441945e-01
9.95800,3.71428129e-07,1.00421771e-01
9.96000,3.70089761e-07,1.00401606e-01
9.96200,3.68756210e-07,1.00381450e-01
9.96400,3.67427459e-07,1.00361301e-01
9.96600,3.66103492e-07,1.00341160e-01
9.96800,3.64784290e-07,1.00321027e-01
9.97000,3.63469837e-07,1.00300903e-01
9.97200,3.62160116e-07,1.00280786e-01
9.97400,3.60855110e-07,1.00260678e-01
9.97600,3.59554801e-07,1.00240577e-01
9.97800,3.58259173e-07,1.00220485e-01
9.98000,3.56968210e-07,1.00200401e-01
9.98200,3.55681893e-07,1.00180325e-01
9.98400,3.54400207e-07,1.00160256e-01
9.98600,3.53123135e-07,1.00140196e-01
9.98800,3.51850660e-07,1.00120144e-01
9.99000,3.50582766e-07,1.00100100e-01
9.99200,3.49319437e-07,1.00080064e-01
9.99400,3.48060655e-07,1.00060036e-01
9.99600,3.46806404e-07,1.00040016e-01
