r_bohr,u_c,V_H_c
10.92000,-0.00000000e+00,9.15750916e-02
10.92200,-0.00000000e+00,9.15583227e-02
10.92400,-0.00000000e+00,9.15415599e-02
10.92600,-0.00000000e+00,9.15248032e-02
10.92800,-0.00000000e+00,9.15080527e-02
10.93000,-0.00000000e+00,9.14913083e-02
10.93200,-0.00000000e+00,9.14745701e-02
10.93400,-0.00000000e+00,9.14578379e-02
10.93600,-0.00000000e+00,9.14411119e-02
10.93800,-0.00000000e+00,9.14243920e-02
10.94000,-0.00000000e+00,9.14076782e-02
10.94200,-0.00000000e+00,9.13909706e-02
10.94400,-0.00000000e+00,9.13742690e-02
10.94600,-0.00000000e+00,9.13575735e-02
10.94800,-0.00000000e+00,9.13408842e-02
10.95000,-0.00000000e+00,9.13242009e-02
10.95200,-0.00000000e+00,9.13075237e-02
10.95400,-0.00000000e+00,9.12908527e-02
10.95600,-0.00000000e+00,9.12741877e-02
10.95800,-0.00000000e+00,9.12575287e-02
10.96000,-0.00000000e+00,9.12408759e-02
10.96200,-0.00000000e+00,9.12242292e-02
10.96400,-0.00000000e+00,9.12075885e-02
10.96600,-0.00000000e+00,9.11909539e-02
10.96800,-0.00000000e+00,9.11743253e-02
10.97000,-0.00000000e+00,9.11577028e-02
10.97200,-0.00000000e+00,9.11410864e-02
10.97400,-0.00000000e+00,9.11244760e-02
10.97600,-0.00000000e+00,9.11078717e-02
10.97800,-0.00000000e+00,9.10912735e-02
10.98000,-0.00000000e+00,9.10746812e-02
10.98200,-0.00000000e+00,9.10580951e-02
10.98400,-0.00000000e+00,9.10415149e-02
10.98600,-0.00000000e+00,9.10249408e-02
10.98800,-0.00000000e+00,9.10083728e-02
10.99000,-0.00000000e+00,9.09918107e-02
10.99200,-0.00000000e+00,9.09752547e-02
10.99400,-0.00000000e+00,9.09587047e-02
10.99600,-0.00000000e+00,9.09421608e-02
10.99800,-0.00000000e+00,9.09256228e-02
11.00000,-0.00000000e+00,9.09090909e-02
11.00200,-0.00000000e+00,9.08925650e-02
11.00400,-0.00000000e+00,9.08760451e-02
11.00600,-0.00000000e+00,9.08595312e-02
11.00800,-0.00000000e+00,9.08430233e-02
11.01000,-0.00000000e+00,9.08265213e-02
11.01200,-0.00000000e+00,9.08100254e-02
11.01400,-0.00000000e+00,9.07935355e-02
11.01600,-0.00000000e+00,9.07770516e-02
11.01800,-0.00000000e+00,9.07605736e-02
11.02000,-0.00000000e+00,9.07441016e-02
11.02200,-0.00000000e+00,9.07276356e-02
11.02400,-0.00000000e+00,9.07111756e-02
11.02600,-0.00000000e+00,9.06947216e-02
11.02800,-0.00000000e+00,9.06782735e-02
11.03000,-0.00000000e+00,9.06618314e-02
11.03200,-0.00000000e+00,9.06453952e-02
11.03400,-0.00000000e+00,9.06289650e-02
11.03600,-0.00000000e+00,9.06125408e-02
11.03800,-0.00000000e+00,9.05961225e-02
11.04000,-0.00000000e+00,9.05797101e-02
11.04200,-0.00000000e+00,9.05633037e-02
11.04400,-0.00000000e+00,9.05469033e-02
11.04600,-0.00000000e+00,9.05305088e-02
11.04800,-0.00000000e+00,9.05141202e-02
11.05000,-0.00000000e+00,9.04977376e-02
11.05200,-0.00000000e+00,9.04813608e-02
11.05400,-0.00000000e+00,9.04649900e-02
11.05600,-0.00000000e+00,9.04486252e-02
11.05800,-0.00000000e+00,9.04322662e-02
11.06000,-0.00000000e+00,9.04159132e-02
11.06200,-0.00000000e+00,9.03995661e-02
11.06400,-0.00000000e+00,9.03832249e-02
11.06600,-0.00000000e+00,9.03668896e-02
11.06800,-0.00000000e+00,9.03505602e-02
11.07000,-0.00000000e+00,9.03342367e-02
11.07200,-0.00000000e+00,9.03179191e-02
11.07400,-0.00000000e+00,9.03016074e-02
11.07600,-0.00000000e+00,9.02853016e-02
11.07800,-0.00000000e+00,9.02690016e-02
11.08000,-0.00000000e+00,9.02527076e-02
11.08200,-0.00000000e+00,9.02364194e-02
11.08400,-0.00000000e+00,9.02201371e-02
11.08600,-0.00000000e+00,9.02038607e-02
11.08800,-0.00000000e+00,9.01875902e-02
11.09000,-0.00000000e+00,9.01713255e-02
11.09200,-0.00000000e+00,9.01550667e-02
11.09400,-0.00000000e+00,9.01388138e-02
11.09600,-0.00000000e+00,9.01225667e-02
11.09800,-0.00000000e+00,9.01063255e-02
11.10000,-0.00000000e+00,9.00900901e-02
11.10200,-0.00000000e+00,9.00738606e-02
11.10400,-0.00000000e+00,9.00576369e-02
11.10600,-0.00000000e+00,9.00414191e-02
11.10800,-0.00000000e+00,9.00252071e-02
11.11000,-0.00000000e+00,9.00090009e-02
11.11200,-0.00000000e+00,8.99928006e-02
11.11400,-0.00000000e+00,8.99766061e-02
11.11600,-0.00000000e+00,8.99604174e-02
11.11800,-0.00000000e+00,8.99442346e-02
11.12000,-0.00000000e+00,8.99280576e-02
11.12200,-0.00000000e+00,8.99118864e-02
11.12400,-0.00000000e+00,8.98957210e-02
11.12600,-0.00000000e+00,8.98795614e-02
11.12800,-0.00000000e+00,8.98634076e-02
11.13000,-0.00000000e+00,8.98472597e-02
11.13200,-0.00000000e+00,8.98311175e-02
11.13400,-0.00000000e+00,8.98149811e-02
11.13600,-0.00000000e+00,8.97988506e-02
11.13800,-0.00000000e+00,8.97827258e-02
11.14000,-0.00000000e+00,8.97666068e-02
11.14200,-0.00000000e+00,8.97504936e-02
11.14400,-0.00000000e+00,8.97343862e-02
11.14600,-0.00000000e+00,8.97182846e-02
11.14800,-0.00000000e+00,8.97021887e-02
11.15000,-0.00000000e+00,8.96860987e-02
11.15200,-0.00000000e+00,8.96700143e-02
11.15400,-0.00000000e+00,8.96539358e-02
11.15600,-0.00000000e+00,8.96378630e-02
11.15800,-0.00000000e+00,8.96217960e-02
11.16000,-0.00000000e+00,8.96057348e-02
11.16200,-0.00000000e+00,8.95896793e-02
11.16400,-0.00000000e+00,8.95736295e-02
11.16600,-0.00000000e+00,8.95575855e-02
11.16800,-0.00000000e+00,8.95415473e-02
11.17000,-0.00000000e+00,8.95255148e-02
11.17200,-0.00000000e+00,8.95094880e-02
11.17400,-0.00000000e+00,8.94934670e-02
11.17600,-0.00000000e+00,8.94774517e-02
11.17800,-0.00000000e+00,8.94614421e-02
11.18000,-0.00000000e+00,8.94454383e-02
11.18200,-0.00000000e+00,8.94294402e-02
11.18400,-0.00000000e+00,8.94134478e-02
11.18600,-0.00000000e+00,8.93974611e-02
11.18800,-0.00000000e+00,8.93814802e-02
11.19000,-0.00000000e+00,8.93655049e-02
11.19200,-0.00000000e+00,8.93495354e-02
11.19400,-0.00000000e+00,8.93335716e-02
11.19600,-0.00000000e+00,8.93176134e-02
11.19800,-0.00000000e+00,8.93016610e-02
11.20000,-0.00000000e+00,8.92857143e-02
11.20200,-0.00000000e+00,8.92697733e-02
11.20400,-0.00000000e+00,8.92538379e-02
11.20600,-0.00000000e+00,8.92379083e-02
11.20800,-0.00000000e+00,8.92219843e-02
11.21000,-0.00000000e+00,8.92060660e-02
11.21200,-0.00000000e+00,8.91901534e-02
11.21400,-0.00000000e+00,8.91742465e-02
11.21600,-0.00000000e+00,8.91583452e-02
11.21800,-0.00000000e+00,8.91424496e-02
11.22000,-0.00000000e+00,8.91265597e-02
11.22200,-0.00000000e+00,8.91106755e-02
11.22400,-0.00000000e+00,8.90947969e-02
11.22600,-0.00000000e+00,8.90789239e-02
11.22800,-0.00000000e+00,8.90630566e-02
11.23000,-0.00000000e+00,8.90471950e-02
11.23200,-0.00000000e+00,8.90313390e-02
11.23400,-0.00000000e+00,8.90154887e-02
11.23600,-0.00000000e+00,8.89996440e-02
11.23800,-0.00000000e+00,8.89838049e-02
11.24000,-0.00000000e+00,8.89679715e-02
11.24200,-0.00000000e+00,8.89521437e-02
11.24400,-0.00000000e+00,8.89363216e-02
11.24600,-0.00000000e+00,8.89205051e-02
11.24800,-0.00000000e+00,8.89046942e-02
11.25000,-0.00000000e+00,8.88888889e-02
11.25200,-0.00000000e+00,8.88730892e-02
11.25400,-0.00000000e+00,8.88572952e-02
11.25600,-0.00000000e+00,8.88415068e-02
11.25800,-0.00000000e+00,8.88257239e-02
11.26000,-0.00000000e+00,8.88099467e-02
11.26200,-0.00000000e+00,8.87941751e-02
11.26400,-0.00000000e+00,8.87784091e-02
11.26600,-0.00000000e+00,8.87626487e-02
11.26800,-0.00000000e+00,8.87468939e-02
11.27000,-0.00000000e+00,8.87311446e-02
11.27200,-0.00000000e+00,8.87154010e-02
11.27400,-0.00000000e+00,8.86996629e-02
11.27600,-0.00000000e+00,8.86839305e-02
11.27800,-0.00000000e+00,8.86682036e-02
11.28000,-0.00000000e+00,8.86524823e-02
11.28200,-0.00000000e+00,8.86367665e-02
11.28400,-0.00000000e+00,8.86210564e-02
11.28600,-0.00000000e+00,8.86053518e-02
11.28800,-0.00000000e+00,8.85896527e-02
11.29000,-0.00000000e+00,8.85739593e-02
11.29200,-0.00000000e+00,8.85582713e-02
11.29400,-0.00000000e+00,8.85425890e-02
11.29600,-0.00000000e+00,8.85269122e-02
11.29800,-0.00000000e+00,8.85112409e-02
11.30000,-0.00000000e+00,8.84955752e-02
11.30200,-0.00000000e+00,8.84799151e-02
11.30400,-0.00000000e+00,8.84642604e-02
11.30600,-0.00000000e+00,8.84486114e-02
11.30800,-0.00000000e+00,8.84329678e-02
11.31000,-0.00000000e+00,8.84173298e-02
11.31200,-0.00000000e+00,8.84016973e-02
11.31400,-0.00000000e+00,8.83860704e-02
11.31600,-0.00000000e+00,8.83704489e-02
11.31800,-0.00000000e+00,8.83548330e-02
11.32000,-0.00000000e+00,8.83392226e-02
11.32200,-0.00000000e+00,8.83236177e-02
11.32400,-0.00000000e+00,8.83080184e-02
11.32600,-0.00000000e+00,8.82924245e-02
11.32800,-0.00000000e+00,8.82768362e-02
11.33000,-0.00000000e+00,8.82612533e-02
11.33200,-0.00000000e+00,8.82456760e-02
11.33400,-0.00000000e+00,8.82301041e-02
11.33600,-0.00000000e+00,8.82145378e-02
11.33800,-0.00000000e+00,8.81989769e-02
11.34000,-0.00000000e+00,8.81834215e-02
11.34200,-0.00000000e+00,8.81678716e-02
11.34400,-0.00000000e+00,8.81523272e-02
11.34600,-0.00000000e+00,8.81367883e-02
11.34800,-0.00000000e+00,8.81212548e-02
11.35000,-0.00000000e+00,8.81057269e-02
11.35200,-0.00000000e+00,8.80902044e-02
11.35400,-0.00000000e+00,8.80746873e-02
11.35600,-0.00000000e+00,8.80591758e-02
11.35800,-0.00000000e+00,8.80436697e-02
11.36000,-0.00000000e+00,8.80281690e-02
11.36200,-0.00000000e+00,8.80126738e-02
11.36400,-0.00000000e+00,8.79971841e-02
11.36600,-0.00000000e+00,8.79816998e-02
11.36800,-0.00000000e+00,8.79662210e-02
11.37000,-0.00000000e+00,8.79507476e-02
11.37200,-0.00000000e+00,8.79352796e-02
11.37400,-0.00000000e+00,8.79198171e-02
11.37600,-0.00000000e+00,8.79043601e-02
11.37800,-0.00000000e+00,8.78889084e-02
11.38000,-0.00000000e+00,8.78734622e-02
11.38200,-0.00000000e+00,8.78580214e-02
11.38400,-0.00000000e+00,8.78425861e-02
11.38600,-0.00000000e+00,8.78271562e-02
11.38800,-0.00000000e+00,8.78117316e-02
11.39000,-0.00000000e+00,8.77963126e-02
11.39200,-0.00000000e+00,8.77808989e-02
11.39400,-0.00000000e+00,8.77654906e-02
11.39600,-0.00000000e+00,8.77500878e-02
11.39800,-0.00000000e+00,8.77346903e-02
11.40000,-0.00000000e+00,8.77192982e-02
11.40200,-0.00000000e+00,8.77039116e-02
11.40400,-0.00000000e+00,8.76885303e-02
11.40600,-0.00000000e+00,8.76731545e-02
11.40800,-0.00000000e+00,8.76577840e-02
11.41000,-0.00000000e+00,8.76424189e-02
11.41200,-0.00000000e+00,8.76270592e-02
11.41400,-0.00000000e+00,8.76117049e-02
11.41600,-0.00000000e+00,8.75963560e-02
11.41800,-0.00000000e+00,8.75810124e-02
11.42000,-0.00000000e+00,8.75656743e-02
11.42200,-0.00000000e+00,8.75503414e-02
11.42400,-0.00000000e+00,8.75350140e-02
11.42600,-0.00000000e+00,8.75196919e-02
11.42800,-0.00000000e+00,8.75043752e-02
11.43000,-0.00000000e+00,8.74890639e-02
11.43200,-0.00000000e+00,8.74737579e-02
11.43400,-0.00000000e+00,8.74584572e-02
11.43600,-0.00000000e+00,8.74431619e-02
11.43800,-0.00000000e+00,8.74278720e-02
11.44000,-0.00000000e+00,8.74125874e-02
11.44200,-0.00000000e+00,8.73973082e-02
11.44400,-0.00000000e+00,8.73820343e-02
11.44600,-0.00000000e+00,8.73667657e-02
11.44800,-0.00000000e+00,8.73515024e-02
11.45000,-0.00000000e+00,8.73362445e-02
11.45200,-0.00000000e+00,8.73209920e-02
11.45400,-0.00000000e+00,8.73057447e-02
11.45600,-0.00000000e+00,8.72905028e-02
11.45800,-0.00000000e+00,8.72752662e-02
11.46000,-0.00000000e+00,8.72600349e-02
11.46200,-0.00000000e+00,8.72448089e-02
11.46400,-0.00000000e+00,8.72295883e-02
11.46600,-0.00000000e+00,8.72143729e-02
11.46800,-0.00000000e+00,8.71991629e-02
11.47000,-0.00000000e+00,8.71839582e-02
11.47200,-0.00000000e+00,8.71687587e-02
11.47400,-0.00000000e+00,8.71535646e-02
11.47600,-0.00000000e+00,8.71383757e-02
11.47800,-0.00000000e+00,8.71231922e-02
11.48000,-0.00000000e+00,8.71080139e-02
11.48200,-0.00000000e+00,8.70928410e-02
11.48400,-0.00000000e+00,8.70776733e-02
11.48600,-0.00000000e+00,8.70625109e-02
11.48800,-0.00000000e+00,8.70473538e-02
11.49000,-0.00000000e+00,8.70322019e-02
11.49200,-0.00000000e+00,8.70170553e-02
11.49400,-0.00000000e+00,8.70019140e-02
11.49600,-0.00000000e+00,8.69867780e-02
11.49800,-0.00000000e+00,8.69716472e-02
11.50000,-0.00000000e+00,8.69565217e-02
11.50200,-0.00000000e+00,8.69414015e-02
11.50400,-0.00000000e+00,8.69262865e-02
11.50600,-0.00000000e+00,8.69111768e-02
11.50800,-0.00000000e+00,8.68960723e-02
11.51000,-0.00000000e+00,8.68809731e-02
11.51200,-0.00000000e+00,8.68658791e-02
11.51400,-0.00000000e+00,8.68507903e-02
11.51600,-0.00000000e+00,8.68357068e-02
11.51800,-0.00000000e+00,8.68206286e-02
11.52000,-0.00000000e+00,8.68055556e-02
11.52200,-0.00000000e+00,8.67904878e-02
11.52400,-0.00000000e+00,8.67754252e-02
11.52600,-0.00000000e+00,8.67603679e-02
11.52800,-0.00000000e+00,8.67453158e-02
11.53000,-0.00000000e+00,8.67302689e-02
11.53200,-0.00000000e+00,8.67152272e-02
11.53400,-0.00000000e+00,8.67001907e-02
11.53600,-0.00000000e+00,8.66851595e-02
11.53800,-0.00000000e+00,8.66701335e-02
11.54000,-0.00000000e+00,8.66551127e-02
11.54200,-0.00000000e+00,8.66400970e-02
11.54400,-0.00000000e+00,8.66250866e-02
11.54600,-0.00000000e+00,8.66100814e-02
11.54800,-0.00000000e+00,8.65950814e-02
11.55000,-0.00000000e+00,8.65800866e-02
11.55200,-0.00000000e+00,8.65650970e-02
11.55400,-0.00000000e+00,8.65501125e-02
11.55600,-0.00000000e+00,8.65351333e-02
11.55800,-0.00000000e+00,8.65201592e-02
11.56000,-0.00000000e+00,8.65051903e-02
11.56200,-0.00000000e+00,8.64902266e-02
11.56400,-0.00000000e+00,8.64752681e-02
11.56600,-0.00000000e+00,8.64603147e-02
11.56800,-0.00000000e+00,8.64453665e-02
11.57000,-0.00000000e+00,8.64304235e-02
11.57200,-0.00000000e+00,8.64154857e-02
11.57400,-0.00000000e+00,8.64005530e-02
11.57600,-0.00000000e+00,8.63856254e-02
11.57800,-0.00000000e+00,8.63707031e-02
11.58000,-0.00000000e+00,8.63557858e-02
11.58200,-0.00000000e+00,8.63408738e-02
11.58400,-0.00000000e+00,8.63259669e-02
11.58600,-0.00000000e+00,8.63110651e-02
11.58800,-0.00000000e+00,8.62961685e-02
11.59000,-0.00000000e+00,8.62812770e-02
11.59200,-0.00000000e+00,8.62663906e-02
11.59400,-0.00000000e+00,8.62515094e-02
11.59600,-0.00000000e+00,8.62366333e-02
11.59800,-0.00000000e+00,8.62217624e-02
11.60000,-0.00000000e+00,8.62068966e-02
11.60200,-0.00000000e+00,8.61920359e-02
11.60400,-0.00000000e+00,8.61771803e-02
11.60600,-0.00000000e+00,8.61623298e-02
11.60800,-0.00000000e+00,8.61474845e-02
11.61000,-0.00000000e+00,8.61326443e-02
11.61200,-0.00000000e+00,8.61178092e-02
11.61400,-0.00000000e+00,8.61029792e-02
11.61600,-0.00000000e+00,8.60881543e-02
11.61800,-0.00000000e+00,8.60733345e-02
11.62000,-0.00000000e+00,8.60585198e-02
11.62200,-0.00000000e+00,8.60437102e-02
11.62400,-0.00000000e+00,8.60289057e-02
11.62600,-0.00000000e+00,8.60141063e-02
11.62800,-0.00000000e+00,8.59993120e-02
11.63000,-0.00000000e+00,8.59845228e-02
11.63200,-0.00000000e+00,8.59697387e-02
11.63400,-0.00000000e+00,8.59549596e-02
11.63600,-0.00000000e+00,8.59401856e-02
11.63800,-0.00000000e+00,8.59254167e-02
11.64000,-0.00000000e+00,8.59106529e-02
11.64200,-0.00000000e+00,8.58958942e-02
11.64400,-0.00000000e+00,8.58811405e-02
11.64600,-0.00000000e+00,8.58663919e-02
11.64800,-0.00000000e+00,8.58516484e-02
11.65000,-0.00000000e+00,8.58369099e-02
11.65200,-0.00000000e+00,8.58221765e-02
11.65400,-0.00000000e+00,8.58074481e-02
11.65600,-0.00000000e+00,8.57927248e-02
11.65800,-0.00000000e+00,8.57780065e-02
11.66000,-0.00000000e+00,8.57632933e-02
11.66200,-0.00000000e+00,8.57485851e-02
11.66400,-0.00000000e+00,8.57338820e-02
11.66600,-0.00000000e+00,8.57191840e-02
11.66800,-0.00000000e+00,8.57044909e-02
11.67000,-0.00000000e+00,8.56898029e-02
11.67200,-0.00000000e+00,8.56751199e-02
11.67400,-0.00000000e+00,8.56604420e-02
11.67600,-0.00000000e+00,8.56457691e-02
11.67800,-0.00000000e+00,8.56311012e-02
11.68000,-0.00000000e+00,8.56164384e-02
11.68200,-0.00000000e+00,8.56017805e-02
11.68400,-0.00000000e+00,8.55871277e-02
11.68600,-0.00000000e+00,8.55724799e-02
11.68800,-0.00000000e+00,8.55578371e-02
11.69000,-0.00000000e+00,8.55431993e-02
11.69200,-0.00000000e+00,8.55285665e-02
11.69400,-0.00000000e+00,8.55139388e-02
11.69600,-0.00000000e+00,8.54993160e-02
11.69800,-0.00000000e+00,8.54846982e-02
11.70000,-0.00000000e+00,8.54700855e-02
11.70200,-0.00000000e+00,8.54554777e-02
11.70400,-0.00000000e+00,8.54408749e-02
11.70600,-0.00000000e+00,8.54262771e-02
11.70800,-0.00000000e+00,8.54116843e-02
11.71000,-0.00000000e+00,8.53970965e-02
11.71200,-0.00000000e+00,8.53825137e-02
11.71400,-0.00000000e+00,8.53679358e-02
11.71600,-0.00000000e+00,8.53533629e-02
11.71800,-0.00000000e+00,8.53387950e-02
11.72000,-0.00000000e+00,8.53242321e-02
11.72200,-0.00000000e+00,8.53096741e-02
11.72400,-0.00000000e+00,8.52951211e-02
11.72600,-0.00000000e+00,8.52805731e-02
11.72800,-0.00000000e+00,8.52660300e-02
11.73000,-0.00000000e+00,8.52514919e-02
11.73200,-0.00000000e+00,8.52369587e-02
11.73400,-0.00000000e+00,8.52224305e-02
11.73600,-0.00000000e+00,8.52079073e-02
11.73800,-0.00000000e+00,8.51933890e-02
11.74000,-0.00000000e+00,8.51788756e-02
11.74200,-0.00000000e+00,8.51643672e-02
11.74400,-0.00000000e+00,8.51498638e-02
11.74600,-0.00000000e+00,8.51353652e-02
11.74800,-0.00000000e+00,8.51208716e-02
11.75000,-0.00000000e+00,8.51063830e-02
11.75200,-0.00000000e+00,8.50918993e-02
11.75400,-0.00000000e+00,8.50774205e-02
11.75600,-0.00000000e+00,8.50629466e-02
11.75800,-0.00000000e+00,8.50484776e-02
11.76000,-0.00000000e+00,8.50340136e-02
11.76200,-0.00000000e+00,8.50195545e-02
11.76400,-0.00000000e+00,8.50051003e-02
11.76600,-0.00000000e+00,8.49906510e-02
11.76800,-0.00000000e+00,8.49762067e-02
11.77000,-0.00000000e+00,8.49617672e-02
11.77200,-0.00000000e+00,8.49473327e-02
11.77400,-0.00000000e+00,8.49329030e-02
11.77600,-0.00000000e+00,8.49184783e-02
11.77800,-0.00000000e+00,8.49040584e-02
11.78000,-0.00000000e+00,8.48896435e-02
11.78200,-0.00000000e+00,8.48752334e-02
11.78400,-0.00000000e+00,8.48608282e-02
11.78600,-0.00000000e+00,8.48464280e-02
11.78800,-0.00000000e+00,8.48320326e-02
11.79000,-0.00000000e+00,8.48176421e-02
11.79200,-0.00000000e+00,8.48032564e-02
11.79400,-0.00000000e+00,8.47888757e-02
11.79600,-0.00000000e+00,8.47744998e-02
11.79800,-0.00000000e+00,8.47601288e-02
11.80000,-0.00000000e+00,8.47457627e-02
11.80200,-0.00000000e+00,8.47314015e-02
11.80400,-0.00000000e+00,8.47170451e-02
11.80600,-0.00000000e+00,8.47026935e-02
11.80800,-0.00000000e+00,8.46883469e-02
11.81000,-0.00000000e+00,8.46740051e-02
11.81200,-0.00000000e+00,8.46596681e-02
11.81400,-0.00000000e+00,8.46453360e-02
11.81600,-0.00000000e+00,8.46310088e-02
11.81800,-0.00000000e+00,8.46166864e-02
11.82000,-0.00000000e+00,8.46023689e-02
11.82200,-0.00000000e+00,8.45880562e-02
11.82400,-0.00000000e+00,8.45737483e-02
11.82600,-0.00000000e+00,8.45594453e-02
11.82800,-0.00000000e+00,8.45451471e-02
11.83000,-0.00000000e+00,8.45308538e-02
11.83200,-0.00000000e+00,8.45165652e-02
11.83400,-0.00000000e+00,8.45022816e-02
11.83600,-0.00000000e+00,8.44880027e-02
11.83800,-0.00000000e+00,8.44737287e-02
11.84000,-0.00000000e+00,8.44594595e-02
11.84200,-0.00000000e+00,8.44451951e-02
11.84400,-0.00000000e+00,8.44309355e-02
11.84600,-0.00000000e+00,8.44166807e-02
11.84800,-0.00000000e+00,8.44024308e-02
11.85000,-0.00000000e+00,8.43881857e-02
11.85200,-0.00000000e+00,8.43739453e-02
11.85400,-0.00000000e+00,8.43597098e-02
11.85600,-0.00000000e+00,8.43454791e-02
11.85800,-0.00000000e+00,8.43312532e-02
11.86000,-0.00000000e+00,8.43170320e-02
11.86200,-0.00000000e+00,8.43028157e-02
11.86400,-0.00000000e+00,8.42886042e-02
11.86600,-0.00000000e+00,8.42743974e-02
11.86800,-0.00000000e+00,8.42601955e-02
11.87000,-0.00000000e+00,8.42459983e-02
11.87200,-0.00000000e+00,8.42318059e-02
11.87400,-0.00000000e+00,8.42176183e-02
11.87600,-0.00000000e+00,8.42034355e-02
11.87800,-0.00000000e+00,8.41892575e-02
11.88000,-0.00000000e+00,8.41750842e-02
11.88200,-0.00000000e+00,8.41609157e-02
11.88400,-0.00000000e+00,8.41467519e-02
11.88600,-0.00000000e+00,8.41325930e-02
11.88800,-0.00000000e+00,8.41184388e-02
11.89000,-0.00000000e+00,8.41042893e-02
11.89200,-0.00000000e+00,8.40901446e-02
11.89400,-0.00000000e+00,8.40760047e-02
11.89600,-0.00000000e+00,8.40618695e-02
11.89800,-0.00000000e+00,8.40477391e-02
11.90000,-0.00000000e+00,8.40336134e-02
11.90200,-0.00000000e+00,8.40194925e-02
11.90400,-0.00000000e+00,8.40053763e-02
11.90600,-0.00000000e+00,8.39912649e-02
11.90800,-0.00000000e+00,8.39771582e-02
11.91000,-0.00000000e+00,8.39630563e-02
11.91200,-0.00000000e+00,8.39489590e-02
11.91400,-0.00000000e+00,8.39348665e-02
11.91600,-0.00000000e+00,8.39207788e-02
11.91800,-0.00000000e+00,8.39066958e-02
11.92000,-0.00000000e+00,8.38926174e-02
11.92200,-0.00000000e+00,8.38785439e-02
11.92400,-0.00000000e+00,8.38644750e-02
11.92600,-0.00000000e+00,8.38504109e-02
11.92800,-0.00000000e+00,8.38363514e-02
11.93000,-0.00000000e+00,8.38222967e-02
11.93200,-0.00000000e+00,8.38082467e-02
11.93400,-0.00000000e+00,8.37942014e-02
11.93600,-0.00000000e+00,8.37801609e-02
11.93800,-0.00000000e+00,8.37661250e-02
11.94000,-0.00000000e+00,8.37520938e-02
11.94200,-0.00000000e+00,8.37380673e-02
11.94400,-0.00000000e+00,8.37240455e-02
11.94600,-0.00000000e+00,8.37100285e-02
11.94800,-0.00000000e+00,8.36960161e-02
11.95000,-0.00000000e+00,8.36820084e-02
11.95200,-0.00000000e+00,8.36680054e-02
11.95400,-0.00000000e+00,8.36540070e-02
11.95600,-0.00000000e+00,8.36400134e-02
11.95800,-0.00000000e+00,8.36260244e-02
11.96000,-0.00000000e+00,8.36120401e-02
11.96200,-0.00000000e+00,8.35980605e-02
11.96400,-0.00000000e+00,8.35840856e-02
11.96600,-0.00000000e+00,8.35701153e-02
11.96800,-0.00000000e+00,8.35561497e-02
11.97000,-0.00000000e+00,8.35421888e-02
11.97200,-0.00000000e+00,8.35282325e-02
11.97400,-0.00000000e+00,8.35142809e-02
11.97600,-0.00000000e+00,8.35003340e-02
11.97800,-0.00000000e+00,8.34863917e-02
11.98000,-0.00000000e+00,8.34724541e-02
11.98200,-0.00000000e+00,8.34585211e-02
11.98400,-0.00000000e+00,8.34445928e-02
11.98600,-0.00000000e+00,8.34306691e-02
11.98800,-0.00000000e+00,8.34167501e-02
11.99000,-0.00000000e+00,8.34028357e-02
11.99200,-0.00000000e+00,8.33889260e-02
11.99400,-0.00000000e+00,8.33750208e-02
11.99600,-0.00000000e+00,8.33611204e-02
11.99800,-0.00000000e+00,8.33472245e-02
12.00000,-0.00000000e+00,8.33333333e-02
12.00200,-0.00000000e+00,8.33194468e-02
12.00400,-0.00000000e+00,8.33055648e-02
12.00600,-0.00000000e+00,8.32916875e-02
12.00800,-0.00000000e+00,8.32778148e-02
12.01000,-0.00000000e+00,8.32639467e-02
12.01200,-0.00000000e+00,8.32500833e-02
12.01400,-0.00000000e+00,8.32362244e-02
12.01600,-0.00000000e+00,8.32223702e-02
12.01800,-0.00000000e+00,8.32085206e-02
12.02000,-0.00000000e+00,8.31946755e-02
12.02200,-0.00000000e+00,8.31808351e-02
12.02400,-0.00000000e+00,8.31669993e-02
12.02600,-0.00000000e+00,8.31531681e-02
12.02800,-0.00000000e+00,8.31393415e-02
12.03000,-0.00000000e+00,8.31255195e-02
12.03200,-0.00000000e+00,8.31117021e-02
12.03400,-0.00000000e+00,8.30978893e-02
12.03600,-0.00000000e+00,8.30840811e-02
12.03800,-0.00000000e+00,8.30702775e-02
12.04000,-0.00000000e+00,8.30564784e-02
12.04200,-0.00000000e+00,8.30426839e-02
12.04400,-0.00000000e+00,8.30288941e-02
12.04600,-0.00000000e+00,8.30151087e-02
12.04800,-0.00000000e+00,8.30013280e-02
12.05000,-0.00000000e+00,8.29875519e-02
12.05200,-0.00000000e+00,8.29737803e-02
12.05400,-0.00000000e+00,8.29600133e-02
12.05600,-0.00000000e+00,8.29462508e-02
12.05800,-0.00000000e+00,8.29324930e-02
12.06000,-0.00000000e+00,8.29187396e-02
12.06200,-0.00000000e+00,8.29049909e-02
12.06400,-0.00000000e+00,8.28912467e-02
12.06600,-0.00000000e+00,8.28775070e-02
12.06800,-0.00000000e+00,8.28637720e-02
12.07000,-0.00000000e+00,8.28500414e-02
12.07200,-0.00000000e+00,8.28363154e-02
12.07400,-0.00000000e+00,8.28225940e-02
12.07600,-0.00000000e+00,8.28088771e-02
12.07800,-0.00000000e+00,8.27951648e-02
12.08000,-0.00000000e+00,8.27814570e-02
12.08200,-0.00000000e+00,8.27677537e-02
