r_bohr,u_c,V_H_c
1.21600,1.94632207e-04,8.22368421e-01
1.21800,1.91001282e-04,8.21018062e-01
1.22000,1.87437917e-04,8.19672131e-01
1.22200,1.83940860e-04,8.18330606e-01
1.22400,1.80508879e-04,8.16993464e-01
1.22600,1.77140768e-04,8.15660685e-01
1.22800,1.73835342e-04,8.14332248e-01
1.23000,1.70591438e-04,8.13008130e-01
1.23200,1.67407915e-04,8.11688312e-01
1.23400,1.64283653e-04,8.10372771e-01
1.23600,1.61217551e-04,8.09061489e-01
1.23800,1.58208530e-04,8.07754443e-01
1.24000,1.55255532e-04,8.06451613e-01
1.24200,1.52357516e-04,8.05152979e-01
1.24400,1.49513462e-04,8.03858521e-01
1.24600,1.46722368e-04,8.02568218e-01
1.24800,1.43983251e-04,8.01282051e-01
1.25000,1.41295145e-04,8.00000000e-01
1.25200,1.38657105e-04,7.98722045e-01
1.25400,1.36068199e-04,7.97448166e-01
1.25600,1.33527516e-04,7.96178344e-01
1.25800,1.31034161e-04,7.94912560e-01
1.26000,1.28587253e-04,7.93650794e-01
1.26200,1.26185931e-04,7.92393027e-01
1.26400,1.23829348e-04,7.91139241e-01
1.26600,1.21516672e-04,7.89889415e-01
1.26800,1.19247088e-04,7.88643533e-01
1.27000,1.17019796e-04,7.87401575e-01
1.27200,1.14834009e-04,7.86163522e-01
1.27400,1.12688956e-04,7.84929356e-01
1.27600,1.10583881e-04,7.83699060e-01
1.27800,1.08518040e-04,7.82472613e-01
1.28000,1.06490704e-04,7.81250000e-01
1.28200,1.04501158e-04,7.80031201e-01
1.28400,1.02548699e-04,7.78816199e-01
1.28600,1.00632638e-04,7.77604977e-01
1.28800,9.87522974e-05,7.76397516e-01
1.29000,9.69070141e-05,7.75193798e-01
1.29200,9.50961359e-05,7.73993808e-01
1.29400,9.33190231e-05,7.72797527e-01
1.29600,9.15750478e-05,7.71604938e-01
1.29800,8.98635938e-05,7.70416025e-01
1.30000,8.81840563e-05,7.69230769e-01
1.30200,8.65358417e-05,7.68049155e-01
1.30400,8.49183674e-05,7.66871166e-01
1.30600,8.33310616e-05,7.65696784e-01
1.30800,8.17733630e-05,7.64525994e-01
1.31000,8.02447209e-05,7.63358779e-01
1.31200,7.87445946e-05,7.62195122e-01
1.31400,7.72724537e-05,7.61035008e-01
1.31600,7.58277774e-05,7.59878419e-01
1.31800,7.44100546e-05,7.58725341e-01
1.32000,7.30187838e-05,7.57575758e-01
1.32200,7.16534727e-05,7.56429652e-01
1.32400,7.03136381e-05,7.55287009e-01
1.32600,6.89988058e-05,7.54147813e-01
1.32800,6.77085105e-05,7.53012048e-01
1.33000,6.64422954e-05,7.51879699e-01
1.33200,6.51997122e-05,7.50750751e-01
1.33400,6.39803210e-05,7.49625187e-01
1.33600,6.27836900e-05,7.48502994e-01
1.33800,6.16093954e-05,7.47384155e-01
1.34000,6.04570212e-05,7.46268657e-01
1.34200,5.93261594e-05,7.45156483e-01
1.34400,5.82164093e-05,7.44047619e-01
1.34600,5.71273776e-05,7.42942051e-01
1.34800,5.60586786e-05,7.41839763e-01
1.35000,5.50099336e-05,7.40740741e-01
1.35200,5.39807708e-05,7.39644970e-01
1.35400,5.29708254e-05,7.38552437e-01
1.35600,5.19797396e-05,7.37463127e-01
1.35800,5.10071619e-05,7.36377025e-01
1.36000,5.00527474e-05,7.35294118e-01
1.36200,4.91161579e-05,7.34214391e-01
1.36400,4.81970612e-05,7.33137830e-01
1.36600,4.72951312e-05,7.32064422e-01
1.36800,4.64100481e-05,7.30994152e-01
1.37000,4.55414980e-05,7.29927007e-01
1.37200,4.46891726e-05,7.28862974e-01
1.37400,4.38527697e-05,7.27802038e-01
1.37600,4.30319924e-05,7.26744186e-01
1.37800,4.22265495e-05,7.25689405e-01
1.38000,4.14361552e-05,7.24637681e-01
1.38200,4.06605288e-05,7.23589001e-01
1.38400,3.98993950e-05,7.22543353e-01
1.38600,3.91524838e-05,7.21500722e-01
1.38800,3.84195298e-05,7.20461095e-01
1.39000,3.77002729e-05,7.19424460e-01
1.39200,3.69944576e-05,7.18390805e-01
1.39400,3.63018334e-05,7.17360115e-01
1.39600,3.56221541e-05,7.16332378e-01
1.39800,3.49551783e-05,7.15307582e-01
1.40000,3.43006692e-05,7.14285714e-01
1.40200,3.36583943e-05,7.13266762e-01
1.40400,3.30281252e-05,7.12250712e-01
1.40600,3.24096381e-05,7.11237553e-01
1.40800,3.18027132e-05,7.10227273e-01
1.41000,3.12071348e-05,7.09219858e-01
1.41200,3.06226912e-05,7.08215297e-01
1.41400,3.00491747e-05,7.07213579e-01
1.41600,2.94863813e-05,7.06214689e-01
1.41800,2.89341110e-05,7.05218618e-01
1.42000,2.83921675e-05,7.04225352e-01
1.42200,2.78603580e-05,7.03234880e-01
1.42400,2.73384935e-05,7.02247191e-01
1.42600,2.68263882e-05,7.01262272e-01
1.42800,2.63238602e-05,7.00280112e-01
1.43000,2.58307305e-05,6.99300699e-01
1.43200,2.53468239e-05,6.98324022e-01
1.43400,2.48719681e-05,6.97350070e-01
1.43600,2.44059942e-05,6.96378830e-01
1.43800,2.39487365e-05,6.95410292e-01
1.44000,2.35000320e-05,6.94444444e-01
1.44200,2.30597213e-05,6.93481276e-01
1.44400,2.26276476e-05,6.92520776e-01
1.44600,2.22036570e-05,6.91562932e-01
1.44800,2.17875987e-05,6.90607735e-01
1.45000,2.13793245e-05,6.89655172e-01
1.45200,2.09786891e-05,6.88705234e-01
1.45400,2.05855499e-05,6.87757909e-01
1.45600,2.01997667e-05,6.86813187e-01
1.45800,1.98212023e-05,6.85871056e-01
1.46000,1.94497219e-05,6.84931507e-01
1.46200,1.90851930e-05,6.83994528e-01
1.46400,1.87274859e-05,6.83060109e-01
1.46600,1.83764732e-05,6.82128240e-01
1.46800,1.80320297e-05,6.81198910e-01
1.47000,1.76940328e-05,6.80272109e-01
1.47200,1.73623620e-05,6.79347826e-01
1.47400,1.70368992e-05,6.78426052e-01
1.47600,1.67175283e-05,6.77506775e-01
1.47800,1.64041356e-05,6.76589986e-01
1.48000,1.60966093e-05,6.75675676e-01
1.48200,1.57948398e-05,6.74763833e-01
1.48400,1.54987195e-05,6.73854447e-01
1.48600,1.52081429e-05,6.72947510e-01
1.48800,1.49230064e-05,6.72043011e-01
1.49000,1.46432082e-05,6.71140940e-01
1.49200,1.43686487e-05,6.70241287e-01
1.49400,1.40992300e-05,6.69344043e-01
1.49600,1.38348558e-05,6.68449198e-01
1.49800,1.35754320e-05,6.67556742e-01
1.50000,1.33208659e-05,6.66666667e-01
1.50200,1.30710669e-05,6.65778961e-01
1.50400,1.28259457e-05,6.64893617e-01
1.50600,1.25854149e-05,6.64010624e-01
1.50800,1.23493888e-05,6.63129973e-01
1.51000,1.21177830e-05,6.62251656e-01
1.51200,1.18905150e-05,6.61375661e-01
1.51400,1.16675035e-05,6.60501982e-01
1.51600,1.14486692e-05,6.59630607e-01
1.51800,1.12339337e-05,6.58761528e-01
1.52000,1.10232205e-05,6.57894737e-01
1.52200,1.08164544e-05,6.57030223e-01
1.52400,1.06135615e-05,6.56167979e-01
1.52600,1.04144694e-05,6.55307995e-01
1.52800,1.02191070e-05,6.54450262e-01
1.53000,1.00274046e-05,6.53594771e-01
1.53200,9.83929367e-06,6.52741514e-01
1.53400,9.65470706e-06,6.51890482e-01
1.53600,9.47357885e-06,6.51041667e-01
1.53800,9.29584434e-06,6.50195059e-01
1.54000,9.12144005e-06,6.49350649e-01
1.54200,8.95030367e-06,6.48508431e-01
1.54400,8.78237406e-06,6.47668394e-01
1.54600,8.61759124e-06,6.46830530e-01
1.54800,8.45589632e-06,6.45994832e-01
1.55000,8.29723153e-06,6.45161290e-01
1.55200,8.14154017e-06,6.44329897e-01
1.55400,7.98876660e-06,6.43500644e-01
1.55600,7.83885623e-06,6.42673522e-01
1.55800,7.69175547e-06,6.41848524e-01
1.56000,7.54741174e-06,6.41025641e-01
1.56200,7.40577346e-06,6.40204866e-01
1.56400,7.26678998e-06,6.39386189e-01
1.56600,7.13041162e-06,6.38569604e-01
1.56800,6.99658963e-06,6.37755102e-01
1.57000,6.86527615e-06,6.36942675e-01
1.57200,6.73642422e-06,6.36132316e-01
1.57400,6.60998779e-06,6.35324015e-01
1.57600,6.48592162e-06,6.34517766e-01
1.57800,6.36418135e-06,6.33713561e-01
1.58000,6.24472343e-06,6.32911392e-01
1.58200,6.12750515e-06,6.32111252e-01
1.58400,6.01248456e-06,6.31313131e-01
1.58600,5.89962053e-06,6.30517024e-01
1.58800,5.78887267e-06,6.29722922e-01
1.59000,5.68020138e-06,6.28930818e-01
1.59200,5.57356775e-06,6.28140704e-01
1.59400,5.46893365e-06,6.27352572e-01
1.59600,5.36626162e-06,6.26566416e-01
1.59800,5.26551493e-06,6.25782228e-01
1.60000,5.16665752e-06,6.25000000e-01
1.60200,5.06965401e-06,6.24219725e-01
1.60400,4.97446969e-06,6.23441397e-01
1.60600,4.88107048e-06,6.22665006e-01
1.60800,4.78942294e-06,6.21890547e-01
1.61000,4.69949428e-06,6.21118012e-01
1.61200,4.61125230e-06,6.20347395e-01
1.61400,4.52466539e-06,6.19578686e-01
1.61600,4.43970258e-06,6.18811881e-01
1.61800,4.35633342e-06,6.18046972e-01
1.62000,4.27452807e-06,6.17283951e-01
1.62200,4.19425723e-06,6.16522811e-01
1.62400,4.11549216e-06,6.15763547e-01
1.62600,4.03820465e-06,6.15006150e-01
1.62800,3.96236701e-06,6.14250614e-01
1.63000,3.88795208e-06,6.13496933e-01
1.63200,3.81493322e-06,6.12745098e-01
1.63400,3.74328425e-06,6.11995104e-01
1.63600,3.67297951e-06,6.11246944e-01
1.63800,3.60399382e-06,6.10500611e-01
1.64000,3.53630245e-06,6.09756098e-01
1.64200,3.46988116e-06,6.09013398e-01
1.64400,3.40470614e-06,6.08272506e-01
1.64600,3.34075405e-06,6.07533414e-01
1.64800,3.27800195e-06,6.06796117e-01
1.65000,3.21642737e-06,6.06060606e-01
1.65200,3.15600823e-06,6.05326877e-01
1.65400,3.09672288e-06,6.04594921e-01
1.65600,3.03855008e-06,6.03864734e-01
1.65800,2.98146896e-06,6.03136309e-01
1.66000,2.92545906e-06,6.02409639e-01
1.66200,2.87050031e-06,6.01684717e-01
1.66400,2.81657301e-06,6.00961538e-01
1.66600,2.76365781e-06,6.00240096e-01
1.66800,2.71173575e-06,5.99520384e-01
1.67000,2.66078821e-06,5.98802395e-01
1.67200,2.61079693e-06,5.98086124e-01
1.67400,2.56174396e-06,5.97371565e-01
1.67600,2.51361172e-06,5.96658711e-01
1.67800,2.46638296e-06,5.95947557e-01
1.68000,2.42004073e-06,5.95238095e-01
1.68200,2.37456840e-06,5.94530321e-01
1.68400,2.32994968e-06,5.93824228e-01
1.68600,2.28616855e-06,5.93119810e-01
1.68800,2.24320930e-06,5.92417062e-01
1.69000,2.20105654e-06,5.91715976e-01
1.69200,2.15969513e-06,5.91016548e-01
1.69400,2.11911023e-06,5.90318772e-01
1.69600,2.07928729e-06,5.89622642e-01
1.69800,2.04021201e-06,5.88928151e-01
1.70000,2.00187037e-06,5.88235294e-01
1.70200,1.96424862e-06,5.87544066e-01
1.70400,1.92733325e-06,5.86854460e-01
1.70600,1.89111101e-06,5.86166471e-01
1.70800,1.85556891e-06,5.85480094e-01
1.71000,1.82069419e-06,5.84795322e-01
1.71200,1.78647432e-06,5.84112150e-01
1.71400,1.75289704e-06,5.83430572e-01
1.71600,1.71995027e-06,5.82750583e-01
1.71800,1.68762221e-06,5.82072177e-01
1.72000,1.65590123e-06,5.81395349e-01
1.72200,1.62477596e-06,5.80720093e-01
1.72400,1.59423521e-06,5.80046404e-01
1.72600,1.56426802e-06,5.79374276e-01
1.72800,1.53486364e-06,5.78703704e-01
1.73000,1.50601150e-06,5.78034682e-01
1.73200,1.47770124e-06,5.77367206e-01
1.73400,1.44992270e-06,5.76701269e-01
1.73600,1.42266590e-06,5.76036866e-01
1.73800,1.39592104e-06,5.75373993e-01
1.74000,1.36967853e-06,5.74712644e-01
1.74200,1.34392894e-06,5.74052813e-01
1.74400,1.31866302e-06,5.73394495e-01
1.74600,1.29387170e-06,5.72737686e-01
1.74800,1.26954606e-06,5.72082380e-01
1.75000,1.24567737e-06,5.71428571e-01
1.75200,1.22225706e-06,5.70776256e-01
1.75400,1.19927671e-06,5.70125428e-01
1.75600,1.17672806e-06,5.69476082e-01
1.75800,1.15460301e-06,5.68828214e-01
1.76000,1.13289362e-06,5.68181818e-01
1.76200,1.11159208e-06,5.67536890e-01
1.76400,1.09069073e-06,5.66893424e-01
1.76600,1.07018207e-06,5.66251416e-01
1.76800,1.05005873e-06,5.65610860e-01
1.77000,1.03031346e-06,5.64971751e-01
1.77200,1.01093919e-06,5.64334086e-01
1.77400,9.91928933e-07,5.63697858e-01
1.77600,9.73275869e-07,5.63063063e-01
1.77800,9.54973291e-07,5.62429696e-01
1.78000,9.37014618e-07,5.61797753e-01
1.78200,9.19393395e-07,5.61167228e-01
1.78400,9.02103286e-07,5.60538117e-01
1.78600,8.85138078e-07,5.59910414e-01
1.78800,8.68491668e-07,5.59284116e-01
1.79000,8.52158074e-07,5.58659218e-01
1.79200,8.36131421e-07,5.58035714e-01
1.79400,8.20405948e-07,5.57413601e-01
1.79600,8.04975999e-07,5.56792873e-01
1.79800,7.89836025e-07,5.56173526e-01
1.80000,7.74980584e-07,5.55555556e-01
1.80200,7.60404331e-07,5.54938957e-01
1.80400,7.46102026e-07,5.54323725e-01
1.80600,7.32068523e-07,5.53709856e-01
1.80800,7.18298776e-07,5.53097345e-01
1.81000,7.04787832e-07,5.52486188e-01
1.81200,6.91530831e-07,5.51876380e-01
1.81400,6.78523005e-07,5.51267916e-01
1.81600,6.65759674e-07,5.50660793e-01
1.81800,6.53236246e-07,5.50055006e-01
1.82000,6.40948217e-07,5.49450549e-01
1.82200,6.28891166e-07,5.48847420e-01
1.82400,6.17060754e-07,5.48245614e-01
1.82600,6.05452726e-07,5.47645126e-01
1.82800,5.94062905e-07,5.47045952e-01
1.83000,5.82887192e-07,5.46448087e-01
1.83200,5.71921566e-07,5.45851528e-01
1.83400,5.61162082e-07,5.45256270e-01
1.83600,5.50604866e-07,5.44662309e-01
1.83800,5.40246121e-07,5.44069641e-01
1.84000,5.30082119e-07,5.43478261e-01
1.84200,5.20109200e-07,5.42888165e-01
1.84400,5.10323776e-07,5.42299349e-01
1.84600,5.00722325e-07,5.41711809e-01
1.84800,4.91301391e-07,5.41125541e-01
1.85000,4.82057583e-07,5.40540541e-01
1.85200,4.72987574e-07,5.39956803e-01
1.85400,4.64088098e-07,5.39374326e-01
1.85600,4.55355952e-07,5.38793103e-01
1.85800,4.46787992e-07,5.38213132e-01
1.86000,4.38381134e-07,5.37634409e-01
1.86200,4.30132351e-07,5.37056928e-01
1.86400,4.22038673e-07,5.36480687e-01
1.86600,4.14097186e-07,5.35905681e-01
1.86800,4.06305031e-07,5.35331906e-01
1.87000,3.98659402e-07,5.34759358e-01
1.87200,3.91157546e-07,5.34188034e-01
1.87400,3.83796761e-07,5.33617930e-01
1.87600,3.76574396e-07,5.33049041e-01
1.87800,3.69487851e-07,5.32481363e-01
1.88000,3.62534574e-07,5.31914894e-01
1.88200,3.55712061e-07,5.31349628e-01
1.88400,3.49017853e-07,5.30785563e-01
1.88600,3.42449541e-07,5.30222694e-01
1.88800,3.36004758e-07,5.29661017e-01
1.89000,3.29681183e-07,5.29100529e-01
1.89200,3.23476539e-07,5.28541226e-01
1.89400,3.17388589e-07,5.27983105e-01
1.89600,3.11415142e-07,5.27426160e-01
1.89800,3.05554044e-07,5.26870390e-01
1.90000,2.99803186e-07,5.26315789e-01
1.90200,2.94160494e-07,5.25762355e-01
1.90400,2.88623936e-07,5.25210084e-01
1.90600,2.83191518e-07,5.24658972e-01
1.90800,2.77861281e-07,5.24109015e-01
1.91000,2.72631305e-07,5.23560209e-01
1.91200,2.67499707e-07,5.23012552e-01
1.91400,2.62464636e-07,5.22466040e-01
1.91600,2.57524278e-07,5.21920668e-01
1.91800,2.52676853e-07,5.21376434e-01
1.92000,2.47920615e-07,5.20833333e-01
1.92200,2.43253848e-07,5.20291363e-01
1.92400,2.38674872e-07,5.19750520e-01
1.92600,2.34182036e-07,5.19210800e-01
1.92800,2.29773721e-07,5.18672199e-01
1.93000,2.25448337e-07,5.18134715e-01
1.93200,2.21204326e-07,5.17598344e-01
1.93400,2.17040158e-07,5.17063082e-01
1.93600,2.12954332e-07,5.16528926e-01
1.93800,2.08945376e-07,5.15995872e-01
1.94000,2.05011843e-07,5.15463918e-01
1.94200,2.01152317e-07,5.14933059e-01
1.94400,1.97365405e-07,5.14403292e-01
1.94600,1.93649742e-07,5.13874615e-01
1.94800,1.90003990e-07,5.13347023e-01
1.95000,1.86426833e-07,5.12820513e-01
1.95200,1.82916981e-07,5.12295082e-01
1.95400,1.79473170e-07,5.11770727e-01
1.95600,1.76094158e-07,5.11247444e-01
1.95800,1.72778725e-07,5.10725230e-01
1.96000,1.69525677e-07,5.10204082e-01
1.96200,1.66333841e-07,5.09683996e-01
1.96400,1.63202065e-07,5.09164969e-01
1.96600,1.60129220e-07,5.08646999e-01
1.96800,1.57114198e-07,5.08130081e-01
1.97000,1.54155912e-07,5.07614213e-01
1.97200,1.51253295e-07,5.07099391e-01
1.97400,1.48405299e-07,5.06585613e-01
1.97600,1.45610899e-07,5.06072874e-01
1.97800,1.42869085e-07,5.05561173e-01
1.98000,1.40178869e-07,5.05050505e-01
1.98200,1.37539280e-07,5.04540868e-01
1.98400,1.34949367e-07,5.04032258e-01
1.98600,1.32408195e-07,5.03524673e-01
1.98800,1.29914848e-07,5.03018109e-01
1.99000,1.27468425e-07,5.02512563e-01
1.99200,1.25068045e-07,5.02008032e-01
1.99400,1.22712842e-07,5.01504514e-01
1.99600,1.20401965e-07,5.01002004e-01
1.99800,1.18134581e-07,5.00500501e-01
2.00000,1.15909872e-07,5.00000000e-01
2.00200,1.13727036e-07,4.99500500e-01
2.00400,1.11585284e-07,4.99001996e-01
2.00600,1.09483845e-07,4.98504487e-01
2.00800,1.07421959e-07,4.98007968e-01
2.01000,1.05398882e-07,4.97512438e-01
2.01200,1.03413886e-07,4.97017893e-01
2.01400,1.01466252e-07,4.96524330e-01
