r_bohr,u_c,V_H_c
1.21600,7.20017386e-05,8.22368421e-01
1.21800,7.05310038e-05,8.21018062e-01
1.22000,6.90902439e-05,8.19672131e-01
1.22200,6.76788497e-05,8.18330606e-01
1.22400,6.62962243e-05,8.16993464e-01
1.22600,6.49417828e-05,8.15660685e-01
1.22800,6.36149524e-05,8.14332248e-01
1.23000,6.23151717e-05,8.13008130e-01
1.23200,6.10418907e-05,8.11688312e-01
1.23400,5.97945706e-05,8.10372771e-01
1.23600,5.85726834e-05,8.09061489e-01
1.23800,5.73757120e-05,8.07754443e-01
1.24000,5.62031496e-05,8.06451613e-01
1.24200,5.50544998e-05,8.05152979e-01
1.24400,5.39292762e-05,8.03858521e-01
1.24600,5.28270022e-05,8.02568218e-01
1.24800,5.17472110e-05,8.01282051e-01
1.25000,5.06894452e-05,8.00000000e-01
1.25200,4.96532566e-05,7.98722045e-01
1.25400,4.86382063e-05,7.97448166e-01
1.25600,4.76438641e-05,7.96178344e-01
1.25800,4.66698086e-05,7.94912560e-01
1.26000,4.57156269e-05,7.93650794e-01
1.26200,4.47809145e-05,7.92393027e-01
1.26400,4.38652752e-05,7.91139241e-01
1.26600,4.29683208e-05,7.89889415e-01
1.26800,4.20896709e-05,7.88643533e-01
1.27000,4.12289528e-05,7.87401575e-01
1.27200,4.03858015e-05,7.86163522e-01
1.27400,3.95598593e-05,7.84929356e-01
1.27600,3.87507759e-05,7.83699060e-01
1.27800,3.79582078e-05,7.82472613e-01
1.28000,3.71818189e-05,7.81250000e-01
1.28200,3.64212796e-05,7.80031201e-01
1.28400,3.56762671e-05,7.78816199e-01
1.28600,3.49464651e-05,7.77604977e-01
1.28800,3.42315640e-05,7.76397516e-01
1.29000,3.35312600e-05,7.75193798e-01
1.29200,3.28452559e-05,7.73993808e-01
1.29400,3.21732603e-05,7.72797527e-01
1.29600,3.15149879e-05,7.71604938e-01
1.29800,3.08701589e-05,7.70416025e-01
1.30000,3.02384996e-05,7.69230769e-01
1.30200,2.96197414e-05,7.68049155e-01
1.30400,2.90136216e-05,7.66871166e-01
1.30600,2.84198826e-05,7.65696784e-01
1.30800,2.78382719e-05,7.64525994e-01
1.31000,2.72685425e-05,7.63358779e-01
1.31200,2.67104521e-05,7.62195122e-01
1.31400,2.61637635e-05,7.61035008e-01
1.31600,2.56282443e-05,7.59878419e-01
1.31800,2.51036667e-05,7.58725341e-01
1.32000,2.45898077e-05,7.57575758e-01
1.32200,2.40864487e-05,7.56429652e-01
1.32400,2.35933756e-05,7.55287009e-01
1.32600,2.31103788e-05,7.54147813e-01
1.32800,2.26372527e-05,7.53012048e-01
1.33000,2.21737960e-05,7.51879699e-01
1.33200,2.17198115e-05,7.50750751e-01
1.33400,2.12751060e-05,7.49625187e-01
1.33600,2.08394904e-05,7.48502994e-01
1.33800,2.04127790e-05,7.47384155e-01
1.34000,1.99947904e-05,7.46268657e-01
1.34200,1.95853466e-05,7.45156483e-01
1.34400,1.91842732e-05,7.44047619e-01
1.34600,1.87913995e-05,7.42942051e-01
1.34800,1.84065581e-05,7.41839763e-01
1.35000,1.80295853e-05,7.40740741e-01
1.35200,1.76603204e-05,7.39644970e-01
1.35400,1.72986061e-05,7.38552437e-01
1.35600,1.69442884e-05,7.37463127e-01
1.35800,1.65972163e-05,7.36377025e-01
1.36000,1.62572419e-05,7.35294118e-01
1.36200,1.59242203e-05,7.34214391e-01
1.36400,1.55980097e-05,7.33137830e-01
1.36600,1.52784710e-05,7.32064422e-01
1.36800,1.49654680e-05,7.30994152e-01
1.37000,1.46588673e-05,7.29927007e-01
1.37200,1.43585381e-05,7.28862974e-01
1.37400,1.40643526e-05,7.27802038e-01
1.37600,1.37761851e-05,7.26744186e-01
1.37800,1.34939128e-05,7.25689405e-01
1.38000,1.32174154e-05,7.24637681e-01
1.38200,1.29465749e-05,7.23589001e-01
1.38400,1.26812758e-05,7.22543353e-01
1.38600,1.24214050e-05,7.21500722e-01
1.38800,1.21668515e-05,7.20461095e-01
1.39000,1.19175068e-05,7.19424460e-01
1.39200,1.16732645e-05,7.18390805e-01
1.39400,1.14340203e-05,7.17360115e-01
1.39600,1.11996722e-05,7.16332378e-01
1.39800,1.09701201e-05,7.15307582e-01
1.40000,1.07452661e-05,7.14285714e-01
1.40200,1.05250141e-05,7.13266762e-01
1.40400,1.03092703e-05,7.12250712e-01
1.40600,1.00979423e-05,7.11237553e-01
1.40800,9.89094013e-06,7.10227273e-01
1.41000,9.68817526e-06,7.09219858e-01
1.41200,9.48956113e-06,7.08215297e-01
1.41400,9.29501292e-06,7.07213579e-01
1.41600,9.10444755e-06,7.06214689e-01
1.41800,8.91778361e-06,7.05218618e-01
1.42000,8.73494136e-06,7.04225352e-01
1.42200,8.55584270e-06,7.03234880e-01
1.42400,8.38041110e-06,7.02247191e-01
1.42600,8.20857160e-06,7.01262272e-01
1.42800,8.04025079e-06,7.00280112e-01
1.43000,7.87537673e-06,6.99300699e-01
1.43200,7.71387895e-06,6.98324022e-01
1.43400,7.55568843e-06,6.97350070e-01
1.43600,7.40073756e-06,6.96378830e-01
1.43800,7.24896009e-06,6.95410292e-01
1.44000,7.10029115e-06,6.94444444e-01
1.44200,6.95466716e-06,6.93481276e-01
1.44400,6.81202587e-06,6.92520776e-01
1.44600,6.67230627e-06,6.91562932e-01
1.44800,6.53544863e-06,6.90607735e-01
1.45000,6.40139441e-06,6.89655172e-01
1.45200,6.27008628e-06,6.88705234e-01
1.45400,6.14146807e-06,6.87757909e-01
1.45600,6.01548476e-06,6.86813187e-01
1.45800,5.89208247e-06,6.85871056e-01
1.46000,5.77120839e-06,6.84931507e-01
1.46200,5.65281080e-06,6.83994528e-01
1.46400,5.53683905e-06,6.83060109e-01
1.46600,5.42324352e-06,6.82128240e-01
1.46800,5.31197558e-06,6.81198910e-01
1.47000,5.20298762e-06,6.80272109e-01
1.47200,5.09623299e-06,6.79347826e-01
1.47400,4.99166599e-06,6.78426052e-01
1.47600,4.88924187e-06,6.77506775e-01
1.47800,4.78891677e-06,6.76589986e-01
1.48000,4.69064774e-06,6.75675676e-01
1.48200,4.59439271e-06,6.74763833e-01
1.48400,4.50011047e-06,6.73854447e-01
1.48600,4.40776063e-06,6.72947510e-01
1.48800,4.31730365e-06,6.72043011e-01
1.49000,4.22870079e-06,6.71140940e-01
1.49200,4.14191410e-06,6.70241287e-01
1.49400,4.05690641e-06,6.69344043e-01
1.49600,3.97364130e-06,6.68449198e-01
1.49800,3.89208310e-06,6.67556742e-01
1.50000,3.81219687e-06,6.66666667e-01
1.50200,3.73394839e-06,6.65778961e-01
1.50400,3.65730412e-06,6.64893617e-01
1.50600,3.58223122e-06,6.64010624e-01
1.50800,3.50869753e-06,6.63129973e-01
1.51000,3.43667152e-06,6.62251656e-01
1.51200,3.36612233e-06,6.61375661e-01
1.51400,3.29701972e-06,6.60501982e-01
1.51600,3.22933407e-06,6.59630607e-01
1.51800,3.16303636e-06,6.58761528e-01
1.52000,3.09809818e-06,6.57894737e-01
1.52200,3.03449167e-06,6.57030223e-01
1.52400,2.97218958e-06,6.56167979e-01
1.52600,2.91116518e-06,6.55307995e-01
1.52800,2.85139231e-06,6.54450262e-01
1.53000,2.79284533e-06,6.53594771e-01
1.53200,2.73549914e-06,6.52741514e-01
1.53400,2.67932914e-06,6.51890482e-01
1.53600,2.62431123e-06,6.51041667e-01
1.53800,2.57042183e-06,6.50195059e-01
1.54000,2.51763781e-06,6.49350649e-01
1.54200,2.46593653e-06,6.48508431e-01
1.54400,2.41529580e-06,6.47668394e-01
1.54600,2.36569391e-06,6.46830530e-01
1.54800,2.31710956e-06,6.45994832e-01
1.55000,2.26952192e-06,6.45161290e-01
1.55200,2.22291055e-06,6.44329897e-01
1.55400,2.17725545e-06,6.43500644e-01
1.55600,2.13253704e-06,6.42673522e-01
1.55800,2.08873612e-06,6.41848524e-01
1.56000,2.04583388e-06,6.41025641e-01
1.56200,2.00381192e-06,6.40204866e-01
1.56400,1.96265219e-06,6.39386189e-01
1.56600,1.92233703e-06,6.38569604e-01
1.56800,1.88284912e-06,6.37755102e-01
1.57000,1.84417151e-06,6.36942675e-01
1.57200,1.80628759e-06,6.36132316e-01
1.57400,1.76918110e-06,6.35324015e-01
1.57600,1.73283610e-06,6.34517766e-01
1.57800,1.69723699e-06,6.33713561e-01
1.58000,1.66236847e-06,6.32911392e-01
1.58200,1.62821558e-06,6.32111252e-01
1.58400,1.59476363e-06,6.31313131e-01
1.58600,1.56199826e-06,6.30517024e-01
1.58800,1.52990540e-06,6.29722922e-01
1.59000,1.49847126e-06,6.28930818e-01
1.59200,1.46768233e-06,6.28140704e-01
1.59400,1.43752539e-06,6.27352572e-01
1.59600,1.40798748e-06,6.26566416e-01
1.59800,1.37905590e-06,6.25782228e-01
1.60000,1.35071823e-06,6.25000000e-01
1.60200,1.32296229e-06,6.24219725e-01
1.60400,1.29577615e-06,6.23441397e-01
1.60600,1.26914813e-06,6.22665006e-01
1.60800,1.24306677e-06,6.21890547e-01
1.61000,1.21752088e-06,6.21118012e-01
1.61200,1.19249947e-06,6.20347395e-01
1.61400,1.16799178e-06,6.19578686e-01
1.61600,1.14398728e-06,6.18811881e-01
1.61800,1.12047564e-06,6.18046972e-01
1.62000,1.09744677e-06,6.17283951e-01
1.62200,1.07489076e-06,6.16522811e-01
1.62400,1.05279790e-06,6.15763547e-01
1.62600,1.03115871e-06,6.15006150e-01
1.62800,1.00996387e-06,6.14250614e-01
1.63000,9.89204273e-07,6.13496933e-01
1.63200,9.68870987e-07,6.12745098e-01
1.63400,9.48955269e-07,6.11995104e-01
1.63600,9.29448551e-07,6.11246944e-01
1.63800,9.10342444e-07,6.10500611e-01
1.64000,8.91628730e-07,6.09756098e-01
1.64200,8.73299357e-07,6.09013398e-01
1.64400,8.55346442e-07,6.08272506e-01
1.64600,8.37762260e-07,6.07533414e-01
1.64800,8.20539246e-07,6.06796117e-01
1.65000,8.03669989e-07,6.06060606e-01
1.65200,7.87147231e-07,6.05326877e-01
1.65400,7.70963863e-07,6.04594921e-01
1.65600,7.55112921e-07,6.03864734e-01
1.65800,7.39587582e-07,6.03136309e-01
1.66000,7.24381166e-07,6.02409639e-01
1.66200,7.09487127e-07,6.01684717e-01
1.66400,6.94899057e-07,6.00961538e-01
1.66600,6.80610675e-07,6.00240096e-01
1.66800,6.66615831e-07,5.99520384e-01
1.67000,6.52908500e-07,5.98802395e-01
1.67200,6.39482783e-07,5.98086124e-01
1.67400,6.26332900e-07,5.97371565e-01
1.67600,6.13453188e-07,5.96658711e-01
1.67800,6.00838103e-07,5.95947557e-01
1.68000,5.88482213e-07,5.95238095e-01
1.68200,5.76380198e-07,5.94530321e-01
1.68400,5.64526846e-07,5.93824228e-01
1.68600,5.52917054e-07,5.93119810e-01
1.68800,5.41545821e-07,5.92417062e-01
1.69000,5.30408252e-07,5.91715976e-01
1.69200,5.19499547e-07,5.91016548e-01
1.69400,5.08815011e-07,5.90318772e-01
1.69600,4.98350039e-07,5.89622642e-01
1.69800,4.88100126e-07,5.88928151e-01
1.70000,4.78060855e-07,5.88235294e-01
1.70200,4.68227901e-07,5.87544066e-01
1.70400,4.58597030e-07,5.86854460e-01
1.70600,4.49164091e-07,5.86166471e-01
1.70800,4.39925020e-07,5.85480094e-01
1.71000,4.30875838e-07,5.84795322e-01
1.71200,4.22012645e-07,5.84112150e-01
1.71400,4.13331621e-07,5.83430572e-01
1.71600,4.04829027e-07,5.82750583e-01
1.71800,3.96501197e-07,5.82072177e-01
1.72000,3.88344544e-07,5.81395349e-01
1.72200,3.80355552e-07,5.80720093e-01
1.72400,3.72530778e-07,5.80046404e-01
1.72600,3.64866850e-07,5.79374276e-01
1.72800,3.57360463e-07,5.78703704e-01
1.73000,3.50008384e-07,5.78034682e-01
1.73200,3.42807442e-07,5.77367206e-01
1.73400,3.35754533e-07,5.76701269e-01
1.73600,3.28846617e-07,5.76036866e-01
1.73800,3.22080716e-07,5.75373993e-01
1.74000,3.15453913e-07,5.74712644e-01
1.74200,3.08963350e-07,5.74052813e-01
1.74400,3.02606230e-07,5.73394495e-01
1.74600,2.96379812e-07,5.72737686e-01
1.74800,2.90281409e-07,5.72082380e-01
1.75000,2.84308394e-07,5.71428571e-01
1.75200,2.78458189e-07,5.70776256e-01
1.75400,2.72728272e-07,5.70125428e-01
1.75600,2.67116173e-07,5.69476082e-01
1.75800,2.61619470e-07,5.68828214e-01
1.76000,2.56235792e-07,5.68181818e-01
1.76200,2.50962819e-07,5.67536890e-01
1.76400,2.45798274e-07,5.66893424e-01
1.76600,2.40739932e-07,5.66251416e-01
1.76800,2.35785608e-07,5.65610860e-01
1.77000,2.30933167e-07,5.64971751e-01
1.77200,2.26180515e-07,5.64334086e-01
1.77400,2.21525602e-07,5.63697858e-01
1.77600,2.16966419e-07,5.63063063e-01
1.77800,2.12500999e-07,5.62429696e-01
1.78000,2.08127415e-07,5.61797753e-01
1.78200,2.03843781e-07,5.61167228e-01
1.78400,1.99648248e-07,5.60538117e-01
1.78600,1.95539006e-07,5.59910414e-01
1.78800,1.91514280e-07,5.59284116e-01
1.79000,1.87572335e-07,5.58659218e-01
1.79200,1.83711469e-07,5.58035714e-01
1.79400,1.79930016e-07,5.57413601e-01
1.79600,1.76226343e-07,5.56792873e-01
1.79800,1.72598853e-07,5.56173526e-01
1.80000,1.69045979e-07,5.55555556e-01
1.80200,1.65566188e-07,5.54938957e-01
1.80400,1.62157978e-07,5.54323725e-01
1.80600,1.58819877e-07,5.53709856e-01
1.80800,1.55550445e-07,5.53097345e-01
1.81000,1.52348270e-07,5.52486188e-01
1.81200,1.49211969e-07,5.51876380e-01
1.81400,1.46140188e-07,5.51267916e-01
1.81600,1.43131602e-07,5.50660793e-01
1.81800,1.40184910e-07,5.50055006e-01
1.82000,1.37298842e-07,5.49450549e-01
1.82200,1.34472150e-07,5.48847420e-01
1.82400,1.31703614e-07,5.48245614e-01
1.82600,1.28992038e-07,5.47645126e-01
1.82800,1.26336252e-07,5.47045952e-01
1.83000,1.23735108e-07,5.46448087e-01
1.83200,1.21187483e-07,5.45851528e-01
1.83400,1.18692276e-07,5.45256270e-01
1.83600,1.16248411e-07,5.44662309e-01
1.83800,1.13854831e-07,5.44069641e-01
1.84000,1.11510503e-07,5.43478261e-01
1.84200,1.09214413e-07,5.42888165e-01
1.84400,1.06965570e-07,5.42299349e-01
1.84600,1.04763003e-07,5.41711809e-01
1.84800,1.02605760e-07,5.41125541e-01
1.85000,1.00492909e-07,5.40540541e-01
